Date,Close,Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-09-27,153.02000427246094,153.88999938964844,148.18382009927666,0.038507438170705066,False,True,False,XLV
2024-09-30,154.02000427246094,154.74000549316406,146.1056678632597,0.059096527576091316,False,True,False,XLV
2024-10-01,153.2100067138672,152.85000610351562,147.09859448726883,0.039099024951897654,False,False,True,XLV
2024-10-02,152.89999389648438,153.27999877929688,152.48371801345638,0.005222070764107565,False,True,False,XLV
2024-10-04,151.63999938964844,153.1300048828125,146.87472033261014,0.042589252500612386,False,True,False,XLV
2024-10-07,150.97000122070312,151.3300018310547,139.14955763666612,0.08753491136632263,False,True,False,XLV
2024-10-08,151.7899932861328,151.11000061035156,150.77934384044676,0.0021929845394121346,False,False,True,XLV
2024-10-10,152.77000427246094,149.41000366210938,152.93488067765492,-0.023048221569381695,True,False,False,XLV
2024-10-11,153.88999938964844,148.58999633789062,144.38180351959775,0.02914628239646328,False,False,True,XLV
2024-10-15,152.85000610351562,148.39999389648438,153.06640369417428,-0.030486179103112437,True,False,False,XLV
2024-10-16,153.27999877929688,148.1199951171875,140.9692816112267,0.0507253312511122,False,False,True,XLV
2024-10-17,152.38999938964844,146.8699951171875,148.26010251592206,-0.009376139468035708,False,False,True,XLV
2024-10-21,151.3300018310547,146.77000427246094,139.72180401849647,0.0504445265610185,False,False,True,XLV
2024-10-22,151.11000061035156,147.85000610351562,146.5940049078029,0.008567889229185378,False,False,True,XLV
2024-10-23,150.39999389648438,148.0399932861328,140.2255497901222,0.05572767236574667,False,False,True,XLV
2024-10-24,149.41000366210938,149.11000061035156,144.5285756746774,0.03169909420533276,False,False,True,XLV
2024-10-25,148.58999633789062,150.17999267578125,139.07890579862055,0.07981862392011141,False,True,False,XLV
2024-10-28,148.80999755859375,149.3000030517578,146.36209106156568,0.020072902545211192,False,True,False,XLV
2024-10-29,148.39999389648438,147.22000122070312,144.35647123469087,0.019836519703760304,False,False,True,XLV
2024-10-30,148.1199951171875,146.8300018310547,142.23035389798488,0.03233942549541088,False,False,True,XLV
2024-11-01,147.74000549316406,141.83999633789062,142.2619227675415,-0.002965842310034825,False,False,True,XLV
2024-11-04,146.77000427246094,141.94000244140625,146.45173792885956,-0.030806978129852784,False,False,True,XLV
2024-11-05,147.85000610351562,141.2100067138672,141.39340175026294,-0.001297055125101764,False,False,True,XLV
2024-11-06,148.0399932861328,142.8800048828125,148.39011058568133,-0.03713256686123473,True,False,False,XLV
2024-11-08,150.17999267578125,144.16000366210938,145.32104125483505,-0.00798946651290284,False,False,True,XLV
2024-11-11,149.3000030517578,145.38999938964844,137.711600732742,0.055757093927097455,False,False,True,XLV
2024-11-12,147.22000122070312,146.1699981689453,142.2674063725975,0.02743138358850063,False,False,True,XLV
2024-11-13,146.8300018310547,146.9499969482422,146.56173362312424,0.002649145281785119,False,True,False,XLV
2024-11-14,144.52000427246094,147.41000366210938,143.1955225884479,0.029431653989448733,False,True,False,XLV
2024-11-15,141.83999633789062,147.14999389648438,139.3409141298564,0.05604297786758048,False,True,False,XLV
2024-11-18,141.94000244140625,146.82000732421875,153.66703112019175,-0.04455753290774228,True,True,True,XLV
2024-11-19,141.2100067138672,146.74000549316406,150.20900183780103,-0.023094463728497855,True,True,True,XLV
2024-11-20,142.8800048828125,145.10000610351562,154.34206702244532,-0.05988037543637187,True,True,True,XLV
2024-11-21,144.02999877929688,144.27999877929688,136.74971935536652,0.055066141703455265,False,True,False,XLV
2024-11-22,144.16000366210938,144.6999969482422,145.04525399190354,-0.0023803401639092637,True,True,True,XLV
2024-11-25,145.38999938964844,144.10000610351562,147.32789192512274,-0.021909536472887587,True,False,False,XLV
2024-11-26,146.1699981689453,142.13999938964844,147.2484050033444,-0.034692434281919315,True,False,False,XLV
2024-11-27,146.9499969482422,141.00999450683594,140.05247947437374,0.006836830280019424,False,False,True,XLV
2024-11-29,147.41000366210938,140.99000549316406,149.153588832114,-0.05473273156128206,True,False,False,XLV
2024-12-02,147.14999389648438,139.30999755859375,149.19839431507262,-0.06627683093959345,True,False,False,XLV
2024-12-05,145.10000610351562,136.27999877929688,147.65118037309574,-0.07701382112263064,True,False,False,XLV
2024-12-09,144.6999969482422,138.75,140.71612428511602,-0.013972274287005692,False,False,True,XLV
2024-12-10,144.10000610351562,139.32000732421875,148.7076378532568,-0.06312809929979307,True,False,False,XLV
2024-12-11,142.13999938964844,139.60000610351562,151.09755434654966,-0.07609354296141578,True,False,False,XLV
2024-12-12,141.00999450683594,138.9499969482422,144.1545814565243,-0.03610419076310647,True,False,False,XLV
2024-12-13,140.99000549316406,137.24000549316406,148.17857107053547,-0.07382015832886164,True,False,False,XLV
2024-12-18,137.32000732421875,138.9600067138672,141.2219224323073,-0.01601674640510816,True,True,True,XLV
2024-12-20,138.0,139.7100067138672,138.99797647575858,0.005122594271958984,True,True,True,XLV
2024-12-23,138.75,140.42999267578125,146.5496252477748,-0.04175809089683407,True,True,True,XLV
