Date,Close,Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-09-27,79.27999877929688,80.5999984741211,80.37729093658335,0.002770776856779824,True,True,True,AXS
2024-09-30,79.61000061035156,80.93000030517578,90.80719906712993,-0.10877109814445826,True,True,True,AXS
2024-10-01,79.72000122070312,81.25,93.52631719781836,-0.13126056457299187,True,True,True,AXS
2024-10-02,79.93000030517578,81.63999938964844,81.51611169155558,0.0015197940078598207,True,True,True,AXS
2024-10-04,82.16999816894531,82.8499984741211,79.47238087559509,0.04250052107804942,False,True,False,AXS
2024-10-07,78.80000305175781,82.0,89.11355423429161,-0.07982572679784619,True,True,True,AXS
2024-10-08,80.11000061035156,81.58000183105469,81.59474884445062,-0.00018073483410122734,True,True,True,AXS
2024-10-10,79.93000030517578,81.16999816894531,83.21475609637365,-0.02457205937202095,True,True,True,AXS
2024-10-11,80.5999984741211,79.73999786376953,88.57087846842283,-0.0997041099440114,True,False,False,AXS
2024-10-15,81.25,80.20999908447266,82.0838040314438,-0.02282794966779745,True,False,False,AXS
2024-10-16,81.63999938964844,80.83000183105469,91.49191403245497,-0.11653392886302694,True,False,False,AXS
2024-10-17,82.80000305175781,78.26000213623047,83.93819198391367,-0.06764727370791351,True,False,False,AXS
2024-10-21,82.0,79.37999725341797,90.1893657236861,-0.1198519180563358,True,False,False,AXS
2024-10-22,81.58000183105469,80.05999755859375,93.27159510752887,-0.14164652736670824,True,False,False,AXS
2024-10-23,80.98999786376953,83.52999877929688,90.38224546878736,-0.07581407890399053,True,True,True,AXS
2024-10-24,81.16999816894531,82.62000274658203,90.40925078768552,-0.08615543180858269,True,True,True,AXS
2024-10-25,79.73999786376953,84.4800033569336,88.95234067397041,-0.05027790481004769,True,True,True,AXS
2024-10-28,80.76000213623047,83.68000030517578,78.73052870132294,0.0628659769659298,False,True,False,AXS
2024-10-29,80.20999908447266,83.80999755859375,92.37059988121081,-0.09267669944361137,True,True,True,AXS
2024-10-30,80.83000183105469,84.4800033569336,85.97022767659223,-0.017334190683600943,True,True,True,AXS
2024-11-01,79.04000091552734,86.7300033569336,86.65258535671937,0.0008934297793368699,True,True,True,AXS
2024-11-04,79.37999725341797,86.22000122070312,84.89404073707907,0.015619005434440586,True,True,True,AXS
2024-11-05,80.05999755859375,85.37999725341797,90.6560805664603,-0.05819889057716784,True,True,True,AXS
2024-11-06,83.52999877929688,86.55999755859375,79.65306568824421,0.08671269348731313,False,True,False,AXS
2024-11-08,84.4800033569336,88.75,90.90688362805385,-0.023726295985227613,True,True,True,AXS
2024-11-11,83.68000030517578,91.2300033569336,88.79214132539657,0.02745583105832519,True,True,True,AXS
2024-11-12,83.80999755859375,90.95999908447266,90.87239884686507,0.0009639916929584928,True,True,True,AXS
2024-11-13,84.4800033569336,93.8499984741211,93.25083565669657,0.0064252809447236355,True,True,True,AXS
2024-11-14,85.08000183105469,93.04000091552734,87.33064706203723,0.06537629166350216,True,True,True,AXS
2024-11-15,86.7300033569336,93.9000015258789,91.4544395609513,0.02674076815371791,True,True,True,AXS
2024-11-18,86.22000122070312,93.54000091552734,80.65637206062138,0.15973479249999767,False,True,False,AXS
2024-11-19,85.37999725341797,93.02999877929688,84.43066655593823,0.10185081528002968,False,True,False,AXS
2024-11-20,86.55999755859375,94.05000305175781,81.39608273331172,0.15546104792174997,False,True,False,AXS
2024-11-21,88.11000061035156,92.83000183105469,87.94776644981869,0.055512897920173,False,True,False,AXS
2024-11-22,88.75,90.47000122070312,93.37822142136899,-0.031144523384553768,True,True,True,AXS
2024-11-25,91.2300033569336,89.06999969482422,92.72924185121872,-0.03946157741983529,True,False,False,AXS
2024-11-26,90.95999908447266,90.97000122070312,84.04958075547005,0.08233735853325705,False,True,False,AXS
2024-11-27,93.8499984741211,90.77999877929688,87.88116384516881,0.032985850520087553,False,False,True,AXS
2024-11-29,93.04000091552734,91.7699966430664,81.32035449670818,0.12849971216961711,False,False,True,AXS
2024-12-02,93.9000015258789,91.8499984741211,83.67708690433511,0.09767203749731113,False,False,True,AXS
2024-12-05,94.05000305175781,87.61000061035156,80.17912867338619,0.09267838226623058,False,False,True,AXS
2024-12-09,90.47000122070312,89.86000061035156,87.98375839821091,0.021324870024861373,False,False,True,AXS
2024-12-10,89.06999969482422,89.9800033569336,82.84794189618283,0.08608616336767887,False,True,False,AXS
2024-12-11,90.97000122070312,90.47000122070312,82.08383309566959,0.10216589319433178,False,False,True,AXS
2024-12-12,90.77999877929688,89.29000091552734,88.65606903555336,0.007150462307546737,False,False,True,AXS
2024-12-13,91.7699966430664,88.7699966430664,81.22703445705233,0.0928627055811365,False,False,True,AXS
2024-12-18,88.19999694824219,88.7300033569336,85.3188481072105,0.039981262351745345,False,True,False,AXS
2024-12-20,90.02999877929688,88.06999969482422,89.66020299831135,-0.0177358878332796,False,False,True,AXS
2024-12-23,89.86000061035156,87.91000366210938,92.90023825699728,-0.0537160580910786,True,False,False,AXS
