,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher
33,ADP,37,32,0.8648648648648649,30,30,1.0,2.6071873192928393e-06,287.9599914550781,2024-10-25,273.526000032844,273.5267131663628,False
3,PAYX,37,30,0.8108108108108109,29,29,1.0,-0.0003467935763060229,140.3300018310547,2024-10-25,137.78250030517577,137.73471821914254,False
2,DRI,37,36,0.972972972972973,27,28,0.9642857142857143,-0.0017201864663818121,159.9199981689453,2024-10-25,159.40881162670877,159.1345987463265,False
8,MA,37,29,0.7837837837837838,27,28,0.9642857142857143,0.001956170072305099,507.3599853515625,2024-10-25,496.8593045043945,497.83124580601236,False
22,XLU,37,30,0.8108108108108109,25,26,0.9615384615384616,0.0018852795407533578,80.37999725341797,2024-10-25,78.72299980163574,78.87141466254849,False
21,XLRE,37,32,0.8648648648648649,22,23,0.9565217391304348,-0.0010619732457287665,44.06999969482422,2024-10-25,44.02299991607666,43.97624866796907,False
31,AFG,37,31,0.8378378378378378,19,20,0.95,0.00044262069263222074,129.41000366210938,2024-10-25,134.87620101928712,134.9359000168019,True
39,CTBI,37,34,0.918918918918919,24,26,0.9230769230769231,0.0013663775373234006,51.25,2024-10-25,49.64104375248378,49.70887215959646,False
43,SUN,37,30,0.8108108108108109,10,11,0.9090909090909091,0.0006913759326844897,52.209999084472656,2024-10-25,52.81147990092934,52.847992487102296,True
32,ARCC,37,27,0.7297297297297297,20,22,0.9090909090909091,-0.0009734946318021249,21.579999923706055,2024-10-25,20.909999923706053,20.889644151029344,False
24,XLP,37,29,0.7837837837837838,17,19,0.8947368421052632,-0.0012915584207335736,81.05999755859375,2024-10-25,82.59109924316407,82.48442801345891,True
16,BFIN,37,30,0.8108108108108109,16,18,0.8888888888888888,-0.00014502121338838244,12.470000267028809,2024-10-25,11.610099983215331,11.608416272428206,False
19,XLY,37,32,0.8648648648648649,23,26,0.8846153846153846,0.0029829415001667394,200.80999755859375,2024-10-25,195.44310104370118,196.0260963807257,False
47,NSC,37,31,0.8378378378378378,22,25,0.88,0.00014365947975481216,251.08999633789062,2024-10-25,248.31277465820312,248.348447142227,False
28,NVDA,37,26,0.7027027027027027,19,22,0.8636363636363636,-0.00588588730884663,141.5399932861328,2024-10-25,124.09480003356934,123.3643920249579,False
0,AAPL,37,29,0.7837837837837838,17,20,0.85,0.000564277275394592,231.41000366210938,2024-10-25,228.92680245337112,229.05598064572433,False
9,PG,37,30,0.8108108108108109,17,20,0.85,-0.0003777537071883887,168.22000122070312,2024-10-25,173.02249923706054,172.95713934654674,True
35,AXS,37,24,0.6486486486486487,22,26,0.8461538461538461,-0.0004232845756094488,79.73999786376953,2024-10-25,80.02419998168945,79.99032697216171,True
1,GOOG,37,27,0.7297297297297297,16,19,0.8421052631578947,0.00045343028167665883,166.99000549316406,2024-10-25,163.01553344726562,163.08944962651427,False
20,XLF,37,29,0.7837837837837838,23,28,0.8214285714285714,-0.00028455675342804396,46.630001068115234,2024-10-25,46.189401130676266,46.17625762464773,False
18,XLI,37,24,0.6486486486486487,22,27,0.8148148148148148,-0.0019238799528588126,135.39999389648438,2024-10-25,135.98999603271486,135.72836760555816,True
26,XLE,37,31,0.8378378378378378,17,21,0.8095238095238095,0.0006701087505106569,89.7699966430664,2024-10-25,89.89000106811524,89.9502371444144,True
12,AMZN,37,31,0.8378378378378378,20,25,0.8,0.00018774788039520993,187.8300018310547,2024-10-25,179.93005371424036,179.96383520044458,False
42,QSR,37,30,0.8108108108108109,15,19,0.7894736842105263,0.0003722502130427195,70.54000091552734,2024-10-25,72.38004044378211,72.40698392925735,True
14,CSCO,37,23,0.6216216216216216,22,28,0.7857142857142857,-0.002477478393177243,55.7400016784668,2024-10-25,52.92000144958496,52.7888932894267,False
51,AMD,37,29,0.7837837837837838,18,23,0.782608695652174,0.002492027952943035,156.22999572753906,2024-10-25,157.01270248413087,157.40398252768844,True
4,SBUX,37,24,0.6486486486486487,17,22,0.7727272727272727,0.00021085343079367652,97.30999755859375,2024-10-25,96.18870544433594,96.20898716288248,False
15,JCI,37,24,0.6486486486486487,20,26,0.7692307692307693,0.0028770438024417304,76.73999786376953,2024-10-25,73.6198156775811,73.83162311201319,False
27,XLC,37,22,0.5945945945945946,20,26,0.7692307692307693,0.0030183431346168257,90.8499984741211,2024-10-25,88.6708030320061,88.93844194157873,False
6,KR,37,25,0.6756756756756757,18,24,0.75,0.002696108646599094,57.369998931884766,2024-10-25,55.71249984741211,55.86270679997437,False
50,PLTR,37,22,0.5945945945945946,21,28,0.75,0.004450299932315399,44.86000061035156,2024-10-25,39.0825004196167,39.25642926858884,False
41,PRU,37,24,0.6486486486486487,20,27,0.7407407407407407,-0.0016278252701704622,123.45999908447266,2024-10-25,123.06110145568847,122.86077948496389,False
48,SYY,37,26,0.7027027027027027,14,19,0.7368421052631579,0.00019490931683766873,73.91999816894531,2024-10-25,76.88581587115769,76.90080163300364,True
49,DDOG,37,26,0.7027027027027027,19,26,0.7307692307692307,-0.003887930430074674,126.5999984741211,2024-10-25,115.48380141121078,115.03480842552344,False
29,EA,37,27,0.7297297297297297,16,22,0.7272727272727273,-0.0008401575552244202,145.1999969482422,2024-10-25,146.09947752405,145.97673094419383,True
