Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,XGBoost_Predicted_Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead
2024-08-30,131.1999969482422,135.19000244140625,,-0.011777626504665035,True,True,True,PAYX,,136.80119583129883
2024-09-03,131.92999267578125,134.92999267578125,,-0.01649935988173013,True,True,True,PAYX,,137.19359924316407
2024-09-05,130.07000732421875,133.1699981689453,,0.008841483553425455,True,True,True,PAYX,,132.00289672851562
2024-09-06,129.3800048828125,133.25999450683594,,0.015342074404864441,True,True,True,PAYX,,131.24640243530274
2024-09-09,132.22000122070312,134.05999755859375,,-0.018403295283721924,True,True,True,PAYX,,136.57339813232423
2024-09-10,134.1199951171875,133.6300048828125,,0.015400888450153402,False,False,True,PAYX,,131.60319869995118
2024-09-17,134.92999267578125,140.7899932861328,,0.02229379327409857,True,True,True,PAYX,,137.7196987915039
2024-09-18,132.5,140.75999450683594,,0.04072781964873563,True,True,True,PAYX,,135.25149597167967
2024-09-19,133.1699981689453,139.36000061035156,,0.05375943515568202,False,True,False,PAYX,,132.2502992248535
2024-09-20,133.25999450683594,138.64999389648438,,0.008924957632760114,True,True,True,PAYX,,137.42349502563476
2024-09-23,134.05999755859375,137.44000244140625,,0.022505689807518017,True,True,True,PAYX,,134.41490234375
2024-09-24,133.6300048828125,138.16000366210938,,-0.014776222874081969,True,True,True,PAYX,,140.2321044921875
2024-09-25,132.4600067138672,139.83999633789062,,0.06058621956486576,False,True,False,PAYX,,131.85160598754882
2024-09-26,132.99000549316406,139.2899932861328,,0.03557022589051386,True,True,True,PAYX,,134.5055987548828
2024-09-30,134.19000244140625,142.35000610351562,,0.05568475840072581,True,True,True,PAYX,,134.84139556884764
2024-10-01,140.7899932861328,142.3000030517578,,0.03054186031982064,False,True,False,PAYX,,138.08270050048827
2024-10-03,139.36000061035156,142.32000732421875,,0.061525588506244594,False,True,False,PAYX,,134.0711979675293
2024-10-04,138.64999389648438,141.52999877929688,,0.05910341272661366,False,True,False,PAYX,,133.6318975830078
2024-10-07,137.44000244140625,141.08999633789062,,0.02282637073374969,True,True,True,PAYX,,137.9412971496582
2024-10-09,139.83999633789062,141.42999267578125,,0.04694787520232184,False,True,False,PAYX,,135.08790267944335
2024-10-10,139.2899932861328,141.67999267578125,,0.017783900183302195,False,True,False,PAYX,,139.20439559936523
2024-10-11,138.88999938964844,140.3300018310547,,-0.0009063292933364864,True,True,True,PAYX,,140.45730239868163
2024-08-07,75.29000091552734,92.77999877929688,,-0.004295554944383277,True,True,True,SBUX,93.18026,
2024-08-08,75.75,92.43000030517578,,-0.03345602566518492,True,True,True,SBUX,95.62938,
2024-08-09,75.08999633789062,94.0199966430664,,-0.008862929096808508,True,True,True,SBUX,94.86074,
2024-08-12,77.02999877929688,95.62999725341797,,0.0037805091242581307,True,True,True,SBUX,95.26983,
2024-08-14,93.9000015258789,95.30000305175781,,-0.009457021213966008,True,True,True,SBUX,96.20986,
2024-08-15,94.87999725341797,94.86000061035156,,0.016284265240638914,False,False,True,SBUX,93.34003,
2024-08-16,94.80999755859375,94.56999969482422,,-0.018068271522347294,True,False,False,SBUX,96.31016,
2024-08-19,92.30000305175781,93.18000030517578,,-0.04577104453603756,True,True,True,SBUX,97.64952,
2024-08-20,93.01000213623047,92.33000183105469,,-0.06998970538464636,True,False,False,SBUX,99.27847,
2024-08-21,92.77999877929688,91.55999755859375,,-0.008351496964722094,False,False,True,SBUX,92.3311,
2024-08-22,92.43000030517578,91.1500015258789,,-0.0752730709334258,True,False,False,SBUX,98.56964,
2024-08-26,95.62999725341797,93.33999633789062,,-0.03274538721698284,True,False,False,SBUX,96.49992,
2024-08-27,98.5999984741211,98.19999694824219,,0.021954206042162607,False,False,True,SBUX,96.09041,
2024-08-28,95.30000305175781,99.27999877929688,,0.021932534284039743,True,True,True,SBUX,97.14927,
2024-08-29,94.86000061035156,98.56999969482422,,0.06238779251652713,False,True,False,SBUX,92.78156,
2024-08-30,94.56999969482422,96.30999755859375,,-0.0027840740190983545,True,True,True,SBUX,96.57888,
2024-09-03,93.18000030517578,96.44000244140625,,0.0092066692704699,True,True,True,SBUX,95.56021,
2024-09-05,91.55999755859375,96.9000015258789,,0.016789884551881202,True,True,True,SBUX,95.29993,
2024-09-06,91.1500015258789,96.05000305175781,,0.053739301037378784,True,True,True,SBUX,91.15158,
2024-09-09,92.20999908447266,95.4800033569336,,-0.004166508847375961,True,True,True,SBUX,95.879486,
2024-09-10,93.33999633789062,94.44999694824219,,0.02185223124041994,False,True,False,SBUX,92.43019,
2024-09-17,96.44000244140625,97.43000030517578,,0.006086858008660464,True,True,True,SBUX,96.840546,
2024-09-18,96.12000274658203,96.5,,0.004689656574796845,False,True,False,SBUX,96.04956,
2024-09-19,96.9000015258789,95.55999755859375,,0.0163794215714994,False,False,True,SBUX,94.020004,
2024-09-20,96.05000305175781,96.58000183105469,,0.02874846436610146,False,True,False,SBUX,93.881065,
2024-09-23,95.4800033569336,96.08999633789062,,0.01736622616393797,False,True,False,SBUX,94.44976,
2024-09-24,94.44999694824219,96.20999908447266,,0.015301046859068539,True,True,True,SBUX,94.76007,
2024-09-25,95.62000274658203,95.87999725341797,,0.04717589099063547,False,True,False,SBUX,91.56055,
2024-09-26,97.47000122070312,93.87999725341797,,-0.016758442246667477,False,False,True,SBUX,95.480095,
2024-09-30,97.48999786376953,94.76000213623047,,-0.017417750631637714,False,False,True,SBUX,96.439766,
2024-10-01,97.43000030517578,95.04000091552734,,-0.02333046248604921,False,False,True,SBUX,97.310295,
2024-10-03,95.55999755859375,95.2699966430664,,-0.016822057425294176,True,False,False,SBUX,96.900055,
2024-10-04,96.58000183105469,96.83999633789062,,0.023998804730800627,False,True,False,SBUX,94.57042,
2024-10-07,96.08999633789062,96.44999694824219,,1.2656347419267929e-06,True,True,True,SBUX,96.449875,
2024-10-09,95.87999725341797,97.6500015258789,,-0.005586475421458253,True,True,True,SBUX,98.198586,
2024-10-10,93.87999725341797,97.1500015258789,,-0.0028714250879030854,True,True,True,SBUX,97.42976,
2024-10-11,95.55000305175781,97.30999755859375,,0.02388900082925063,False,True,False,SBUX,95.0396,
2024-08-07,73.05999755859375,72.4000015258789,,-0.01804274753444158,True,False,False,VAC,,73.7302986907959
2024-08-08,70.91000366210938,72.20999908447266,,-0.011092858645428806,True,True,True,VAC,,73.01999961853028
2024-08-09,69.62000274658203,74.02999877929688,,0.013480631625650514,True,True,True,VAC,,73.04530197143555
2024-08-12,68.51000213623047,73.20999908447266,,-0.04789899955902616,True,True,True,VAC,,76.89310173034669
2024-08-14,70.02999877929688,73.0999984741211,,0.006576464688791204,True,True,True,VAC,,72.6223998260498
2024-08-15,71.75,73.4800033569336,,0.037680189006615857,False,True,False,VAC,,70.81180130004883
2024-08-16,71.19000244140625,74.0,,0.022019015966436142,True,True,True,VAC,,72.40569778442382
2024-08-19,72.87999725341797,73.23999786376953,,-0.027014855364064293,True,True,True,VAC,,75.27350059509277
2024-08-20,70.30000305175781,72.41999816894531,,0.008514303861449366,True,True,True,VAC,,71.808597946167
2024-08-21,72.4000015258789,73.11000061035156,,0.006327595309443551,True,True,True,VAC,,72.65029891967774
2024-08-22,72.20999908447266,71.68000030517578,,-0.019312753175741902,True,False,False,VAC,,73.09160034179688
2024-08-26,73.20999908447266,69.44000244140625,,-0.0677116870459309,True,False,False,VAC,,74.48339904785156
2024-08-27,72.83000183105469,69.20999908447266,,-0.06852362301437244,True,False,False,VAC,,74.30140022277833
2024-08-28,73.0999984741211,71.37999725341797,,-0.05741731581473916,True,False,False,VAC,,75.72810157775879
2024-08-29,73.4800033569336,73.29000091552734,,0.0003193872922270511,False,False,True,VAC,,73.26660049438476
2024-08-30,74.0,71.94999694824219,,-0.05346385504606138,True,False,False,VAC,,76.01399833679199
2024-09-03,73.23999786376953,73.91999816894531,,0.0014536643451210042,True,True,True,VAC,,73.81269927978515
2024-09-05,73.11000061035156,74.58000183105469,,0.009716765447964711,True,True,True,VAC,,73.86229919433593
2024-09-06,71.68000030517578,74.48999786376953,,0.034205531759577246,True,True,True,VAC,,72.02629997253418
2024-09-09,70.36000061035156,75.22000122070312,,0.03800118441112113,True,True,True,VAC,,72.46619979858399
2024-09-10,69.44000244140625,76.06999969482422,,0.04940494596409365,True,True,True,VAC,,72.48869941711426
2024-09-17,73.91999816894531,73.73999786376953,,-0.04878740549497309,True,False,False,VAC,,77.52209999084472
2024-09-18,72.30000305175781,74.27999877929688,,0.0072711254476288106,True,True,True,VAC,,73.74379837036133
2024-09-19,74.58000183105469,73.8499984741211,,-0.007643238883240196,False,False,True,VAC,,74.41879913330078
2024-09-20,74.48999786376953,76.37999725341797,,0.040837647535053805,False,True,False,VAC,,73.38319999694824
2024-09-23,75.22000122070312,73.93000030517578,,-0.019840499170176582,True,False,False,VAC,,75.42649971008301
2024-09-24,76.06999969482422,73.56999969482422,,-0.020380631651323245,False,False,True,VAC,,75.10059730529785
2024-09-25,73.62000274658203,72.68000030517578,,-0.015137448979507737,True,False,False,VAC,,73.79710014343262
2024-09-26,75.76000213623047,72.68000030517578,,-0.0324865149672226,False,False,True,VAC,,75.12040031433105
2024-09-30,73.4800033569336,74.7699966430664,,0.007859853374821462,True,True,True,VAC,,74.18689849853516
2024-10-01,73.73999786376953,75.0199966430664,,-0.02291882925197705,True,True,True,VAC,,76.77969741821289
2024-10-03,73.8499984741211,80.37000274658203,,0.0730565211337466,True,True,True,VAC,,74.8982007598877
2024-10-04,76.37999725341797,79.36000061035156,,0.0667985949388767,False,True,False,VAC,,74.39079971313477
2024-10-07,73.93000030517578,77.3499984741211,,0.013870424230515287,True,True,True,VAC,,76.29179885864258
2024-10-09,72.68000030517578,75.54000091552734,,0.06471898254897554,False,True,False,VAC,,70.94829917907715
2024-10-10,72.68000030517578,76.69000244140625,,0.04345962253420813,True,True,True,VAC,,73.4958984375
2024-10-11,73.63999938964844,78.19999694824219,,0.040262964976840177,True,True,True,VAC,,75.17329711914063
2024-08-07,53.900001525878906,52.709999084472656,,-0.022395352164545735,True,False,False,KR,,53.917500495910645
2024-08-08,54.31999969482422,52.220001220703125,,-0.030607681041841948,False,False,True,KR,,53.86880027770996
2024-08-09,53.91999816894531,51.95000076293945,,-0.023921885029765607,False,False,True,KR,,53.22320003509522
2024-08-12,53.2400016784668,52.77000045776367,,-0.0503698103516842,True,False,False,KR,,55.56900047302246
2024-08-14,52.70000076293945,53.2599983215332,,-0.03374108101233607,True,True,True,KR,,55.11979995727539
2024-08-15,52.88999938964844,52.5,,-0.021858198777618357,True,False,False,KR,,53.67319946289062
2024-08-16,53.189998626708984,53.209999084472656,,-0.04628416599405348,True,True,True,KR,,55.792299118041996
2024-08-19,52.7599983215332,53.70000076293945,,-0.05938648726846573,True,True,True,KR,,57.090399017333986
2024-08-20,52.040000915527344,53.36000061035156,,-0.035404065845727015,True,True,True,KR,,55.318500442504885
2024-08-21,52.709999084472656,53.369998931884766,,-0.016446035325770793,True,True,True,KR,,54.26240028381348
2024-08-22,52.220001220703125,52.27000045776367,,-0.05928975259910374,True,True,True,KR,,55.56439998626709
2024-08-26,52.77000045776367,52.29999923706055,,-0.05634335525429302,True,False,False,KR,,55.42270011901856
2024-08-27,52.720001220703125,51.5,,-0.0771866093734597,True,False,False,KR,,55.80759937286377
2024-08-28,53.2599983215332,55.20000076293945,,-0.012273191167661249,True,True,True,KR,,55.88589908599854
2024-08-29,52.5,55.90999984741211,,0.04649422270855724,True,True,True,KR,,53.42599952697754
2024-08-30,53.209999084472656,56.189998626708984,,0.009085165139517933,True,True,True,KR,,55.68409938812256
2024-09-03,53.70000076293945,55.040000915527344,,-0.0013770683632498984,True,True,True,KR,,55.1158992767334
2024-09-05,53.369998931884766,54.83000183105469,,0.01980089477042764,True,True,True,KR,,53.765398826599125
2024-09-06,52.27000045776367,55.38999938964844,,0.0520377735349972,True,True,True,KR,,52.6502001953125
2024-09-09,51.970001220703125,56.13999938964844,,0.01614350994102359,True,True,True,KR,,55.24810111999512
2024-09-10,52.29999923706055,56.060001373291016,,0.04562827089266844,True,True,True,KR,,53.61370090484619
2024-09-17,55.040000915527344,56.709999084472656,,0.01833030316272141,True,True,True,KR,,55.689199180603026
2024-09-18,54.619998931884766,56.09000015258789,,0.017710607027817796,True,True,True,KR,,55.11389953613281
2024-09-19,54.83000183105469,55.619998931884766,,0.04781673660340542,False,True,False,KR,,53.08180046081543
2024-09-20,55.38999938964844,55.88999938964844,,0.015725664968626568,False,True,False,KR,,55.02469940185547
2024-09-23,56.13999938964844,55.959999084472656,,0.0049402647316377805,False,False,True,KR,,55.68490093231201
2024-09-24,56.060001373291016,56.0,,0.013693913421722145,False,False,True,KR,,55.243500289916994
2024-09-25,56.599998474121094,56.150001525878906,,0.043466991843637524,False,False,True,KR,,53.81099925994873
2024-09-26,55.470001220703125,55.209999084472656,,-0.011315884435906877,True,False,False,KR,,55.84189956665039
2024-09-30,57.29999923706055,55.27000045776367,,0.0012118895873979966,False,False,True,KR,,55.20310039520264
2024-10-01,56.709999084472656,56.13999938964844,,-0.002058454087592489,False,False,True,KR,,56.25579936981201
2024-10-03,55.619998931884766,56.540000915527344,,0.03436226299722884,False,True,False,KR,,54.661701164245606
2024-10-04,55.88999938964844,56.529998779296875,,0.05288447599412138,False,True,False,KR,,53.690599555969236
2024-10-07,55.959999084472656,56.34000015258789,,0.019708206145516022,False,True,False,KR,,55.251100082397464
2024-10-09,56.150001525878906,57.619998931884766,,0.08339833908276767,False,True,False,KR,,53.184499969482424
2024-10-10,55.209999084472656,56.689998626708984,,0.005878404097702095,True,True,True,KR,,56.35869941711426
2024-10-11,55.36000061035156,57.369998931884766,,0.028663426219316297,True,True,True,KR,,55.77139953613281
2024-08-07,291.989990234375,303.6600036621094,300.7063853070796,0.009822266833521248,True,True,True,CMI,,
2024-08-08,297.239990234375,305.8299865722656,314.52933920379354,-0.02765831846895316,True,True,True,CMI,,
2024-08-09,293.9700012207031,309.30999755859375,306.68753334317415,0.008550931910509511,True,True,True,CMI,,
2024-08-12,290.94000244140625,310.1499938964844,300.65866308500995,0.03156845944196457,True,True,True,CMI,,
2024-08-14,291.989990234375,306.07000732421875,320.26243554858365,-0.044314994982331976,True,True,True,CMI,,
2024-08-15,299.79998779296875,309.30999755859375,297.77129690499237,0.038750211231013805,False,True,False,CMI,,
