,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-08-07,72.16999816894531,72.31999969482422,70.43000030517578,70.5199966430664,69.94448852539062,2276700,-0.03873993768599094
1,2024-08-08,71.55000305175781,73.38999938964844,70.8499984741211,71.93000030517578,71.34298706054688,3370300,-0.03873993768599094
2,2024-08-09,72.44999694824219,72.44999694824219,69.8499984741211,70.51000213623047,69.9345703125,1652600,-0.03873993768599094
3,2024-08-12,70.38999938964844,71.11000061035156,69.44999694824219,69.80999755859375,69.24028015136719,1508200,-0.03873993768599094
4,2024-08-13,68.73999786376953,71.16999816894531,68.51000213623047,70.66000366210938,70.0833511352539,3813900,-0.03873993768599094
5,2024-08-14,70.80999755859375,70.83000183105469,69.79499816894531,70.5999984741211,70.02383422851562,1126800,-0.03873993768599094
6,2024-08-15,71.30999755859375,71.43000030517578,70.55999755859375,71.2699966430664,70.68836212158203,975900,-0.03873993768599094
7,2024-08-16,71.41000366210938,71.41000366210938,70.04499816894531,70.80999755859375,70.23212432861328,1255600,-0.03873993768599094
8,2024-08-19,71.0,72.16000366210938,70.95999908447266,71.58999633789062,71.00575256347656,891000,-0.03873993768599094
9,2024-08-20,71.47000122070312,72.05999755859375,71.16999816894531,71.4800033569336,70.89665985107422,1034200,-0.03873993768599094
10,2024-08-21,71.5999984741211,72.45999908447266,71.5999984741211,72.2300033569336,71.64054107666016,1099400,-0.03873993768599094
11,2024-08-22,72.19999694824219,72.26000213623047,71.02999877929688,71.33999633789062,70.75779724121094,1228000,-0.03873993768599094
12,2024-08-23,71.72000122070312,72.12000274658203,69.95999908447266,70.36000061035156,69.78579711914062,1434900,-0.03873993768599094
13,2024-08-26,70.79000091552734,70.79000091552734,69.93499755859375,69.95999908447266,69.3890609741211,2408000,-0.03873993768599094
14,2024-08-27,69.6500015258789,69.9000015258789,69.21099853515625,69.48999786376953,68.92289733886719,1817200,-0.03873993768599094
15,2024-08-28,69.04000091552734,69.72000122070312,68.58999633789062,69.11000061035156,68.5459976196289,1127500,-0.03873993768599094
16,2024-08-29,69.41000366210938,69.93000030517578,68.72000122070312,69.06999969482422,68.5063247680664,1105600,-0.03873993768599094
17,2024-08-30,69.08999633789062,69.52999877929688,68.54000091552734,69.4800033569336,68.91297912597656,1578500,-0.03873993768599094
18,2024-09-03,69.0,69.20999908447266,68.19000244140625,68.44000244140625,67.8814697265625,1932200,-0.03873993768599094
19,2024-09-04,68.4000015258789,68.91999816894531,68.1500015258789,68.6500015258789,68.08975219726562,960800,-0.03873993768599094
20,2024-09-05,68.69999694824219,68.81999969482422,67.72000122070312,67.93000030517578,67.37562561035156,1185500,-0.03873993768599094
21,2024-09-06,67.94000244140625,68.37999725341797,67.12999725341797,67.62999725341797,67.07807159423828,1654600,-0.03873993768599094
22,2024-09-09,67.6500015258789,68.41300201416016,67.12000274658203,67.80999755859375,67.25660705566406,2084100,-0.03873993768599094
