Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-11,147.35000610351562,149.1199951171875,150.18108,-0.0070653437871579785,True,True,True,XLV
2024-07-12,148.27000427246094,149.9600067138672,150.8602,-0.005967062663716193,True,True,True,XLV
2024-07-15,147.75,150.0500030517578,155.78963,-0.03684214495659036,True,True,True,XLV
2024-07-16,149.86000061035156,150.17999267578125,155.73978,-0.03569919038359832,True,True,True,XLV
2024-07-18,147.1199951171875,151.16000366210938,154.68004,-0.022756878167754107,True,True,True,XLV
2024-07-19,147.8699951171875,150.86000061035156,153.79973,-0.019113998535034607,True,True,True,XLV
2024-07-22,148.72000122070312,146.8300018310547,151.21991,-0.029029959391940627,True,False,False,XLV
2024-07-24,149.8699951171875,146.00999450683594,154.08958,-0.05243436717544288,True,False,False,XLV
2024-07-25,149.1199951171875,149.24000549316406,152.70999,-0.02272271728163124,True,True,True,XLV
2024-07-26,149.9600067138672,149.97999572753906,146.0128,0.027170176490044252,False,True,False,XLV
2024-07-30,150.17999267578125,151.22000122070312,152.87,-0.010793445078738428,True,True,True,XLV
2024-07-31,149.6300048828125,151.75999450683594,155.62007,-0.02480449256509422,True,True,True,XLV
2024-08-01,151.16000366210938,152.7100067138672,155.03032,-0.014966830435271736,True,True,True,XLV
2024-08-02,150.86000061035156,152.8699951171875,156.89897,-0.025678794452455335,True,True,True,XLV
2024-08-05,146.8300018310547,153.8000030517578,149.12074,0.031379003122653876,True,True,True,XLV
2024-08-06,147.50999450683594,154.4199981689453,153.9499,0.0030535437630169345,True,True,True,XLV
2024-08-07,146.00999450683594,154.67999267578125,154.47899,0.0013011739012547987,True,True,True,XLV
2024-08-08,149.24000549316406,154.77999877929688,151.16,0.02394810154463438,True,True,True,XLV
2024-08-09,149.97999572753906,155.4499969482422,149.97986,0.03647248776080773,False,True,False,XLV
2024-08-12,149.41000366210938,155.3699951171875,155.27979,0.0005809510931943034,True,True,True,XLV
2024-08-13,151.22000122070312,155.61000061035156,149.9602,0.037675298785322275,False,True,False,XLV
2024-08-14,151.75999450683594,155.7899932861328,155.28003,0.0032841569618899825,True,True,True,XLV
2024-08-19,153.8000030517578,156.89999389648438,155.44891,0.009334773006134969,True,True,True,XLV
2024-08-20,154.4199981689453,156.6300048828125,150.05064,0.043847602316071876,False,True,False,XLV
2024-08-21,154.67999267578125,154.47999572753906,155.84027,-0.00872865055906367,True,False,False,XLV
2024-08-22,154.77999877929688,153.9499969482422,155.61003,-0.010667912393917314,True,False,False,XLV
2024-08-23,155.4499969482422,155.02999877929688,157.23822,-0.014043795665771677,True,False,False,XLV
2024-08-26,155.3699951171875,155.74000549316406,149.24017,0.0435528317065081,False,True,False,XLV
2024-08-27,155.61000061035156,155.27999877929688,155.36984,-0.0005782573280465215,False,False,True,XLV
2024-08-28,155.7899932861328,155.83999633789062,154.42006,0.009195289401568546,False,True,False,XLV
2024-08-30,157.1999969482422,157.24000549316406,153.10072,0.0270363335864493,False,True,False,XLV
2024-09-03,156.89999389648438,155.6199951171875,154.77925,0.005431890984011319,False,False,True,XLV
2024-09-04,156.6300048828125,155.36000061035156,146.83064,0.05808976759416517,False,False,True,XLV
2024-09-06,153.9499969482422,155.27999877929688,151.76025,0.023192797734914176,False,True,False,XLV
2024-09-10,155.74000549316406,154.08999633789062,156.62978,-0.016215177777372945,True,False,False,XLV
2024-09-12,155.83999633789062,153.10000610351562,155.36015,-0.014547791362194246,False,False,True,XLV
