Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-11,228.72000122070312,235.35000610351562,244.73401547241204,-0.03834370694560944,True,True,True,UNP
2024-07-12,230.22000122070312,240.36000061035156,244.32902460065156,-0.01624458656431528,True,True,True,UNP
2024-07-15,235.99000549316406,242.14999389648438,247.86492241222138,-0.023056624794340872,True,True,True,UNP
2024-07-16,243.05999755859375,245.42999267578125,248.8550145785576,-0.01376312190685287,True,True,True,UNP
2024-07-18,243.00999450683594,244.47000122070312,241.24474751843405,0.013369218337168658,False,True,False,UNP
2024-07-19,242.32000732421875,239.97000122070312,247.77376517657953,-0.03149552153075989,True,False,False,UNP
2024-07-22,243.27000427246094,234.8699951171875,242.21559333470458,-0.030326694150391034,False,False,True,UNP
2024-07-24,237.3800048828125,236.83999633789062,245.69016000949915,-0.0360216447873466,True,False,False,UNP
2024-07-25,235.35000610351562,240.5399932861328,243.92715542650672,-0.01388595761079347,True,True,True,UNP
2024-07-26,240.36000061035156,237.52000427246094,248.21791941265332,-0.04309888329378622,True,False,False,UNP
2024-07-30,245.42999267578125,237.27000427246094,246.916885710224,-0.03906934679665617,True,False,False,UNP
2024-07-31,246.72999572753906,241.22000122070312,247.60704970426588,-0.025795099498141277,True,False,False,UNP
2024-08-01,244.47000122070312,243.7100067138672,250.32113294623542,-0.026410579700389056,True,False,False,UNP
2024-08-02,239.97000122070312,244.52999877929688,249.84925438132038,-0.02128985982045496,True,True,True,UNP
2024-08-05,234.8699951171875,246.07000732421875,242.0315798530298,0.016685539439279907,True,True,True,UNP
2024-08-06,238.5500030517578,246.5,244.14676028618032,0.009638627647818428,True,True,True,UNP
2024-08-07,236.83999633789062,245.72999572753906,243.6377990197712,0.008587323954597402,True,True,True,UNP
2024-08-08,240.5399932861328,244.32000732421875,246.19074566729944,-0.007598735435850997,True,True,True,UNP
2024-08-09,237.52000427246094,246.85000610351562,244.23814158346923,0.010693925621579389,True,True,True,UNP
2024-08-12,236.75,247.83999633789062,244.60960612744086,0.01320630968502008,True,True,True,UNP
2024-08-13,237.27000427246094,250.35000610351562,246.52705685925014,0.01550721974686992,True,True,True,UNP
2024-08-14,241.22000122070312,252.6699981689453,249.13912285237134,0.014172303715888922,True,True,True,UNP
2024-08-19,246.07000732421875,255.2100067138672,245.10067419099306,0.04124563327392766,False,True,False,UNP
2024-08-20,246.5,255.6999969482422,245.12974654961607,0.04312104323286043,False,True,False,UNP
2024-08-21,245.72999572753906,251.52999877929688,247.9022684551561,0.014633711691093313,True,True,True,UNP
2024-08-22,244.32000732421875,249.6300048828125,247.88332369449114,0.007046384412991387,True,True,True,UNP
2024-08-23,246.85000610351562,251.11000061035156,244.96882979721113,0.025069192754948403,False,True,False,UNP
2024-08-26,247.83999633789062,252.5800018310547,245.0450465374023,0.030749265900799568,False,True,False,UNP
2024-08-27,250.35000610351562,247.5,247.35177064429303,0.0005992653916358525,False,False,True,UNP
2024-08-28,252.6699981689453,248.88999938964844,247.77763339178222,0.004489372114178539,False,False,True,UNP
2024-08-30,256.0899963378906,252.42999267578125,249.49771293635104,0.011752731938581992,False,False,True,UNP
2024-09-03,255.2100067138672,253.5500030517578,244.23511665705325,0.038139013431816235,False,False,True,UNP
2024-09-04,255.6999969482422,251.1999969482422,244.53663172686254,0.02724894497124814,False,False,True,UNP
2024-09-06,249.6300048828125,245.38999938964844,241.7794961240519,0.014933041566701243,False,False,True,UNP
2024-09-10,252.5800018310547,248.9600067138672,245.684886616259,0.01333057211094823,False,False,True,UNP
2024-09-12,248.88999938964844,243.22999572753906,244.5094262248923,-0.005232642835521871,False,False,True,UNP
