Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-11,86.58999633789062,82.16000366210938,85.26699890136719,-0.03643842611198076,False,False,True,XLC
2024-07-12,86.30999755859375,83.69999694824219,85.59559837341308,-0.022146015229676685,False,False,True,XLC
2024-07-15,86.62000274658203,84.44000244140625,86.36999839782715,-0.022345675491750965,False,False,True,XLC
2024-07-16,86.8499984741211,84.77999877929688,85.22970008850098,-0.005276345085541072,False,False,True,XLC
2024-07-18,85.48999786376953,86.13999938964844,87.04550170898438,-0.01040263197474886,True,True,True,XLC
2024-07-19,85.11000061035156,84.73999786376953,86.86649871826172,-0.02448010321434935,True,False,False,XLC
2024-07-22,85.47000122070312,82.30999755859375,85.8747004699707,-0.04151051347915311,True,False,False,XLC
2024-07-24,83.12000274658203,82.83999633789062,88.0197999572754,-0.0588481639574168,True,False,False,XLC
2024-07-25,82.16000366210938,84.48999786376953,85.61389938354492,-0.013127559051368268,True,True,True,XLC
2024-07-26,83.69999694824219,85.20999908447266,83.95109718322755,0.014995657513534252,True,True,True,XLC
2024-07-30,84.77999877929688,85.72000122070312,86.2636011505127,-0.006301614151965448,True,True,True,XLC
2024-07-31,85.79000091552734,85.2300033569336,86.8096990966797,-0.018197226302867353,True,False,False,XLC
2024-08-01,86.13999938964844,86.0,84.69399803161622,0.015420242269071446,False,False,True,XLC
2024-08-02,84.73999786376953,86.26000213623047,85.65300064086914,0.007086751086589505,True,True,True,XLC
2024-08-05,82.30999755859375,87.23999786376953,84.17620170593261,0.03639741513332012,True,True,True,XLC
2024-08-06,83.27999877929688,87.18000030517578,84.61829772949218,0.03027362455190069,True,True,True,XLC
2024-08-07,82.83999633789062,87.55000305175781,85.6699983215332,0.02194472705799123,True,True,True,XLC
2024-08-08,84.48999786376953,86.88999938964844,85.58589912414551,0.015237326228369453,True,True,True,XLC
2024-08-09,85.20999908447266,87.5,85.32609931945801,0.025477558424450885,True,True,True,XLC
2024-08-12,84.62000274658203,87.69999694824219,84.94589942932129,0.032421783010402175,True,True,True,XLC
2024-08-13,85.72000122070312,87.5,85.02749847412109,0.02907884590573296,False,True,False,XLC
2024-08-14,85.2300033569336,86.91999816894531,87.30890045166015,-0.0044543257411672425,True,True,True,XLC
2024-08-19,87.23999786376953,85.72000122070312,87.03480026245117,-0.01510658998220601,False,False,True,XLC
2024-08-20,87.18000030517578,85.30999755859375,85.29510162353516,0.00017463998254361174,False,False,True,XLC
2024-08-21,87.55000305175781,85.55999755859375,86.17400070190429,-0.0071251553636753956,False,False,True,XLC
2024-08-22,86.88999938964844,83.7699966430664,86.82329978942872,-0.03516686366179864,False,False,True,XLC
2024-08-23,87.5,84.12999725341797,87.39289901733399,-0.03733600556343643,False,False,True,XLC
2024-08-26,87.69999694824219,84.11000061035156,85.07189834594726,-0.011306879878054612,False,False,True,XLC
2024-08-27,87.5,84.45999908447266,87.10979774475098,-0.030419065695029602,False,False,True,XLC
2024-08-28,86.91999816894531,86.04000091552734,86.69119995117188,-0.007511708639531125,False,False,True,XLC
2024-08-30,87.31999969482422,87.77999877929688,88.07850051879883,-0.003389042022102184,True,True,True,XLC
2024-09-03,85.72000122070312,87.77999877929688,86.25899932861329,0.017632936418485134,True,True,True,XLC
2024-09-04,85.30999755859375,87.70999908447266,83.96149848937988,0.0446454703945871,False,True,False,XLC
2024-09-06,83.7699966430664,88.9000015258789,85.78590171813966,0.03630083434887724,True,True,True,XLC
2024-09-10,84.11000061035156,89.25,85.74519836425782,0.04087461108729711,True,True,True,XLC
2024-09-12,86.04000091552734,89.47000122070312,87.01149925231934,0.028254908713324495,True,True,True,XLC
