Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-10-01,280.0799865722656,290.0400085449219,300.7877458939273,-0.03573196546642435,True,True,True,ADP
2024-10-02,283.54998779296875,290.70001220703125,301.74735653566313,-0.03661123814128993,True,True,True,ADP
2024-10-04,285.1600036621094,292.2900085449219,297.00788427743475,-0.015884681795537512,True,True,True,ADP
2024-10-08,285.4200134277344,291.3399963378906,294.9397624657662,-0.012205089262229928,True,True,True,ADP
2024-10-09,287.7699890136719,290.0400085449219,296.6186793624521,-0.022178882434748626,True,True,True,ADP
2024-10-10,286.9100036621094,289.42999267578125,299.29416684869943,-0.03295812369742831,True,True,True,ADP
2024-10-11,288.3599853515625,287.9599914550781,297.2771917375772,-0.03134179325376524,True,False,False,ADP
2024-10-14,291.0,286.44000244140625,296.4935625892468,-0.03390819031632207,True,False,False,ADP
2024-10-15,290.0400085449219,287.95001220703125,297.56332694460707,-0.03230678604210319,True,False,False,ADP
2024-10-18,292.2900085449219,288.17999267578125,298.5907151354642,-0.03486619620760763,True,False,False,ADP
2024-10-21,290.9100036621094,289.8599853515625,298.1828384681032,-0.027911911897072598,True,False,False,ADP
2024-10-22,291.3399963378906,291.17999267578125,297.5245358649243,-0.021324436892907098,True,False,False,ADP
2024-10-23,290.0400085449219,305.17999267578125,295.27932511808865,0.03352983671895453,True,True,True,ADP
2024-10-24,289.42999267578125,304.8500061035156,293.85507806775587,0.037416158019309746,True,True,True,ADP
2024-10-25,287.9599914550781,304.7300109863281,291.292914016203,0.04612915839544834,True,True,True,ADP
2024-10-28,286.44000244140625,306.7799987792969,292.68457566238453,0.048159091011244805,True,True,True,ADP
2024-10-29,287.95001220703125,307.9100036621094,295.8144860876996,0.040888861578008834,True,True,True,ADP
2024-10-30,292.7799987792969,307.5,301.437506577206,0.0201119412498896,True,True,True,ADP
2024-10-31,289.239990234375,301.989990234375,299.73867614697707,0.007510922902368449,True,True,True,ADP
2024-11-01,288.17999267578125,297.6400146484375,297.2061629125315,0.0014597669565609675,True,True,True,ADP
2024-11-05,291.17999267578125,297.5400085449219,296.49744151134365,0.0035162766608167694,True,True,True,ADP
2024-11-06,305.17999267578125,298.5899963378906,291.1854207892535,0.02542907377906195,False,False,True,ADP
2024-11-07,304.8500061035156,304.57000732421875,302.9103538821855,0.005479025133220571,False,False,True,ADP
2024-11-08,304.7300109863281,305.1499938964844,301.17383069613874,0.013202220097128166,False,True,False,ADP
2024-11-11,306.7799987792969,304.6700134277344,297.66861877126996,0.023520768448367476,False,False,True,ADP
2024-11-12,307.9100036621094,307.9700012207031,298.74005982563557,0.03089622931874205,False,True,False,ADP
2024-11-13,307.5,306.9200134277344,301.0685122341418,0.01943577941834666,False,False,True,ADP
2024-11-14,301.989990234375,306.92999267578125,300.7374608067281,0.020591155662622398,False,True,False,ADP
2024-11-18,297.8900146484375,303.57000732421875,291.6148516281736,0.04099638831594453,False,True,False,ADP
2024-11-19,297.5400085449219,303.489990234375,296.2811362865893,0.024331126976685657,False,True,False,ADP
2024-11-20,298.5899963378906,301.79998779296875,297.98671080152195,0.01279680218352651,False,True,False,ADP
2024-11-21,304.57000732421875,304.55999755859375,296.4441268584805,0.02737740425529727,False,False,True,ADP
2024-11-22,305.1499938964844,297.55999755859375,298.1255016543962,-0.0018968658925998787,False,False,True,ADP
2024-11-25,304.6700134277344,302.2300109863281,300.73483073752766,0.004971756165169356,False,False,True,ADP
2024-11-26,307.9700012207031,300.75,297.16454266206733,0.012065562418091091,False,False,True,ADP
2024-11-27,306.9200134277344,298.75,297.14407798208396,0.005404523047613526,False,False,True,ADP
2024-11-29,306.92999267578125,296.760009765625,298.28852040083206,-0.005124269057196987,False,False,True,ADP
2024-12-02,306.0299987792969,296.80999755859375,297.3714734969479,-0.001888129791843999,False,False,True,ADP
2024-12-04,303.489990234375,288.5,294.81030293337983,-0.021404621448409183,False,False,True,ADP
2024-12-06,304.55999755859375,294.0199890136719,297.50773378746067,-0.011723207089064895,False,False,True,ADP
2024-12-10,302.2300109863281,296.4599914550781,299.5113470007969,-0.0101877794490058,False,False,True,ADP
2024-12-11,300.75,297.2300109863281,296.0639448116878,0.0039385619055437495,False,False,True,ADP
2024-12-12,298.75,296.17999267578125,298.4994614793805,-0.0077704287709727485,False,False,True,ADP
2024-12-16,296.80999755859375,292.7300109863281,294.6764500213795,-0.006605343029312782,False,False,True,ADP
2024-12-17,295.57000732421875,289.6499938964844,297.494130105621,-0.026367364648007346,True,False,False,ADP
2024-12-18,288.5,291.69000244140625,301.8838212701919,-0.03376735721011689,True,True,True,ADP
2024-12-20,294.0199890136719,288.3999938964844,300.54887859035665,-0.040422325815532366,True,False,False,ADP
