Date,Close,Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-10-01,81.43000030517578,80.61000061035156,80.39930045526208,0.002620671497095015,False,False,True,XLU
2024-10-02,81.47000122070312,82.20999908447266,82.73448008128783,-0.006339327887234695,True,True,True,XLU
2024-10-04,81.30999755859375,81.94999694824219,81.41956617913824,0.006514782551615386,True,True,True,XLU
2024-10-08,79.4800033569336,81.33999633789062,77.64545564317338,0.04758218834719496,False,True,False,XLU
2024-10-09,78.80000305175781,82.12000274658203,81.25999018598554,0.0105834686741669,True,True,True,XLU
2024-10-10,78.55999755859375,81.58999633789062,81.88807059635681,-0.0036400205340709067,True,True,True,XLU
2024-10-11,79.25,80.37999725341797,75.90198197300413,0.05899734320516857,False,True,False,XLU
2024-10-14,80.25,81.01000213623047,79.19920768889624,0.02286379498198068,False,True,False,XLU
2024-10-15,80.61000061035156,79.27999877929688,81.45923271555158,-0.02675244860044773,True,False,False,XLU
2024-10-18,81.94999694824219,78.12999725341797,76.55319724449933,0.020597441591924344,False,False,True,XLU
2024-10-21,81.62999725341797,77.19999694824219,77.00813645158793,0.002491431496655847,False,False,True,XLU
2024-10-22,81.33999633789062,78.36000061035156,76.37819231124087,0.02594730562664843,False,False,True,XLU
2024-10-23,82.12000274658203,77.55000305175781,77.29537544947806,0.003294215220497692,False,False,True,XLU
2024-10-24,81.58999633789062,77.69000244140625,80.32645343979716,-0.03282170300680426,False,False,True,XLU
2024-10-25,80.37999725341797,79.18000030517578,80.2499779747469,-0.013333058731901678,False,False,True,XLU
2024-10-28,81.01000213623047,79.4000015258789,80.3591946967357,-0.011936321344143042,False,False,True,XLU
2024-10-29,79.27999877929688,78.48999786376953,78.43653265181628,0.0006816366066382249,False,False,True,XLU
2024-10-30,79.08999633789062,78.3499984741211,79.23866428004895,-0.011215052828087732,True,False,False,XLU
2024-10-31,79.91000366210938,78.08000183105469,82.743101731485,-0.05635635844982991,True,False,False,XLU
2024-11-01,78.12999725341797,79.25,77.14099189636309,0.02733965498486599,False,True,False,XLU
2024-11-05,78.36000061035156,80.44999694824219,77.68994465932596,0.03552650604938884,False,True,False,XLU
2024-11-06,77.55000305175781,80.48999786376953,79.26430794698116,0.01546332704510858,True,True,True,XLU
2024-11-07,77.69000244140625,81.88999938964844,82.82536389493583,-0.011293213350368226,True,True,True,XLU
2024-11-08,79.18000030517578,81.44999694824219,76.16593539943295,0.06937565357923213,False,True,False,XLU
2024-11-11,79.4000015258789,81.5999984741211,78.19040832851405,0.043606245554848315,False,True,False,XLU
2024-11-12,78.48999786376953,82.9000015258789,80.63399526384949,0.028102368667391783,True,True,True,XLU
2024-11-13,78.3499984741211,82.9000015258789,81.2713053646709,0.02004023626666166,True,True,True,XLU
2024-11-14,78.08000183105469,82.93000030517578,77.78458278625179,0.06614958047744945,False,True,False,XLU
2024-11-18,79.94000244140625,80.44999694824219,80.73902412241598,-0.0035797704680647995,True,True,True,XLU
2024-11-19,80.44999694824219,80.44000244140625,78.56546109347148,0.023859611104484868,False,False,True,XLU
2024-11-20,80.48999786376953,80.69000244140625,82.17752964616895,-0.018101386244725678,True,True,True,XLU
2024-11-21,81.88999938964844,79.69000244140625,75.04784743790204,0.061855938071313,False,False,True,XLU
2024-11-22,81.44999694824219,78.69000244140625,78.71273549162379,-0.00028881031862954714,False,False,True,XLU
2024-11-25,81.5999984741211,78.12000274658203,80.39354554567204,-0.02828016582249624,False,False,True,XLU
2024-11-26,82.9000015258789,77.62999725341797,78.15959881499211,-0.0067758991806973635,False,False,True,XLU
2024-11-27,82.9000015258789,77.58999633789062,76.42128236586721,0.015293043192185501,False,False,True,XLU
2024-11-29,82.93000030517578,77.63999938964844,80.99801289174691,-0.04145797387136431,False,False,True,XLU
2024-12-02,81.1500015258789,77.0199966430664,78.3674494602598,-0.01719403689253271,False,False,True,XLU
2024-12-04,80.44000244140625,74.88999938964844,77.72972926558944,-0.0365333817931891,False,False,True,XLU
2024-12-06,79.69000244140625,76.43000030517578,76.24591307839563,0.002414388120591757,False,False,True,XLU
2024-12-10,78.12000274658203,76.4800033569336,79.40457968925344,-0.03683133068350785,True,False,False,XLU
2024-12-11,77.62999725341797,76.30000305175781,82.02794804156827,-0.06982918781422857,True,False,False,XLU
2024-12-12,77.58999633789062,76.08000183105469,77.6057735213771,-0.01966054355352994,True,False,False,XLU
2024-12-16,77.0199966430664,75.69000244140625,78.1982064294297,-0.03207495545677243,True,False,False,XLU
2024-12-17,76.69999694824219,76.2699966430664,81.59693989838837,-0.06528361556150927,True,False,False,XLU
2024-12-18,74.88999938964844,77.08000183105469,76.420000564931,0.008636499100296518,True,True,True,XLU
2024-12-20,76.43000030517578,76.02999877929688,79.71546558490444,-0.04623277024810441,True,False,False,XLU
