Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-10-01,502.79998779296875,508.0299987792969,516.1528936767578,-0.01573738130110709,True,True,True,ADBE
2024-10-02,505.80999755859375,502.5400085449219,500.05719299316405,0.004965063169867781,False,False,True,ADBE
2024-10-04,507.2200012207031,494.8999938964844,484.7884976196289,0.02085754164239488,False,False,True,ADBE
2024-10-08,496.239990234375,493.1099853515625,499.7160913085938,-0.013219718299909122,True,False,False,ADBE
2024-10-09,494.0799865722656,485.0299987792969,493.0500894165039,-0.016266279652638018,False,False,True,ADBE
2024-10-10,503.57000732421875,482.8699951171875,495.14299560546874,-0.024786779975093095,False,False,True,ADBE
2024-10-11,495.4200134277344,483.7200012207031,461.57719451904296,0.04797205530210967,False,False,True,ADBE
2024-10-14,509.6499938964844,481.0400085449219,495.7439935302734,-0.029660440019942735,False,False,True,ADBE
2024-10-15,508.0299987792969,485.3900146484375,507.26028717041015,-0.04311449777385294,False,False,True,ADBE
2024-10-18,494.8999938964844,482.79998779296875,461.20960205078126,0.04681252438410919,False,False,True,ADBE
2024-10-21,497.7099914550781,481.3500061035156,480.12659637451173,0.00254809822709675,False,False,True,ADBE
2024-10-22,493.1099853515625,486.4200134277344,461.9191003417969,0.05304156738227117,False,False,True,ADBE
2024-10-23,485.0299987792969,504.8299865722656,482.2703033447266,0.046778089115334535,False,True,False,ADBE
2024-10-24,482.8699951171875,500.9200134277344,481.69750061035154,0.039905776536158656,False,True,False,ADBE
2024-10-25,483.7200012207031,494.67999267578125,489.85129974365236,0.009857466816268175,True,True,True,ADBE
2024-10-28,481.0400085449219,504.4800109863281,499.9718908691406,0.009016747140225585,True,True,True,ADBE
2024-10-29,485.3900146484375,526.4199829101562,484.6604064941406,0.08616254981109234,False,True,False,ADBE
2024-10-30,486.67999267578125,532.5,491.004697265625,0.08451100970206557,True,True,True,ADBE
2024-10-31,478.0799865722656,529.8699951171875,500.8914953613281,0.05785384663988988,True,True,True,ADBE
2024-11-01,482.79998779296875,503.3699951171875,457.62800231933596,0.09995453199110063,False,True,False,ADBE
2024-11-05,486.4200134277344,499.6099853515625,526.4772958374024,-0.05103223006626595,True,True,True,ADBE
2024-11-06,504.8299865722656,499.5,498.2220068359375,0.0025651078164504234,False,False,True,ADBE
2024-11-07,500.9200134277344,504.44000244140625,493.2778967285156,0.022628432749408022,False,True,False,ADBE
2024-11-08,494.67999267578125,512.1500244140625,461.92750732421877,0.10872380686044193,False,True,False,ADBE
2024-11-11,504.4800109863281,518.72998046875,538.1257894897461,-0.0360432623743741,True,True,True,ADBE
2024-11-12,526.4199829101562,525.2999877929688,522.6118811035157,0.005143600416770184,False,False,True,ADBE
2024-11-13,532.5,513.6799926757812,503.221318359375,0.020783448424848316,False,False,True,ADBE
2024-11-14,529.8699951171875,515.9299926757812,469.5644027709961,0.09874170535750217,False,False,True,ADBE
2024-11-18,499.510009765625,516.260009765625,508.17189697265627,0.015916096189404066,True,True,True,ADBE
2024-11-19,499.6099853515625,536.489990234375,516.3235885620118,0.03905768033672008,True,True,True,ADBE
2024-11-20,499.5,538.219970703125,494.71050415039065,0.08794934853355689,False,True,False,ADBE
2024-11-21,504.44000244140625,552.9600219726562,461.4132977294922,0.19840504097659142,False,True,False,ADBE
2024-11-22,512.1500244140625,547.9299926757812,521.9168957519531,0.049841453947088055,True,True,True,ADBE
2024-11-25,518.72998046875,547.0499877929688,507.6547048950195,0.07760251706146601,False,True,False,ADBE
2024-11-26,525.2999877929688,549.9299926757812,509.8960983276367,0.07851382758065455,False,True,False,ADBE
2024-11-27,513.6799926757812,474.6300048828125,458.8113092041016,0.034477562695984024,False,False,True,ADBE
2024-11-29,515.9299926757812,465.69000244140625,484.2261059570312,-0.038279851680012085,False,False,True,ADBE
2024-12-02,516.2000122070312,461.5299987792969,525.3395983886719,-0.12146352531789459,True,False,False,ADBE
2024-12-04,536.489990234375,441.30999755859375,505.3279077148438,-0.12668587896866224,False,False,True,ADBE
2024-12-06,552.9600219726562,447.1700134277344,449.0283053588867,-0.0041384739201843716,False,False,True,ADBE
2024-12-10,547.0499877929688,447.94000244140625,501.78070678710935,-0.10729927160899415,False,False,True,ADBE
2024-12-11,549.9299926757812,450.1600036621094,495.1515966796875,-0.09086427938287166,False,False,True,ADBE
2024-12-12,474.6300048828125,446.4800109863281,483.26760162353514,-0.07612260890988613,True,False,False,ADBE
2024-12-16,461.5299987792969,444.67999267578125,485.64359375,-0.08434910210162477,True,False,False,ADBE
2024-12-17,455.2300109863281,441.0,499.1141009521484,-0.11643450033025614,True,False,False,ADBE
2024-12-18,441.30999755859375,430.57000732421875,468.2030020141602,-0.08037751686351483,True,False,False,ADBE
2024-12-20,447.1700134277344,422.6300048828125,524.9725140380859,-0.19494831904256352,True,False,False,ADBE
