,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-09-30,76.95999908447266,77.69999694824219,76.73999786376953,77.61000061035156,77.61000061035156,5719900,-0.05667967358065304
1,2024-10-01,78.0199966430664,78.2300033569336,76.51000213623047,76.80999755859375,76.80999755859375,3424900,-0.05667967358065304
2,2024-10-02,76.19000244140625,77.12999725341797,76.0999984741211,76.56999969482422,76.56999969482422,2271000,-0.05667967358065304
3,2024-10-03,76.30000305175781,76.47000122070312,74.9800033569336,75.48999786376953,75.48999786376953,2443700,-0.05667967358065304
4,2024-10-04,76.08000183105469,76.16999816894531,74.8499984741211,75.68000030517578,75.68000030517578,2435900,-0.05667967358065304
5,2024-10-07,75.02999877929688,75.73999786376953,74.61000061035156,75.55000305175781,75.55000305175781,2260700,-0.05667967358065304
6,2024-10-08,75.77999877929688,76.48999786376953,75.27999877929688,76.3499984741211,76.3499984741211,3644500,-0.05667967358065304
7,2024-10-09,76.63999938964844,77.87000274658203,76.47000122070312,77.69999694824219,77.69999694824219,3194800,-0.05667967358065304
8,2024-10-10,77.37000274658203,77.58000183105469,76.63999938964844,76.91999816894531,76.91999816894531,2198200,-0.05667967358065304
9,2024-10-11,76.43000030517578,77.83000183105469,76.36000061035156,77.61000061035156,77.61000061035156,2613600,-0.05667967358065304
10,2024-10-14,77.43000030517578,77.76000213623047,77.12999725341797,77.68000030517578,77.68000030517578,1971700,-0.05667967358065304
11,2024-10-15,77.5199966430664,77.75,76.4800033569336,76.5999984741211,76.5999984741211,3095400,-0.05667967358065304
12,2024-10-16,76.69000244140625,77.08999633789062,76.11000061035156,76.38999938964844,76.38999938964844,2547100,-0.05667967358065304
13,2024-10-17,77.0999984741211,77.38999938964844,76.5999984741211,77.25,77.25,2407800,-0.05667967358065304
14,2024-10-18,77.6500015258789,77.75,77.0199966430664,77.44000244140625,77.44000244140625,2567400,-0.05667967358065304
15,2024-10-21,77.47000122070312,77.87999725341797,76.7300033569336,77.16999816894531,77.16999816894531,2546700,-0.05667967358065304
16,2024-10-22,76.91000366210938,77.20999908447266,76.05000305175781,76.63999938964844,76.63999938964844,2491900,-0.05667967358065304
17,2024-10-23,76.44000244140625,77.56999969482422,76.0999984741211,76.4800033569336,76.4800033569336,3293300,-0.05667967358065304
18,2024-10-24,77.12000274658203,77.26000213623047,75.7300033569336,76.86000061035156,76.86000061035156,4002400,-0.05667967358065304
19,2024-10-25,77.3499984741211,77.87999725341797,76.52999877929688,76.73999786376953,76.73999786376953,3227000,-0.05667967358065304
20,2024-10-28,77.31999969482422,77.98999786376953,77.19999694824219,77.7300033569336,77.7300033569336,7183700,-0.05667967358065304
21,2024-10-29,77.0999984741211,77.44999694824219,76.5,77.06999969482422,77.06999969482422,3038800,-0.05667967358065304
