Date,Close,Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-10-01,496.3800048828125,507.2300109863281,521.0615639363136,-0.02654494959385655,True,True,True,MA
2024-10-02,495.57000732421875,514.0700073242188,527.7430487402823,-0.025908520157112477,True,True,True,MA
2024-10-04,497.70001220703125,516.3400268554688,511.85982174434764,0.008752796997922571,True,True,True,MA
2024-10-08,497.05999755859375,513.02001953125,520.9298053283624,-0.01518397625976981,True,True,True,MA
2024-10-09,499.95001220703125,513.72998046875,513.4776868619825,0.0004913428825102584,True,True,True,MA
2024-10-10,498.0199890136719,510.6199951171875,517.0280073570342,-0.01239393639931316,True,True,True,MA
2024-10-11,502.260009765625,507.3599853515625,525.6230904113547,-0.03474562931681606,True,True,True,MA
2024-10-14,506.6600036621094,508.2099914550781,525.1475801782365,-0.032253007273516675,True,True,True,MA
2024-10-15,507.2300109863281,506.2799987792969,526.2863426938051,-0.038014180288444124,True,False,False,MA
2024-10-18,516.3400268554688,508.0799865722656,535.0400306077863,-0.05038883540152136,True,False,False,MA
2024-10-21,515.010009765625,505.5799865722656,530.2163773010625,-0.04646478642210643,True,False,False,MA
2024-10-22,513.02001953125,505.55999755859375,522.150672780663,-0.03177373139005482,True,False,False,MA
2024-10-23,513.72998046875,521.1300048828125,507.0859557474413,0.027695598697207807,False,True,False,MA
2024-10-24,510.6199951171875,517.8800048828125,507.93835412839405,0.019572553782590412,False,True,False,MA
2024-10-25,507.3599853515625,524.760009765625,511.670249580955,0.025582414055517585,True,True,True,MA
2024-10-28,508.2099914550781,530.1199951171875,519.108455897916,0.02121240579721355,True,True,True,MA
2024-10-29,506.2799987792969,529.1699829101562,506.36110658052615,0.04504468458025779,True,True,True,MA
2024-10-30,513.6900024414062,521.8800048828125,522.275081927349,-0.0007564539420079964,True,True,True,MA
2024-10-31,499.5899963378906,520.4000244140625,532.634835189168,-0.022970354109040338,True,True,True,MA
2024-11-01,508.0799865722656,521.8900146484375,521.9607397164976,-0.00013549882716956094,True,True,True,MA
2024-11-05,505.55999755859375,519.4600219726562,533.3343652553953,-0.026014343321182885,True,True,True,MA
2024-11-06,521.1300048828125,512.5399780273438,506.95350483353496,0.011019695377474863,False,False,True,MA
2024-11-07,517.8800048828125,515.0999755859375,532.015107614889,-0.03179445806489364,True,False,False,MA
2024-11-08,524.760009765625,520.8599853515625,531.4675269512984,-0.01995896468140739,True,False,False,MA
2024-11-11,530.1199951171875,526.5999755859375,528.568854988383,-0.003724925114039838,False,False,True,MA
2024-11-12,529.1699829101562,528.47998046875,525.1844129536261,0.00627506725987874,False,False,True,MA
2024-11-13,521.8800048828125,532.3800048828125,520.6200524167323,0.02258835865328315,False,True,False,MA
2024-11-14,520.4000244140625,532.9400024414062,528.4685811951268,0.008461091927484773,True,True,True,MA
2024-11-18,521.6300048828125,526.1799926757812,508.94857432866,0.03385689481466909,False,True,False,MA
2024-11-19,519.4600219726562,521.1400146484375,527.5208127723271,-0.012095822514292849,True,True,True,MA
2024-11-20,512.5399780273438,524.77001953125,515.0621110177323,0.018848034646414748,True,True,True,MA
2024-11-21,515.0999755859375,528.5700073242188,519.9614696876391,0.016556106824128922,True,True,True,MA
2024-11-22,520.8599853515625,522.8200073242188,522.5146198039586,0.0005844573695847226,True,True,True,MA
2024-11-25,526.5999755859375,529.010009765625,526.1080687337887,0.005515864903612881,False,True,False,MA
2024-11-26,528.47998046875,534.4500122070312,521.2070840434742,0.025408189122871655,False,True,False,MA
2024-11-27,532.3800048828125,532.4099731445312,527.1773254751989,0.009925782875080225,False,True,False,MA
2024-11-29,532.9400024414062,529.0,508.8673169293703,0.03956371808689783,False,False,True,MA
2024-12-02,531.3599853515625,530.3099975585938,521.8533707968222,0.016204986371668038,False,False,True,MA
2024-12-04,521.1400146484375,519.9600219726562,518.5140850265642,0.00278861652527331,False,False,True,MA
2024-12-06,528.5700073242188,528.030029296875,512.3336635637783,0.030636998599532325,False,False,True,MA
2024-12-10,529.010009765625,535.7100219726562,528.3444909726527,0.013940773729738386,False,True,False,MA
2024-12-11,534.4500122070312,536.1500244140625,514.0669556682788,0.04295757294315118,False,True,False,MA
2024-12-12,532.4099731445312,532.2000122070312,531.7998520425818,0.0007524638506619249,False,False,True,MA
2024-12-16,530.3099975585938,526.5700073242188,508.70347167755864,0.03512170968234477,False,False,True,MA
2024-12-17,531.010009765625,522.4000244140625,514.967729004199,0.01443254594658865,False,False,True,MA
2024-12-18,519.9600219726562,521.3599853515625,535.8597728870034,-0.027058921510979776,True,True,True,MA
2024-12-20,528.030029296875,511.3999938964844,528.0881200718263,-0.03160102555056941,True,False,False,MA
