Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-01,137.32000732421875,146.6699981689453,142.59549835205078,0.028573832021226157,True,True,True,EA
2024-07-02,138.8800048828125,147.0,143.7335955810547,0.022725406720263342,True,True,True,EA
2024-07-03,138.6699981689453,146.52000427246094,147.89939834594728,-0.009326569877315099,True,True,True,EA
2024-07-05,138.25999450683594,140.1999969482422,147.46779846191407,-0.04928399006071085,True,True,True,EA
2024-07-09,140.5800018310547,141.99000549316406,146.209102935791,-0.028856598925169518,True,True,True,EA
2024-07-10,144.08999633789062,141.17999267578125,146.5847033691406,-0.036870905143143166,True,False,False,EA
2024-07-11,145.3000030517578,141.8000030517578,147.90330215454102,-0.041265468815604965,True,False,False,EA
2024-07-15,145.0,147.85000610351562,146.08970138549805,0.012049478514385684,True,True,True,EA
2024-07-16,146.6699981689453,149.1199951171875,146.21289749145507,0.01988263467593431,False,True,False,EA
2024-07-17,147.0,150.94000244140625,147.24770370483398,0.025075424904239474,True,True,True,EA
2024-07-19,140.1999969482422,148.8300018310547,145.08490325927735,0.025813151386843935,True,True,True,EA
2024-07-22,143.25,145.5,146.23439880371095,-0.0050220660099045645,True,True,True,EA
2024-07-23,141.99000549316406,145.72999572753906,148.0549053955078,-0.015703023562495762,True,True,True,EA
2024-07-24,141.17999267578125,144.41000366210938,147.17110412597657,-0.01876115885835665,True,True,True,EA
2024-07-25,141.8000030517578,147.02000427246094,146.80699951171874,0.0014509169280119468,True,True,True,EA
2024-07-26,145.17999267578125,146.60000610351562,148.3610041809082,-0.011869682920487977,True,True,True,EA
2024-07-29,147.85000610351562,145.91000366210938,147.79899856567383,-0.012780836960306503,False,False,True,EA
2024-07-30,149.1199951171875,146.89999389648438,143.81010345458984,0.021485906536950778,False,False,True,EA
2024-07-31,150.94000244140625,146.4600067138672,150.54080322265625,-0.02710757762301422,False,False,True,EA
2024-08-01,148.39999389648438,147.0399932861328,149.92820541381835,-0.019263967841899734,True,False,False,EA
2024-08-02,148.8300018310547,148.36000061035156,146.3316000366211,0.013861671527016966,False,False,True,EA
2024-08-05,145.5,149.6699981689453,145.3443978881836,0.029761038909043313,False,True,False,EA
2024-08-08,147.02000427246094,147.1300048828125,146.84550399780272,0.0019374163816008561,False,True,False,EA
2024-08-09,146.60000610351562,147.6199951171875,146.0669026184082,0.010632747535125575,False,True,False,EA
2024-08-12,145.91000366210938,148.55999755859375,146.33179748535156,0.015227039587655202,True,True,True,EA
2024-08-13,146.89999389648438,149.2100067138672,147.8272004699707,0.009354207070825118,True,True,True,EA
2024-08-14,146.4600067138672,149.32000732421875,146.15830276489257,0.02163205578825063,False,True,False,EA
2024-08-15,147.0399932861328,150.25,148.06919677734376,0.014728270768805337,True,True,True,EA
2024-08-16,148.36000061035156,151.82000732421875,146.7707958984375,0.034402017069357534,False,True,False,EA
2024-08-19,149.6699981689453,146.22999572753906,146.22320419311524,4.64463520773102e-05,False,False,True,EA
2024-08-21,149.75,145.91000366210938,144.16409713745117,0.012110550125345013,False,False,True,EA
2024-08-22,147.1300048828125,144.00999450683594,146.06379653930665,-0.014060993080636672,False,False,True,EA
2024-08-23,147.6199951171875,144.3000030517578,143.60500152587892,0.004839674931194149,False,False,True,EA
2024-08-27,149.2100067138672,143.6999969482422,145.25519958496093,-0.010706691678937773,False,False,True,EA
2024-08-29,150.25,145.8300018310547,146.77739654541017,-0.006454636317672908,False,False,True,EA
2024-09-03,146.22999572753906,142.58999633789062,145.639803314209,-0.020940751820013054,False,False,True,EA
