,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher
3,PAYX,36,26,0.7222222222222222,24,29,0.8275862068965517,0.000544049877801283,134.92999267578125,2024-09-17,130.93729957580567,131.0085359976395,False
44,TRN,36,30,0.8333333333333334,19,23,0.8260869565217391,-0.0014198291222742266,33.130001068115234,2024-09-17,32.69220026016235,32.64578292216175,False
16,BFIN,36,28,0.7777777777777778,16,20,0.8,0.0005726042636668568,11.680000305175781,2024-09-17,11.428399934768677,11.434943885298216,False
25,XLV,36,24,0.6666666666666666,19,24,0.7916666666666666,0.001993316336496782,155.6199951171875,2024-09-17,152.6902981567383,152.99465822247868,False
35,AXS,36,21,0.5833333333333334,18,23,0.782608695652174,0.007114905129554762,79.41999816894531,2024-09-17,76.60366821289062,77.14869604480123,False
18,XLI,36,25,0.6944444444444444,17,22,0.7727272727272727,0.002423865158371076,131.9600067138672,2024-09-17,126.58110038757324,126.88791590651094,False
14,CSCO,36,27,0.75,16,21,0.7619047619047619,0.0014097845033271,50.61000061035156,2024-09-17,48.631367195830215,48.69992694367851,False
8,MA,36,20,0.5555555555555556,19,25,0.76,-0.0026515456588535376,500.989990234375,2024-09-17,463.66899810791017,462.4395585888322,False
31,AFG,36,23,0.6388888888888888,21,28,0.75,-0.0008816986242576353,136.52000427246094,2024-09-17,131.51068517048307,131.39473238029308,False
45,UNP,36,24,0.6666666666666666,19,26,0.7307692307692307,-0.0015346475163820355,253.5500030517578,2024-09-17,254.14043434974485,253.75041836335777,True
4,SBUX,36,24,0.6666666666666666,19,26,0.7307692307692307,-0.0024143384327990802,96.44000244140625,2024-09-17,90.20009811401367,89.98232455049477,False
20,XLF,36,24,0.6666666666666666,18,25,0.72,0.003078034140942172,45.33000183105469,2024-09-17,43.72600009918213,43.86059022033425,False
11,CAT,36,26,0.7222222222222222,14,20,0.7,0.0017759840399997834,353.69000244140625,2024-09-17,337.32679870605466,337.92588571682086,False
34,AVNT,36,23,0.6388888888888888,16,23,0.6956521739130435,-0.0009101739536032372,47.599998474121094,2024-09-17,45.60138849446555,45.559883298409744,False
23,XLB,36,25,0.6944444444444444,16,23,0.6956521739130435,0.0025970684940671883,93.7300033569336,2024-09-17,92.52643845629699,92.76673595448008,False
12,AMZN,36,30,0.8333333333333334,9,13,0.6923076923076923,-0.00348647822249684,186.8800048828125,2024-09-17,178.452802734375,177.8306309238981,False
17,XLK,36,29,0.8055555555555556,9,13,0.6923076923076923,0.0026796186949336336,219.1699981689453,2024-09-17,210.3420169938652,210.90565339493202,False
28,NVDA,36,29,0.8055555555555556,11,16,0.6875,0.01361137375930156,115.58999633789062,2024-09-17,117.30639991760253,118.90310117123911,True
27,XLC,36,25,0.6944444444444444,12,18,0.6666666666666666,0.0037440026445666437,87.77999877929688,2024-09-17,85.73945617675781,86.06046492742729,False
32,ARCC,36,28,0.7777777777777778,10,15,0.6666666666666666,0.0010036625832194187,20.170000076293945,2024-09-17,21.092929813074317,21.114099997498176,True
26,XLE,36,24,0.6666666666666666,8,12,0.6666666666666666,-0.00027812749990542655,87.73999786376953,2024-09-17,89.06611662954928,89.04134489320482,True
2,DRI,36,19,0.5277777777777778,17,26,0.6538461538461539,-0.005576901953195734,161.52999877929688,2024-09-17,150.2886932774772,149.4505479703948,False
38,CNI,36,22,0.6111111111111112,11,17,0.6470588235294118,0.0028924917945225303,119.04000091552734,2024-09-17,114.51809883117676,114.84934149237026,False
0,AAPL,36,27,0.75,12,19,0.631578947368421,0.003693741186283417,216.7899932861328,2024-09-17,225.7284991455078,226.5622817997195,True
15,JCI,36,22,0.6111111111111112,12,19,0.631578947368421,-0.0007780950591406636,72.87000274658203,2024-09-17,69.85471181304644,69.80035820692702,False
19,XLY,36,25,0.6944444444444444,10,16,0.625,0.001595698407806763,193.1300048828125,2024-09-17,180.11315131682423,180.40055758560553,False
46,WSO,36,24,0.6666666666666666,10,16,0.625,-0.0003626966333185438,491.760009765625,2024-09-17,484.83630523681643,484.6604567411964,False
5,VAC,36,23,0.6388888888888888,8,13,0.6153846153846154,0.008762862668140112,73.91999816894531,2024-09-17,72.24573516845703,72.87881462409705,False
43,SUN,36,23,0.6388888888888888,7,13,0.5384615384615384,0.0037374036520708073,54.22999954223633,2024-09-17,53.6656997680664,53.86627015037051,False
30,ADBE,36,21,0.5833333333333334,9,17,0.5294117647058824,0.0009822088857652754,515.030029296875,2024-09-17,515.9481811523438,516.454950040466,True
10,HPE,36,26,0.7222222222222222,6,12,0.5,0.00953903949198678,18.200000762939453,2024-09-17,17.675750732421875,17.844360416708962,False
40,EMR,36,19,0.5277777777777778,4,12,0.3333333333333333,0.0055034507274623725,103.9000015258789,2024-09-17,112.98722839355469,113.60904803785114,True
1,GOOG,36,21,0.5833333333333334,2,9,0.2222222222222222,0.004652391465288172,160.27999877929688,2024-09-17,149.7639923095703,150.46075302919883,False
