Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-06-26,124.30000305175781,124.47000122070312,124.91984,-0.0036010031579700188,True,True,True,AFG
2024-06-27,125.44999694824219,126.0199966430664,127.72024,-0.013312229283786246,True,True,True,AFG
2024-06-28,123.0199966430664,126.7300033569336,131.48926,-0.03619500584871328,True,True,True,AFG
2024-07-03,121.0999984741211,131.47999572753906,123.470436,0.0648702627494382,True,True,True,AFG
2024-07-05,119.6500015258789,124.91999816894531,123.39034,0.01239688149751138,True,True,True,AFG
2024-07-08,120.9000015258789,124.87999725341797,130.9303,-0.046210088095910706,True,True,True,AFG
2024-07-10,122.69999694824219,124.55999755859375,132.52826,-0.06012500097865699,True,True,True,AFG
2024-07-11,124.47000122070312,124.69999694824219,128.78008,-0.03168252637435956,True,True,True,AFG
2024-07-12,126.0199966430664,128.0,124.56032,0.027614589158520848,False,True,False,AFG
2024-07-16,128.82000732421875,130.92999267578125,127.80004,0.024491005227327528,False,True,False,AFG
2024-07-17,132.16000366210938,130.9600067138672,133.05002,-0.01570846530664485,True,False,False,AFG
2024-07-18,131.47999572753906,128.77999877929688,131.5896,-0.021351237775769912,True,False,False,AFG
2024-07-19,124.91999816894531,127.80000305175781,129.24013,-0.011143013697595043,True,True,True,AFG
2024-07-22,124.87999725341797,123.38999938964844,124.47195,-0.008692298587778069,False,False,True,AFG
2024-07-23,125.20999908447266,124.33999633789062,130.93996,-0.05040447923800654,True,False,False,AFG
2024-07-24,124.55999755859375,123.47000122070312,130.04031,-0.050525197240845865,True,False,False,AFG
2024-07-25,124.69999694824219,127.19000244140625,131.48006,-0.03262893572545426,True,True,True,AFG
2024-07-26,128.0,127.29000091552734,127.999374,-0.005542007353580176,False,False,True,AFG
2024-07-29,128.25999450683594,125.13999938964844,130.93971,-0.04429300342082432,True,False,False,AFG
2024-07-30,130.92999267578125,126.58999633789062,126.021805,0.00450867632929792,False,False,True,AFG
2024-07-31,130.9600067138672,127.72000122070312,134.07901,-0.04742732504214748,True,False,False,AFG
2024-08-05,123.38999938964844,129.24000549316406,127.29029,0.015317072872508728,True,True,True,AFG
2024-08-06,124.33999633789062,128.1300048828125,126.729324,0.011052536966308275,True,True,True,AFG
2024-08-07,123.47000122070312,130.0399932861328,132.24959,-0.016707762646114177,True,True,True,AFG
2024-08-08,127.19000244140625,130.94000244140625,126.591705,0.03434898920171054,False,True,False,AFG
2024-08-09,127.29000091552734,131.58999633789062,133.61957,-0.015189178991815818,True,True,True,AFG
2024-08-12,125.13999938964844,131.49000549316406,124.69976,0.054452751411517175,False,True,False,AFG
2024-08-13,126.58999633789062,130.94000244140625,125.140205,0.04634639235520559,False,True,False,AFG
2024-08-14,127.72000122070312,132.25,124.34015,0.06361461798586189,False,True,False,AFG
2024-08-16,129.1199951171875,133.6199951171875,134.26823,-0.00482794116828153,True,True,True,AFG
2024-08-19,129.24000549316406,133.0500030517578,127.18968,0.046075443797452896,False,True,False,AFG
2024-08-20,128.1300048828125,133.61000061035156,124.8805,0.06990282519232101,False,True,False,AFG
2024-08-22,130.94000244140625,134.0800018310547,134.6998,-0.0046013190772757435,True,True,True,AFG
2024-08-26,131.49000549316406,134.6999969482422,130.96011,0.028557423494646496,False,True,False,AFG
2024-08-27,130.94000244140625,132.52999877929688,128.13069,0.03433453139526838,False,True,False,AFG
2024-08-29,132.61000061035156,134.27000427246094,133.60974,0.004941728466347686,True,True,True,AFG
