,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-09-27,201.3000030517578,201.64999389648438,200.25999450683594,200.83999633789062,200.46009826660156,1720900,-0.03300370868376953
1,2024-09-30,200.2899932861328,200.92999267578125,198.4499969482422,200.3699951171875,199.99098205566406,2286200,-0.03300370868376953
2,2024-10-01,200.25,200.42999267578125,196.9600067138672,199.55999755859375,199.18252563476562,4114500,-0.03300370868376953
3,2024-10-02,197.1999969482422,198.4199981689453,196.38999938964844,197.8699951171875,197.49571228027344,3741200,-0.03300370868376953
4,2024-10-03,196.14999389648438,196.91000366210938,194.7899932861328,195.5800018310547,195.21005249023438,3550700,-0.03300370868376953
5,2024-10-04,197.74000549316406,198.6300048828125,196.1199951171875,198.1699981689453,197.79515075683594,3914100,-0.03300370868376953
6,2024-10-07,196.7100067138672,196.7100067138672,194.38999938964844,195.08999633789062,194.72097778320312,2601000,-0.03300370868376953
7,2024-10-08,195.9600067138672,197.30999755859375,195.63999938964844,196.99000549316406,196.6173858642578,2366600,-0.03300370868376953
8,2024-10-09,197.63999938964844,198.8000030517578,196.7899932861328,198.39999389648438,198.0247039794922,2768700,-0.03300370868376953
9,2024-10-10,198.0399932861328,198.47999572753906,196.83999633789062,197.4199981689453,197.04656982421875,1629500,-0.03300370868376953
10,2024-10-11,195.42999267578125,197.3699951171875,195.39999389648438,196.5800018310547,196.20816040039062,2495800,-0.03300370868376953
11,2024-10-14,196.97999572753906,197.77000427246094,196.1699981689453,197.44000244140625,197.0665283203125,1783300,-0.03300370868376953
12,2024-10-15,197.5,199.16000366210938,197.5,197.8699951171875,197.49571228027344,3427600,-0.03300370868376953
13,2024-10-16,198.05999755859375,198.9600067138672,197.8000030517578,198.91000366210938,198.53375244140625,2303500,-0.03300370868376953
14,2024-10-17,199.25999450683594,199.5800018310547,198.07000732421875,198.72999572753906,198.3540802001953,1744400,-0.03300370868376953
15,2024-10-18,199.14999389648438,200.0399932861328,198.3699951171875,199.50999450683594,199.1326141357422,1898500,-0.03300370868376953
16,2024-10-21,199.07000732421875,199.07000732421875,197.2100067138672,197.9600067138672,197.58555603027344,1652400,-0.03300370868376953
17,2024-10-22,196.44000244140625,197.8699951171875,195.9199981689453,197.16000366210938,196.7870635986328,1578800,-0.03300370868376953
18,2024-10-23,195.5800018310547,196.02999877929688,193.02999877929688,194.05999755859375,193.6929168701172,2169500,-0.03300370868376953
19,2024-10-24,198.3000030517578,200.4499969482422,197.6999969482422,200.17999267578125,199.8013458251953,3495700,-0.03300370868376953
20,2024-10-25,200.5399932861328,202.5800018310547,200.07000732421875,200.80999755859375,200.43016052246094,2720000,-0.03300370868376953
21,2024-10-28,202.38999938964844,203.0800018310547,201.19000244140625,201.27999877929688,200.89926147460938,2051200,-0.03300370868376953
22,2024-10-29,199.61000061035156,200.64999389648438,198.97999572753906,200.22999572753906,199.85125732421875,2123500,-0.03300370868376953
23,2024-10-30,200.7100067138672,201.61000061035156,199.7899932861328,199.9499969482422,199.57177734375,2439900,-0.03300370868376953
24,2024-10-31,199.5,199.9499969482422,196.77000427246094,196.88999938964844,196.517578125,3098700,-0.03300370868376953
25,2024-11-01,200.50999450683594,202.14999389648438,199.89999389648438,200.08999633789062,199.71151733398438,3803800,-0.03300370868376953
26,2024-11-04,199.25,201.0500030517578,198.91000366210938,199.39999389648438,199.02281188964844,2384600,-0.03300370868376953
27,2024-11-05,199.85000610351562,202.99000549316406,199.67999267578125,202.92999267578125,202.546142578125,2212100,-0.03300370868376953
28,2024-11-06,207.5500030517578,209.58999633789062,205.89999389648438,209.4199981689453,209.02386474609375,4699300,-0.03300370868376953
29,2024-11-07,209.8300018310547,212.9600067138672,209.75999450683594,212.11000061035156,211.7087860107422,4010500,-0.03300370868376953
30,2024-11-08,212.0800018310547,216.27000427246094,211.85000610351562,215.1199951171875,214.7130889892578,3892900,-0.03300370868376953
31,2024-11-11,218.5,220.38999938964844,217.50999450683594,219.4600067138672,219.04489135742188,4605000,-0.03300370868376953
32,2024-11-12,218.89999389648438,218.92999267578125,215.75,216.52999877929688,216.12042236328125,5267600,-0.03300370868376953
33,2024-11-13,217.99000549316406,219.5399932861328,217.24000549316406,218.3800048828125,217.96693420410156,2941700,-0.03300370868376953
34,2024-11-14,218.02000427246094,218.89999389648438,215.10000610351562,215.27999877929688,214.87278747558594,2310100,-0.03300370868376953
35,2024-11-15,214.07000732421875,215.10000610351562,212.4600067138672,213.44000244140625,213.03627014160156,3912400,-0.03300370868376953
36,2024-11-18,216.00999450683594,217.05999755859375,214.02999877929688,215.41000366210938,215.00254821777344,2376600,-0.03300370868376953
37,2024-11-19,213.4199981689453,216.22999572753906,212.42999267578125,215.57000732421875,215.16224670410156,1967900,-0.03300370868376953
38,2024-11-20,214.92999267578125,215.07000732421875,212.3800048828125,214.6199951171875,214.2140350341797,2989600,-0.03300370868376953
39,2024-11-21,215.27000427246094,215.5399932861328,213.33999633789062,215.0,214.59332275390625,2734200,-0.03300370868376953
40,2024-11-22,215.6199951171875,218.72999572753906,215.6199951171875,218.10000610351562,217.6874542236328,2275300,-0.03300370868376953
41,2024-11-25,220.6999969482422,222.27000427246094,220.22000122070312,220.3300018310547,219.91323852539062,3680200,-0.03300370868376953
42,2024-11-26,220.22000122070312,221.50999450683594,219.8699951171875,221.1300048828125,220.71173095703125,1989800,-0.03300370868376953
43,2024-11-27,221.5399932861328,221.85000610351562,219.50999450683594,220.0399932861328,219.623779296875,1914500,-0.03300370868376953
44,2024-11-29,220.52999877929688,222.35000610351562,220.39999389648438,222.3000030517578,221.8795166015625,885700,-0.03300370868376953
45,2024-12-02,223.8699951171875,224.77000427246094,223.4499969482422,224.24000549316406,223.8158416748047,4067400,-0.03300370868376953
46,2024-12-03,223.8000030517578,224.2100067138672,222.86000061035156,224.07000732421875,223.6461639404297,3525700,-0.03300370868376953
47,2024-12-04,224.5500030517578,226.3699951171875,224.30999755859375,226.14999389648438,225.7222137451172,2769700,-0.03300370868376953
48,2024-12-05,226.3699951171875,229.02999877929688,226.27000427246094,228.0,227.5687255859375,3660500,-0.03300370868376953
49,2024-12-06,229.86000061035156,232.85000610351562,229.83999633789062,232.8000030517578,232.35964965820312,2444600,-0.03300370868376953
50,2024-12-09,234.13999938964844,235.57000732421875,231.22999572753906,232.05999755859375,231.6210479736328,3256900,-0.03300370868376953
51,2024-12-10,232.10000610351562,234.60000610351562,231.6699981689453,232.44000244140625,232.00033569335938,3815400,-0.03300370868376953
52,2024-12-11,234.3699951171875,236.60000610351562,234.24000549316406,236.52000427246094,236.07261657714844,2867400,-0.03300370868376953
