Date,Close,Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-09-30,20.459999084472656,20.719999313354492,20.87751877278107,-0.007544931997950944,True,True,True,HPE
2024-10-01,19.950000762939453,20.739999771118164,21.59222935270165,-0.039469272378623306,True,True,True,HPE
2024-10-02,20.5,20.889999389648438,20.0522895094601,0.04177627097360283,False,True,False,HPE
2024-10-03,20.350000381469727,20.940000534057617,19.42348285024463,0.07807650643838518,False,True,False,HPE
2024-10-07,20.860000610351562,19.969999313354492,20.00926905537459,-0.001962577539010678,False,False,True,HPE
2024-10-08,20.969999313354492,19.889999389648438,21.894894222976056,-0.0915690577405815,True,False,False,HPE
2024-10-09,20.850000381469727,19.309999465942383,20.956043940594775,-0.0785474815436789,True,False,False,HPE
2024-10-10,20.540000915527344,19.399999618530273,21.697592862499924,-0.10589161933905555,True,False,False,HPE
2024-10-11,20.670000076293945,19.459999084472656,21.406092100483406,-0.09091304507499534,True,False,False,HPE
2024-10-14,20.719999313354492,19.729999542236328,20.622751210626635,-0.0432896493427261,False,False,True,HPE
2024-10-17,20.940000534057617,19.489999771118164,21.98307151028071,-0.11340870805959136,True,False,False,HPE
2024-10-18,20.690000534057617,20.059999465942383,21.181756139691768,-0.052958624693415446,True,False,False,HPE
2024-10-22,19.889999389648438,20.0,21.792654525009027,-0.08225957617745902,True,True,True,HPE
2024-10-23,19.309999465942383,21.329999923706055,20.11128010943278,0.060598818555645265,True,True,True,HPE
2024-10-24,19.399999618530273,21.440000534057617,22.806338172405077,-0.05991043489834259,True,True,True,HPE
2024-10-25,19.459999084472656,22.040000915527344,21.526990741363804,0.023831021266609194,True,True,True,HPE
2024-10-28,19.729999542236328,22.020000457763672,19.4570796726814,0.13172176031538418,False,True,False,HPE
2024-10-29,19.8700008392334,21.729999542236328,22.057744734459146,-0.01485850870831803,True,True,True,HPE
2024-10-30,20.34000015258789,21.850000381469727,21.308605648969735,0.025407327979067838,True,True,True,HPE
2024-10-31,19.489999771118164,21.34000015258789,21.410848196815092,-0.003308978867905852,True,True,True,HPE
2024-11-01,20.059999465942383,21.06999969482422,21.350904065370205,-0.013156556260378465,True,True,True,HPE
2024-11-04,20.010000228881836,21.3799991607666,21.717905115849373,-0.01555886505997178,True,True,True,HPE
2024-11-05,20.0,21.530000686645508,19.8470170904361,0.08479781059998205,False,True,False,HPE
2024-11-06,21.329999923706055,21.18000030517578,22.082781927111412,-0.04088169800867664,True,False,False,HPE
2024-11-07,21.440000534057617,21.739999771118164,21.39611629814905,0.016072237978948703,False,True,False,HPE
2024-11-08,22.040000915527344,22.100000381469727,21.444526843811676,0.030566006069152447,False,True,False,HPE
2024-11-12,21.729999542236328,22.1299991607666,21.760086182846575,0.016999609965314775,True,True,True,HPE
2024-11-15,21.06999969482422,21.25,21.70367252360878,-0.02090303026436127,True,True,True,HPE
2024-11-18,21.3799991607666,21.299999237060547,21.844264670496273,-0.02491571319270967,True,False,False,HPE
2024-11-19,21.530000686645508,21.760000228881836,20.82864740515379,0.04471499303875069,False,True,False,HPE
2024-11-20,21.18000030517578,21.649999618530273,21.932131670716675,-0.012863868246929163,True,True,True,HPE
2024-11-21,21.739999771118164,23.950000762939453,20.695436283494562,0.15726000819033403,False,True,False,HPE
2024-11-25,22.209999084472656,21.920000076293945,20.944114657771856,0.046594732432863294,False,False,True,HPE
2024-11-26,22.1299991607666,21.90999984741211,23.863311067125444,-0.08185415738071042,True,False,False,HPE
2024-11-27,20.799999237060547,21.829999923706055,21.244666226312322,0.02755203076190364,True,True,True,HPE
2024-11-29,21.219999313354492,21.829999923706055,21.872227604959615,-0.0019306529730874506,True,True,True,HPE
2024-12-02,21.25,21.850000381469727,21.7375851940552,0.005171466214438128,True,True,True,HPE
2024-12-04,21.760000228881836,20.59000015258789,19.5735693039917,0.051928742929318795,False,False,True,HPE
2024-12-05,21.649999618530273,20.889999389648438,21.68931385647361,-0.03685291623859284,True,False,False,HPE
2024-12-09,23.110000610351562,21.81999969482422,21.358607874719514,0.021602148548773993,False,False,True,HPE
2024-12-10,21.920000076293945,21.889999389648438,22.02485120958404,-0.006122711960792777,True,False,False,HPE
2024-12-11,21.90999984741211,22.030000686645508,22.00850461434307,0.0009767166229198404,True,True,True,HPE
2024-12-12,21.829999923706055,21.649999618530273,19.942975767512863,0.0855952427018517,False,False,True,HPE
2024-12-13,21.829999923706055,21.399999618530273,21.83060968713398,-0.019725059207003667,True,False,False,HPE
2024-12-17,21.540000915527344,21.469999313354492,19.563064858148522,0.09747626300035922,False,False,True,HPE
2024-12-18,20.59000015258789,21.81999969482422,21.207563522102713,0.02887819584193247,True,True,True,HPE
2024-12-19,20.889999389648438,22.850000381469727,21.88749303522653,0.04397522113172586,True,True,True,HPE
2024-12-23,21.81999969482422,22.030000686645508,21.64951246889122,0.01757490928726553,False,True,False,HPE
