Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,RandomForest_Predicted_Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead
2024-11-25,232.8699951171875,247.77000427246094,239.62102548393426,0.03400777862488964,True,True,True,AAPL,,,
2024-11-26,235.05999755859375,246.49000549316406,236.17188485614253,0.0436890303149612,True,True,True,AAPL,,,
2024-11-27,234.92999267578125,247.9600067138672,237.589699064176,0.04364796828540133,True,True,True,AAPL,,,
2024-11-29,237.3300018310547,248.1300048828125,236.82054445200868,0.047755402543193076,False,True,False,AAPL,,,
2024-12-02,239.58999633789062,251.0399932861328,238.72524646318047,0.05158543976978026,False,True,False,AAPL,,,
2024-12-04,243.00999450683594,248.0500030517578,237.0572719412604,0.04637162581210018,False,True,False,AAPL,,,
2024-12-05,243.0399932861328,249.7899932861328,237.18003329335954,0.0531661953903871,False,True,False,AAPL,,,
2024-12-09,246.75,255.27000427246094,237.0055766386352,0.07706328219303334,False,True,False,AAPL,,,
2024-12-10,247.77000427246094,258.20001220703125,238.27041788255093,0.08364275557826101,False,True,False,AAPL,,,
2024-12-11,246.49000549316406,259.0199890136719,231.44224224732423,0.11915606459117115,False,True,False,AAPL,,,
2024-12-12,247.9600067138672,255.58999633789062,239.61187174070562,0.06668335955605581,False,True,False,AAPL,,,
2024-12-13,248.1300048828125,252.1999969482422,238.74616053300858,0.05635205351657795,False,True,False,AAPL,,,
2024-12-17,253.47999572753906,243.85000610351562,236.08751207787986,0.032879731576294015,False,False,True,AAPL,,,
2024-12-18,248.0500030517578,243.36000061035156,228.7754393247197,0.06375055525488812,False,False,True,AAPL,,,
2024-12-19,249.7899932861328,245.0,237.89256568394833,0.029876655857729632,False,False,True,AAPL,,,
2024-12-23,255.27000427246094,242.6999969482422,239.50482840955536,0.013340727032120884,False,False,True,AAPL,,,
2024-09-30,167.19000244140625,166.35000610351562,,-0.042688536478780265,True,False,False,GOOG,173.7679035949707,,
2024-10-01,168.4199981689453,166.89999389648438,,-0.09527381184987514,True,False,False,GOOG,184.4756967163086,,
2024-10-02,167.30999755859375,166.74000549316406,,-0.03257584187237726,True,False,False,GOOG,172.35460174560546,,
2024-10-03,167.2100067138672,164.50999450683594,,-0.03297219397990504,True,False,False,GOOG,170.1191976928711,,
2024-10-07,164.38999938964844,165.8000030517578,,-0.029051158346595274,True,True,True,GOOG,170.760802154541,,
2024-10-08,165.6999969482422,166.82000732421875,,-0.09262784537654144,True,True,True,GOOG,183.849599609375,,
2024-10-09,163.05999755859375,164.47999572753906,,-0.04629096508394566,True,True,True,GOOG,172.463497467041,,
2024-10-10,163.17999267578125,164.52999877929688,,-0.13261050712025588,True,True,True,GOOG,189.68410400390624,,
2024-10-11,164.52000427246094,166.99000549316406,,-0.09808114619191648,True,True,True,GOOG,185.1497003173828,,
2024-10-14,166.35000610351562,168.33999633789062,,-0.09484988320212524,True,True,True,GOOG,185.98019622802735,,
2024-10-17,164.50999450683594,172.69000244140625,,-0.08397133381277146,True,True,True,GOOG,188.52030380249025,,
2024-10-18,165.0500030517578,172.64999389648438,,-0.028551563434430095,True,True,True,GOOG,177.72430053710937,,
2024-10-22,166.82000732421875,171.41000366210938,,-0.08341652484405734,True,True,True,GOOG,187.00970321655274,,
2024-10-23,164.47999572753906,178.3300018310547,,0.003893895795534712,True,True,True,GOOG,177.63829681396484,,
2024-10-24,164.52999877929688,182.27999877929688,,-0.05615488079035636,True,True,True,GOOG,193.12490478515625,,
2024-10-25,166.99000549316406,179.86000061035156,,-0.0067735607887003555,True,True,True,GOOG,181.08660171508788,,
2024-10-28,168.33999633789062,181.97000122070312,,0.05852946905040902,True,True,True,GOOG,171.90829971313477,,
2024-10-29,171.13999938964844,183.32000732421875,,0.05972608622007639,True,True,True,GOOG,172.98810485839843,,
2024-10-30,176.13999938964844,180.49000549316406,,0.021557482957252218,True,True,True,GOOG,176.68120346069335,,
2024-10-31,172.69000244140625,177.35000610351562,,0.0033009832519862886,True,True,True,GOOG,176.76650283813476,,
2024-11-01,172.64999389648438,173.88999938964844,,-0.0155556011513017,True,True,True,GOOG,176.637705078125,,
2024-11-04,170.67999267578125,176.8000030517578,,-0.056967084748269906,True,True,True,GOOG,187.480203704834,,
2024-11-05,171.41000366210938,179.5800018310547,,0.041092384014659776,True,True,True,GOOG,172.49189849853516,,
2024-11-06,178.3300018310547,177.3300018310547,,0.031043541530989174,False,False,True,GOOG,171.99079833984376,,
2024-11-07,182.27999877929688,169.24000549316406,,-0.11316846702459944,True,False,False,GOOG,190.8367025756836,,
2024-11-08,179.86000061035156,166.57000732421875,,-0.10144299766515143,True,False,False,GOOG,185.3750033569336,,
2024-11-12,183.32000732421875,170.6199951171875,,-0.03622925688820406,False,False,True,GOOG,177.03379806518555,,
2024-11-15,173.88999938964844,172.97999572753906,,0.009103347594660222,False,False,True,GOOG,171.41950439453126,,
2024-11-18,176.8000030517578,173.02000427246094,,-0.09196253567065839,True,False,False,GOOG,190.54280364990234,,
2024-11-19,179.5800018310547,176.08999633789062,,0.020922218575866014,False,False,True,GOOG,172.48130477905272,,
2024-11-20,177.3300018310547,174.30999755859375,,-0.03731823404503612,True,False,False,GOOG,181.06710205078124,,
2024-11-21,169.24000549316406,176.49000549316406,,0.029095663275574245,True,True,True,GOOG,171.50009643554688,,
2024-11-25,169.42999267578125,186.52999877929688,,0.015638868517768047,True,True,True,GOOG,183.65779861450196,,
2024-11-26,170.6199951171875,196.7100067138672,,0.09876545859409464,True,True,True,GOOG,179.02820404052736,,
2024-11-27,170.82000732421875,193.6300048828125,,0.11214500973097172,True,True,True,GOOG,174.10499816894531,,
2024-11-29,170.49000549316406,191.3800048828125,,0.07202894594739515,True,True,True,GOOG,178.52130355834962,,
2024-12-02,172.97999572753906,198.16000366210938,,0.04683055431326996,True,True,True,GOOG,189.29520431518554,,
2024-12-04,176.08999633789062,190.14999389648438,,0.10918931886770697,False,True,False,GOOG,171.43150466918945,,
2024-12-05,174.30999755859375,189.6999969482422,,0.03802663824224616,True,True,True,GOOG,182.75060577392577,,
2024-12-09,177.10000610351562,195.99000549316406,,0.09019306559398195,True,True,True,GOOG,179.77550186157225,,
2024-12-10,186.52999877929688,197.57000732421875,,0.043882517358502515,True,True,True,GOOG,189.26460021972656,,
2024-12-11,196.7100067138672,197.10000610351562,,0.09202607615510174,False,True,False,GOOG,180.49020111083985,,
2024-12-12,193.6300048828125,194.0399932861328,,0.13854523418041417,False,True,False,GOOG,170.42800537109375,,
2024-12-13,191.3800048828125,192.69000244140625,,0.00941627825355644,False,True,False,GOOG,190.89250549316407,,
2024-12-17,197.1199951171875,190.6300048828125,,0.09177046779449678,False,False,True,GOOG,174.60630279541016,,
2024-12-18,190.14999389648438,193.1300048828125,,0.062076461903130015,False,True,False,GOOG,181.84190292358397,,
2024-12-19,189.6999969482422,197.9600067138672,,0.039351068814354455,True,True,True,GOOG,190.46500518798828,,
2024-12-23,195.99000549316406,195.38999938964844,,0.11148655389758881,False,False,True,GOOG,175.7915997314453,,
2024-09-30,164.1300048828125,156.94000244140625,,-0.05532319942478467,True,False,False,DRI,166.1308950805664,,
2024-10-01,164.1199951171875,160.13999938964844,,-0.09880251580002401,True,False,False,DRI,177.69690017700196,,
2024-10-02,162.6999969482422,162.92999267578125,,-0.008854852088741708,True,True,True,DRI,164.38560287475585,,
2024-10-03,161.83999633789062,164.27000427246094,,0.007959016698661454,True,True,True,DRI,162.9729002380371,,
2024-10-07,159.5500030517578,164.0399932861328,,0.004741947591467848,True,True,True,DRI,163.26579544067383,,
2024-10-08,159.1300048828125,161.1199951171875,,-0.028761038591536975,True,True,True,DRI,165.89119827270508,,
2024-10-09,158.55999755859375,162.36000061035156,,-0.007890567062196777,True,True,True,DRI,163.6513021850586,,
2024-10-10,155.92999267578125,162.57000732421875,,-0.02220764314940692,True,True,True,DRI,166.26230117797851,,
2024-10-11,156.72000122070312,159.9199981689453,,-0.04011159287967927,True,True,True,DRI,166.60269775390626,,
2024-10-14,156.94000244140625,162.1999969482422,,-0.007727130810562412,True,True,True,DRI,163.46309768676758,,
2024-10-17,164.27000427246094,160.02000427246094,,-0.11790872514706784,True,False,False,DRI,181.4098028564453,,
2024-10-18,164.58999633789062,159.64999389648438,,-0.04664145524523549,True,False,False,DRI,167.46059997558595,,
2024-10-22,161.1199951171875,161.3800048828125,,-0.10773276010499286,True,True,True,DRI,180.86510147094725,,
2024-10-23,162.36000061035156,170.9499969482422,,0.05945597025920691,False,True,False,DRI,161.35639587402343,,
2024-10-24,162.57000732421875,168.47999572753906,,-0.060778515253660265,True,True,True,DRI,179.3826040649414,,
2024-10-25,159.9199981689453,168.44000244140625,,0.02421659448283883,True,True,True,DRI,164.45740417480468,,
2024-10-28,162.1999969482422,169.25,,0.035532981863101845,True,True,True,DRI,163.4424040222168,,
2024-10-29,161.94000244140625,167.0800018310547,,-0.01741807129776504,True,True,True,DRI,170.04180206298827,,
2024-10-30,160.2100067138672,169.67999267578125,,0.0007106057625007226,True,True,True,DRI,169.55950271606446,,
2024-10-31,160.02000427246094,168.69000244140625,,0.01709572261171952,True,True,True,DRI,165.85459823608397,,
2024-11-01,159.64999389648438,166.77999877929688,,-0.02992699021733184,True,True,True,DRI,171.92520263671875,,
2024-11-04,158.77000427246094,164.4499969482422,,-0.011361117583434853,True,True,True,DRI,166.3398030090332,,
2024-11-05,161.3800048828125,160.85000610351562,,-0.018105030786374408,True,False,False,DRI,163.81589797973632,,
2024-11-06,170.9499969482422,162.58999633789062,,-0.07351800717321258,True,False,False,DRI,175.49180404663085,,
2024-11-07,168.47999572753906,164.55999755859375,,-0.10193156481734918,True,False,False,DRI,183.23770339965822,,
2024-11-08,168.44000244140625,167.69000244140625,,-0.08381186871602944,True,False,False,DRI,183.03009689331054,,
2024-11-12,167.0800018310547,173.85000610351562,,0.007304655669733617,True,True,True,DRI,172.58930068969727,,
2024-11-15,166.77999877929688,172.0,,0.04275983580915945,False,True,False,DRI,164.9468977355957,,
2024-11-18,164.4499969482422,170.77000427246094,,0.010491306764375033,True,True,True,DRI,168.99700485229494,,
2024-11-19,160.85000610351562,171.22000122070312,,0.0706221691408985,False,True,False,DRI,159.9257012939453,,
2024-11-20,162.58999633789062,171.1699981689453,,0.02144332057684948,True,True,True,DRI,167.57659942626952,,
2024-11-21,164.55999755859375,169.75,,0.023527567222784887,True,True,True,DRI,165.84800003051757,,
2024-11-25,175.22000122070312,168.30999755859375,,-0.06803806099896843,True,False,False,DRI,180.597501373291,,
2024-11-26,173.85000610351562,167.8300018310547,,-0.03258921971884845,False,False,True,DRI,173.48370025634765,,
2024-11-27,174.97999572753906,164.99000549316406,,-0.03806627752469767,False,False,True,DRI,171.51909912109375,,
2024-11-29,176.27000427246094,166.69000244140625,,-0.021873279716135535,False,False,True,DRI,170.4175941467285,,
2024-12-02,172.0,167.57000732421875,,-0.06779130845280311,True,False,False,DRI,179.75589462280274,,
2024-12-04,171.22000122070312,159.8699951171875,,-0.02578351277113751,False,False,True,DRI,164.10109786987306,,
2024-12-05,171.1699981689453,183.44000244140625,,0.09142142853765621,False,True,False,DRI,168.07440063476562,,
2024-12-09,168.63999938964844,184.7899932861328,,0.09422572171102322,True,True,True,DRI,168.87739852905273,,
2024-12-10,168.30999755859375,186.64999389648438,,0.04593364223922901,True,True,True,DRI,178.45299774169922,,
2024-12-11,167.8300018310547,188.66000366210938,,0.1051834051725999,True,True,True,DRI,170.70470184326172,,
2024-12-12,164.99000549316406,187.5800018310547,,0.15386559117543733,False,True,False,DRI,162.56659637451173,,
2024-12-13,166.69000244140625,186.77000427246094,,0.11089237827511322,True,True,True,DRI,168.12610107421875,,
2024-12-17,165.4600067138672,186.50999450683594,,0.1408413449870501,False,True,False,DRI,163.48460311889647,,
2024-12-18,159.8699951171875,187.72000122070312,,0.13594556590496507,True,True,True,DRI,165.25439849853515,,
2024-12-19,183.44000244140625,183.9600067138672,,0.01723937911500431,False,True,False,DRI,180.84239608764648,,
2024-12-23,184.7899932861328,183.72999572753906,,0.055199082989170124,False,False,True,DRI,174.11879776000976,,
2024-09-30,134.19000244140625,142.35000610351562,,0.0004364867378152443,True,True,True,PAYX,142.28789932250976,,
2024-10-01,140.7899932861328,142.3000030517578,,0.003896361292515059,True,True,True,PAYX,141.74770278930663,,
2024-10-02,140.75999450683594,142.27999877929688,,0.013417038737437019,False,True,False,PAYX,140.39629623413086,,
2024-10-03,139.36000061035156,142.32000732421875,,0.00696293646913101,True,True,True,PAYX,141.33589447021484,,
2024-10-07,137.44000244140625,141.08999633789062,,-0.0013568743191212668,True,True,True,PAYX,141.28169784545898,,
2024-10-08,138.16000366210938,141.33999633789062,,-0.0034379990296438522,True,True,True,PAYX,141.8275994873047,,
2024-10-09,139.83999633789062,141.42999267578125,,-8.562875460660978e-05,True,True,True,PAYX,141.44210418701172,,
2024-10-10,139.2899932861328,141.67999267578125,,0.0024856670301824377,True,True,True,PAYX,141.3286965942383,,
2024-10-11,138.88999938964844,140.3300018310547,,-0.028338316170282648,True,True,True,PAYX,144.42269790649414,,
2024-10-14,142.35000610351562,140.27000427246094,,0.013430310947881099,False,False,True,PAYX,138.4111001586914,,
2024-10-17,142.32000732421875,139.3300018310547,,-0.020958075845391645,False,False,True,PAYX,142.31260009765626,,
2024-10-18,141.52999877929688,139.08999633789062,,-0.0230605711701471,True,False,False,PAYX,142.37320373535155,,
2024-10-22,141.33999633789062,139.75999450683594,,-0.004422998750022052,False,False,True,PAYX,140.38089904785156,,
2024-10-23,141.42999267578125,148.58999633789062,,0.06173253327147494,False,True,False,PAYX,139.95049758911134,,
2024-10-24,141.67999267578125,146.55999755859375,,0.060893514478945504,False,True,False,PAYX,138.1476986694336,,
2024-10-25,140.3300018310547,148.57000732421875,,0.06072184846810884,False,True,False,PAYX,140.0650015258789,,
2024-10-28,140.27000427246094,148.72999572753906,,0.04694756735601429,True,True,True,PAYX,142.06059631347657,,
2024-10-29,141.8699951171875,148.0,,0.030667911055931533,True,True,True,PAYX,143.5962043762207,,
2024-10-30,141.38999938964844,146.52999877929688,,0.021903987271108982,True,True,True,PAYX,143.38920349121094,,
2024-10-31,139.3300018310547,145.83999633789062,,0.025864675807895376,True,True,True,PAYX,142.1629965209961,,
2024-11-01,139.08999633789062,142.9600067138672,,-0.007732763209649051,True,True,True,PAYX,144.07409759521485,,
2024-11-04,139.67999267578125,141.75999450683594,,-0.005166498161954316,True,True,True,PAYX,142.4962008666992,,
2024-11-05,139.75999450683594,140.66000366210938,,-0.0027557788778635166,True,True,True,PAYX,141.0487026977539,,
2024-11-06,148.58999633789062,141.8300018310547,,-0.02065578572479363,False,False,True,PAYX,144.8214016723633,,
2024-11-07,146.55999755859375,144.08999633789062,,0.025309261934556477,False,False,True,PAYX,140.5332046508789,,
2024-11-08,148.57000732421875,144.4600067138672,,0.03351377042850259,False,False,True,PAYX,139.77559936523437,,
2024-11-12,148.0,146.19000244140625,,0.0216804370427624,False,False,True,PAYX,143.08779647827149,,
2024-11-15,142.9600067138672,145.4499969482422,,0.017340602969679115,True,True,True,PAYX,142.97079711914063,,
2024-11-18,141.75999450683594,144.49000549316406,,0.01877716772474998,True,True,True,PAYX,141.82689804077148,,
2024-11-19,140.66000366210938,143.97999572753906,,0.009428901023494383,True,True,True,PAYX,142.63510345458985,,
2024-11-20,141.8300018310547,142.39999389648438,,-0.0211894899099667,True,True,True,PAYX,145.48269805908203,,
2024-11-21,144.08999633789062,142.86000061035156,,0.002946483691464148,False,False,True,PAYX,142.4403025817871,,
2024-11-25,145.25999450683594,142.38999938964844,,0.015543044680489372,False,False,True,PAYX,140.2106982421875,,
2024-11-26,146.19000244140625,141.24000549316406,,-0.014879990091568842,False,False,True,PAYX,143.3734002685547,,
2024-11-27,145.7100067138672,141.19000244140625,,-0.018677688699583007,False,False,True,PAYX,143.87729782104492,,
2024-11-29,146.27000427246094,140.97999572753906,,-0.029879166027493635,False,False,True,PAYX,145.32209884643555,,
2024-12-02,145.4499969482422,141.1999969482422,,0.005224031914016883,False,False,True,PAYX,140.46619705200195,,
2024-12-04,143.97999572753906,135.86000061035156,,-0.04083274201415148,False,False,True,PAYX,141.64370132446288,,
2024-12-05,142.39999389648438,137.80999755859375,,-0.056942722904025515,True,False,False,PAYX,146.13110031127928,,
2024-12-09,140.9499969482422,139.33999633789062,,-0.05026495067140269,True,False,False,PAYX,146.71459838867187,,
2024-12-10,142.38999938964844,141.38999938964844,,0.001624381699580854,False,False,True,PAYX,141.16070053100586,,
2024-12-11,141.24000549316406,142.63999938964844,,-0.02859532211191086,True,True,True,PAYX,146.83890518188477,,
2024-12-12,141.19000244140625,141.27000427246094,,-0.0007200411939108554,True,True,True,PAYX,141.37179779052735,,
2024-12-13,140.97999572753906,139.9600067138672,,-0.01053653111807899,True,False,False,PAYX,141.45040328979493,,
2024-12-17,140.27999877929688,138.5,,-0.011718816646884721,False,False,True,PAYX,140.14230194091797,,
2024-12-18,135.86000061035156,139.6699981689453,,-0.014390747901589854,True,True,True,PAYX,141.70930099487305,,
2024-12-19,137.80999755859375,136.05999755859375,,-0.042040131486669664,True,False,False,PAYX,142.0309994506836,,
2024-12-23,139.33999633789062,140.25,,-0.012705626054811972,True,True,True,PAYX,142.05489639282226,,
2024-09-30,97.48999786376953,94.76000213623047,95.63437417156696,-0.009142863566690767,False,False,True,SBUX,,,
2024-10-01,97.43000030517578,95.04000091552734,96.90192632474887,-0.01921453452825725,False,False,True,SBUX,,,
2024-10-02,96.5,95.45999908447266,95.50453140981129,-0.0004662849467063236,False,False,True,SBUX,,,
2024-10-03,95.55999755859375,95.2699966430664,94.90537908475248,0.0038419061367250098,False,False,True,SBUX,,,
2024-10-07,96.08999633789062,96.44999694824219,98.98950265176242,-0.025654292985530226,True,True,True,SBUX,,,
2024-10-08,96.20999908447266,96.81999969482422,97.9154011135212,-0.011187222911204674,True,True,True,SBUX,,,
2024-10-09,95.87999725341797,97.6500015258789,96.14108538044597,0.01569481080291435,True,True,True,SBUX,,,
2024-10-10,93.87999725341797,97.1500015258789,97.1647041213366,-0.00015131621704247273,True,True,True,SBUX,,,
2024-10-11,95.55000305175781,97.30999755859375,96.32319365826146,0.010244717423233551,True,True,True,SBUX,,,
2024-10-14,94.76000213623047,98.0199966430664,93.98688630026392,0.042911415640664356,False,True,False,SBUX,,,
2024-10-17,95.2699966430664,97.69999694824219,95.65325569592761,0.02139750745987117,True,True,True,SBUX,,,
2024-10-18,96.83999633789062,98.87000274658203,98.58379088753006,0.0029032344615201582,True,True,True,SBUX,,,
2024-10-22,96.81999969482422,97.08999633789062,96.06697280243154,0.010649066017339887,False,True,False,SBUX,,,
2024-10-23,97.6500015258789,96.08000183105469,97.37298334520872,-0.013278647420816215,False,False,True,SBUX,,,
2024-10-24,97.1500015258789,96.12000274658203,92.4099302119094,0.040147985461788556,False,False,True,SBUX,,,
2024-10-25,97.30999755859375,97.55000305175781,97.9488202814552,-0.004071689975962829,True,True,True,SBUX,,,
2024-10-28,98.0199966430664,100.30999755859375,96.02432245392403,0.044631141310329414,False,True,False,SBUX,,,
2024-10-29,97.38999938964844,98.80000305175781,97.58509569896503,0.012449722409870663,True,True,True,SBUX,,,
2024-10-30,97.31999969482422,99.80000305175781,97.84352141359375,0.0199960264092891,True,True,True,SBUX,,,
2024-10-31,97.69999694824219,99.2300033569336,95.47624231391502,0.039316179104291006,False,True,False,SBUX,,,
2024-11-01,98.87000274658203,98.41999816894531,97.47947548700948,0.009648417548791283,False,False,True,SBUX,,,
2024-11-04,97.02999877929688,100.4000015258789,96.6541106685512,0.03875562903033908,False,True,False,SBUX,,,
2024-11-05,97.08999633789062,98.3499984741211,95.31244127052597,0.031869472265153805,False,True,False,SBUX,,,
2024-11-06,96.08000183105469,98.26000213623047,97.28015111673176,0.010072466050375822,True,True,True,SBUX,,,
2024-11-07,96.12000274658203,100.05999755859375,96.29042065961863,0.039147994921533945,True,True,True,SBUX,,,
2024-11-08,97.55000305175781,102.5,95.13947623193577,0.07736561162182955,False,True,False,SBUX,,,
2024-11-12,98.80000305175781,100.68000030517578,98.6538907119456,0.020537553852246,False,True,False,SBUX,,,
2024-11-15,98.41999816894531,101.51000213623047,96.54181968410066,0.05146145440790788,False,True,False,SBUX,,,
2024-11-18,100.4000015258789,101.56999969482422,94.34523853765941,0.07657790969791155,False,True,False,SBUX,,,
2024-11-19,98.3499984741211,100.69999694824219,96.5645543220439,0.04282567920736769,False,True,False,SBUX,,,
2024-11-20,98.26000213623047,99.2300033569336,100.33989291472824,-0.011061299006346972,True,True,True,SBUX,,,
2024-11-21,100.05999755859375,100.11000061035156,97.27968116639995,0.029094662009739307,False,True,False,SBUX,,,
2024-11-25,101.83999633789062,98.16000366210938,97.97867528058963,0.0018506923164705268,False,False,True,SBUX,,,
2024-11-26,100.68000030517578,98.41999816894531,94.052933950748,0.04643198287130715,False,False,True,SBUX,,,
2024-11-27,101.51000213623047,97.81999969482422,98.06208089106065,-0.0024686524499246583,False,False,True,SBUX,,,
2024-11-29,102.45999908447266,97.41999816894531,97.25020631602088,0.0017459279456198133,False,False,True,SBUX,,,
2024-12-02,101.51000213623047,93.12000274658203,93.11563810023797,4.687339777835805e-05,False,False,True,SBUX,,,
2024-12-04,100.69999694824219,89.9000015258789,99.45941026040497,-0.09611366797266928,False,False,True,SBUX,,,
2024-12-05,99.2300033569336,88.76000213623047,98.52462993160214,-0.09910849502454844,False,False,True,SBUX,,,
2024-12-09,99.30999755859375,87.44000244140625,95.23197100231518,-0.08182093134163418,False,False,True,SBUX,,,
2024-12-10,98.16000366210938,89.91000366210938,97.77449144815684,-0.08043496488260914,False,False,True,SBUX,,,
2024-12-11,98.41999816894531,91.86000061035156,94.97860338736403,-0.03283479295113923,False,False,True,SBUX,,,
2024-12-12,97.81999969482422,92.25,96.22483639252606,-0.04130780099549008,False,False,True,SBUX,,,
2024-12-13,97.41999816894531,90.58000183105469,97.2104761189294,-0.06820740472212947,False,False,True,SBUX,,,
2024-12-17,92.08999633789062,92.16999816894531,95.91294500339576,-0.03902441776047991,True,True,True,SBUX,,,
2024-12-18,89.9000015258789,92.58000183105469,98.70340739594835,-0.06203844149300379,True,True,True,SBUX,,,
2024-12-19,88.76000213623047,93.12999725341797,93.70187032331184,-0.006103112647812258,True,True,True,SBUX,,,
2024-12-23,87.44000244140625,92.5999984741211,94.89476675324335,-0.024182242684566382,True,True,True,SBUX,,,
2024-09-30,73.4800033569336,74.7699966430664,,-0.06190174717274999,True,True,True,VAC,79.70380119323731,,
2024-10-01,73.73999786376953,75.0199966430664,,-0.1266050443326446,True,True,True,VAC,85.89469879150391,,
2024-10-02,74.27999877929688,79.33000183105469,,-0.021902081510557937,True,True,True,VAC,81.10640083312988,,
2024-10-03,73.8499984741211,80.37000274658203,,0.026380440925768193,True,True,True,VAC,78.30430076599121,,
2024-10-07,73.93000030517578,77.3499984741211,,-0.020431021388400857,True,True,True,VAC,78.96329933166504,,
2024-10-08,73.56999969482422,76.94999694824219,,-0.1622155794972253,True,True,True,VAC,91.84940071105957,,
2024-10-09,72.68000030517578,75.54000091552734,,-0.09483611768463468,True,True,True,VAC,83.45450187683106,,
2024-10-10,72.68000030517578,76.69000244140625,,-0.17703465798400606,True,True,True,VAC,93.18740234375,,
2024-10-11,73.63999938964844,78.19999694824219,,-0.17426412596032595,True,True,True,VAC,94.703402633667,,
2024-10-14,74.7699966430664,79.66000366210938,,-0.08811594413009348,True,True,True,VAC,87.35760116577148,,
2024-10-17,80.37000274658203,77.02999877929688,,-0.14422995986114087,True,False,False,VAC,90.01249771118164,,
2024-10-18,79.36000061035156,78.72000122070312,,-0.1180424511108578,True,False,False,VAC,89.25599800109863,,
2024-10-22,76.94999694824219,79.29000091552734,,-0.0708983578752915,True,True,True,VAC,85.34050239562988,,
