Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-09-30,186.3300018310547,187.5399932861328,206.16013855848598,-0.09031884341245136,True,True,True,AMZN
2024-10-01,185.1300048828125,187.69000244140625,211.7692225603895,-0.11370500315321626,True,True,True,AMZN
2024-10-02,184.75999450683594,186.88999938964844,209.42617639682942,-0.10760916994673339,True,True,True,AMZN
2024-10-03,181.9600067138672,187.52999877929688,206.51215757215994,-0.09191787551892809,True,True,True,AMZN
2024-10-07,180.8000030517578,189.07000732421875,203.80239904790562,-0.07228762660553319,True,True,True,AMZN
2024-10-08,182.72000122070312,189.6999969482422,215.8302156311821,-0.12106839909566748,True,True,True,AMZN
2024-10-09,185.1699981689453,184.7100067138672,207.05965651644522,-0.10793821538481574,True,False,False,AMZN
2024-10-10,186.64999389648438,186.3800048828125,209.61281548814748,-0.11083678519956082,True,False,False,AMZN
2024-10-11,188.82000732421875,187.8300018310547,208.07386090807665,-0.0972916972303664,True,False,False,AMZN
2024-10-14,187.5399932861328,188.38999938964844,212.03745273357856,-0.11152488883010091,True,True,True,AMZN
2024-10-17,187.52999877929688,186.39999389648438,207.88777125714626,-0.10336239226925295,True,False,False,AMZN
2024-10-18,188.99000549316406,197.92999267578125,203.3815906789556,-0.026804776110635684,True,True,True,AMZN
2024-10-22,189.6999969482422,199.5,204.6742671949795,-0.025280496986220195,True,True,True,AMZN
2024-10-23,184.7100067138672,207.08999633789062,204.95218334310368,0.010430789074386677,True,True,True,AMZN
2024-10-24,186.3800048828125,210.0500030517578,211.48830849872536,-0.0068008745125322885,True,True,True,AMZN
2024-10-25,187.8300018310547,208.17999267578125,207.34570777702686,0.00402364200204016,True,True,True,AMZN
2024-10-28,188.38999938964844,206.83999633789062,208.2807869506388,-0.006917539701295789,True,True,True,AMZN
2024-10-29,190.8300018310547,208.91000366210938,204.24394990608528,0.022845493137836525,True,True,True,AMZN
2024-10-30,192.72999572753906,214.10000610351562,212.6662392529489,0.006741863944193631,True,True,True,AMZN
2024-10-31,186.39999389648438,211.47999572753906,206.39388287057898,0.024642749999278686,True,True,True,AMZN
2024-11-01,197.92999267578125,202.61000061035156,221.92975636506878,-0.08705347165315099,True,True,True,AMZN
2024-11-04,195.77999877929688,201.6999969482422,201.8700463599788,-0.0008423706974009298,True,True,True,AMZN
2024-11-05,199.5,204.61000061035156,210.1286782387616,-0.026263324333765485,True,True,True,AMZN
2024-11-06,207.08999633789062,202.8800048828125,205.27404786449063,-0.011662667573343354,False,False,True,AMZN
2024-11-07,210.0500030517578,198.3800048828125,209.75627836059232,-0.054235675645535865,False,False,True,AMZN
2024-11-08,208.17999267578125,197.1199951171875,215.6846878728487,-0.08607329958724536,True,False,False,AMZN
2024-11-12,208.91000366210938,207.86000061035156,215.5072137473843,-0.03548471999641151,True,False,False,AMZN
2024-11-15,202.61000061035156,210.7100067138672,198.218174061,0.06302062216062446,False,True,False,AMZN
2024-11-18,201.6999969482422,213.44000244140625,217.07782715839323,-0.016758158880651613,True,True,True,AMZN
2024-11-19,204.61000061035156,218.16000366210938,200.03205283951968,0.09062523013315903,False,True,False,AMZN
2024-11-20,202.8800048828125,220.5500030517578,201.18568851873908,0.09625095440730155,False,True,False,AMZN
2024-11-21,198.3800048828125,227.02999877929688,197.80146284397745,0.14776703627502705,False,True,False,AMZN
2024-11-25,201.4499969482422,225.0399932861328,213.3401878980859,0.05484107567035607,True,True,True,AMZN
2024-11-26,207.86000061035156,230.25999450683594,200.07612950820715,0.15086189978195597,False,True,False,AMZN
2024-11-27,205.74000549316406,228.97000122070312,208.01122946670046,0.1007578860417142,True,True,True,AMZN
2024-11-29,207.88999938964844,227.4600067138672,216.64251296015584,0.049932460650975105,True,True,True,AMZN
2024-12-02,210.7100067138672,232.92999267578125,216.71536853910982,0.07481990892466511,True,True,True,AMZN
2024-12-04,218.16000366210938,220.52000427246094,214.75769927535782,0.026831657335436476,False,True,False,AMZN
2024-12-05,220.5500030517578,223.2899932861328,211.01661833675178,0.05816307287132485,False,True,False,AMZN
2024-12-09,226.08999633789062,225.05999755859375,214.0596545105651,0.05138914697951971,False,False,True,AMZN
2024-12-10,225.0399932861328,229.0500030517578,216.72505788454885,0.05686903622272678,False,True,False,AMZN
2024-12-11,230.25999450683594,227.0500030517578,218.49385775483586,0.03915966052703641,False,False,True,AMZN
2024-12-12,228.97000122070312,223.75,210.49483429968848,0.06297145364355927,False,False,True,AMZN
2024-12-13,227.4600067138672,221.3000030517578,211.81401658417155,0.04478450775148148,False,False,True,AMZN
2024-12-17,231.14999389648438,220.22000122070312,204.48368728027992,0.0769563291317898,False,False,True,AMZN
2024-12-18,220.52000427246094,224.19000244140625,193.44357997719214,0.1589425840228931,False,True,False,AMZN
2024-12-19,223.2899932861328,227.61000061035156,225.07818851674926,0.011248589258189681,True,True,True,AMZN
2024-12-23,225.05999755859375,222.1300048828125,208.87269143014134,0.06347078386312238,False,False,True,AMZN
