ticker,pred_date,overall_success_rate,predicted_higher_success_rate,predicted_price_higher,first_trigger,first_trigger_date,first_trigger_price,profit_per_stock,profit_pct_per_stock
TRN,2024-01-02,0.6666666666666666,0.8695652173913043,False,target_price,2024-01-03,24.9173161530338,-1.672683999554092,-0.0629065058275788
CNI,2024-01-02,0.5833333333333334,0.8695652173913043,False,target_price,2024-01-03,123.1170108848566,-2.3229915565496384,-0.0185187461044153
XLF,2024-01-02,0.5833333333333334,0.8695652173913043,False,target_price,2024-01-03,34.86813198308275,-2.8918663384504555,-0.0765854466895282
XLV,2024-01-02,0.6111111111111112,0.8695652173913043,False,target_price,2024-01-03,129.76203288587993,-9.017965893416942,-0.0649802995585718
JCI,2024-01-02,0.6666666666666666,0.8695652173913043,False,target_price,2024-01-03,52.10994696977698,-4.97005486127771,-0.0870717361920917
AMD,2024-01-02,0.6944444444444444,0.8571428571428571,False,target_price,2024-01-03,127.85837766543943,-10.721624165615252,-0.0773677588681675
XLI,2024-01-02,0.6944444444444444,0.8571428571428571,False,target_price,2024-01-03,-56035.7036791411,-56148.54367547899,-497.5943415253801
XLRE,2024-01-02,0.6388888888888888,0.8518518518518519,False,target_price,2024-01-03,-31646.66212196542,-31687.092122270595,-783.7519634699104
AVNT,2024-01-02,0.6666666666666666,0.8518518518518519,False,target_price,2024-01-03,35.394215271098034,-5.725783660786732,-0.1392457152119942
CMI,2024-01-02,0.6388888888888888,0.8260869565217391,False,target_price,2024-01-03,226.21237804125488,-14.96761463452637,-0.0620599348580599
GOOG,2024-01-02,0.75,0.8235294117647058,False,target_price,2024-01-03,135.40013481890213,-4.159862739691619,-0.0298069848987
DDOG,2024-01-02,0.5833333333333334,0.8181818181818182,True,target_price,2024-01-08,117.1430846269215,2.0630827958668334,0.0179273788932987
AAPL,2024-01-02,0.5833333333333334,0.8181818181818182,True,stop_loss,2024-01-04,181.0198884609787,-4.620110928669732,-0.0248874754571204
CAT,2024-01-02,0.6388888888888888,0.8095238095238095,False,target_price,2024-01-03,267.46782859625347,-25.242162858824656,-0.0862360821143973
WSO,2024-01-02,0.5,0.8,False,target_price,2024-01-03,386.49512136081233,-33.064876197781416,-0.0788084574082011
XLK,2024-01-02,0.5833333333333334,0.8,False,target_price,2024-01-03,181.28691501814376,-6.153087423262491,-0.0328269704605128
KR,2024-01-02,0.7222222222222222,0.8,False,target_price,2024-01-03,42.86069746923045,-3.40930298853322,-0.0736827956516946
NSC,2024-01-02,0.5833333333333334,0.7916666666666666,False,target_price,2024-01-03,225.7028889355232,-9.957114726586129,-0.042252035015932
XLE,2024-01-02,0.8611111111111112,0.7857142857142857,False,target_price,2024-01-03,85.09268217004904,0.3526843062795137,0.0041619579321502
PAYX,2024-01-02,0.6388888888888888,0.7727272727272727,True,target_price,2024-01-19,120.57782310648317,2.7078203599011204,0.0229729388038012
NVDA,2024-01-02,0.75,0.7727272727272727,True,target_price,2024-01-05,49.05653404161512,0.888534774036998,0.018446578382903
XLC,2024-01-02,0.6944444444444444,0.7692307692307693,False,target_price,2024-01-03,65.28539924954582,-6.964600750454181,-0.0963958581377741
CPB,2024-01-02,0.6666666666666666,0.7307692307692307,False,target_price,2024-01-03,43.45717402210211,-1.282827656364688,-0.0286729460938332
EMR,2024-01-02,0.6388888888888888,0.7222222222222222,False,target_price,2024-01-03,91.03908639133034,-4.840910862087611,-0.0504892678427255
SUN,2024-01-02,0.6388888888888888,0.7142857142857143,False,target_price,2024-01-03,55.10291525132784,-1.807084596084266,-0.0317533755215154
AFG,2024-01-02,0.5555555555555556,0.6956521739130435,False,target_price,2024-01-03,113.91843366902732,-5.471565720621115,-0.045829347085963
ADBE,2024-01-02,0.5555555555555556,0.6666666666666666,True,target_price,2024-01-11,597.3201034462154,17.25009612199665,0.0297379555987886
PG,2024-01-02,0.6666666666666666,0.6470588235294118,False,target_price,2024-01-03,148.07639583944035,-0.6636096537237108,-0.0044615411403505
ARCC,2024-01-02,0.5277777777777778,0.6363636363636364,False,target_price,2024-01-03,19.89408885652012,-0.1359118301253872,-0.0067854131535803
AXS,2024-01-02,0.75,0.625,False,target_price,2024-01-03,54.97140297157956,-0.3085958077173245,-0.0055824134321959
VAC,2024-01-02,0.7222222222222222,0.6,False,target_price,2024-01-08,88.51858697797852,0.0085848417480463,9.699289956894263e-05
PLTR,2024-01-02,0.5555555555555556,0.5294117647058824,True,target_price,2024-02-06,19.076235960925512,2.4962360372194574,0.1505570596324517
SBUX,2024-01-02,0.6111111111111112,0.5,True,stop_loss,2024-01-17,91.51149311381698,-2.1585050551283445,-0.0230437183444288
CSCO,2024-01-03,0.8055555555555556,1.0,True,stop_loss,2024-02-15,48.49834457512487,-2.011653746408335,-0.0398268424719138
DRI,2024-01-03,0.6944444444444444,1.0,False,target_price,2024-01-04,158.09159049808014,-2.308403398404238,-0.014391542931691
KO,2024-01-03,0.8055555555555556,1.0,False,target_price,2024-01-04,56.90621812282227,-3.0537809616503893,-0.050930303673757
SYY,2024-01-03,0.8333333333333334,0.9615384615384616,False,target_price,2024-01-04,72.53380932951201,-2.4461940274215834,-0.0326246188037197
BAX,2024-01-03,0.75,0.9615384615384616,False,target_price,2024-01-04,36.31854106751,-1.811460000605237,-0.0475074731146546
UNP,2024-01-03,0.6666666666666666,0.9583333333333334,False,target_price,2024-01-04,241.73355396848,0.0335570202378221,0.0001388374872218
QSR,2024-01-03,0.6388888888888888,0.9583333333333334,False,target_price,2024-01-04,74.35301076051432,-2.046990765364584,-0.0267930723099685
PRU,2024-01-03,0.75,0.92,False,target_price,2024-01-04,100.0066534613626,-2.7833474541647405,-0.0270779981454819
JCI,2024-01-03,0.75,0.92,False,target_price,2024-01-04,52.10788339039898,-3.932117525128362,-0.0701662644698292
AMZN,2024-01-03,0.6666666666666666,0.92,True,target_price,2024-01-10,152.08577932619056,3.615778105487436,0.0243535938287797
XLB,2024-01-03,0.6666666666666666,0.9166666666666666,False,target_price,2024-01-04,82.38602164451589,-2.0839795761872324,-0.0246712388548712
XLV,2024-01-03,0.6666666666666666,0.9166666666666666,False,target_price,2024-01-04,134.41004249942876,-4.1399605523290575,-0.0298806240428771
CNI,2024-01-03,0.6388888888888888,0.9166666666666666,False,target_price,2024-01-04,123.82301987656037,-1.2369776820333982,-0.0098910739339639
EA,2024-01-03,0.7222222222222222,0.9090909090909092,False,target_price,2024-01-04,133.30308392901765,-2.4069227848495416,-0.0177357797197986
XLP,2024-01-03,0.5833333333333334,0.9090909090909092,False,target_price,2024-01-04,70.89249402101731,-1.377502622049093,-0.0190605048572567
XLI,2024-01-03,0.5833333333333334,0.9047619047619048,False,target_price,2024-01-04,109.71558203690476,-1.4444216252046118,-0.0129940768047758
WSO,2024-01-03,0.6111111111111112,0.9047619047619048,False,target_price,2024-01-04,402.3348871854599,-6.835126242274498,-0.0167048562161598
XLU,2024-01-03,0.6666666666666666,0.9,False,target_price,2024-01-04,63.30027716055359,-1.18972070321594,-0.0184481430086125
XLE,2024-01-03,0.8888888888888888,0.9,False,target_price,2024-01-04,84.76813702206077,-1.3518657245212609,-0.0156974649489884
NVDA,2024-01-03,0.7777777777777778,0.8888888888888888,False,target_price,2024-01-04,44.28062617563063,-3.2883740685100022,-0.0691285091474053
XLF,2024-01-03,0.6388888888888888,0.8846153846153846,True,target_price,2024-01-05,37.91520164734983,0.4752030206408548,0.0126923888373717
BFIN,2024-01-03,0.6388888888888888,0.8846153846153846,False,target_price,2024-01-04,10.094716045431152,-0.0152836112460938,-0.0015117321231558
XLY,2024-01-03,0.6666666666666666,0.88,False,target_price,2024-01-04,169.3985585502619,-4.171448773956854,-0.0240332349941359
XLRE,2024-01-03,0.6666666666666666,0.88,False,target_price,2024-01-04,39.06274815719928,-0.4072530635038447,-0.0103180403067793
CTBI,2024-01-03,0.6388888888888888,0.88,False,target_price,2024-01-04,43.13192600654282,0.4019264643064915,0.0094061892958648
XLK,2024-01-03,0.6111111111111112,0.875,False,target_price,2024-01-04,184.0066408311392,-1.523357948157667,-0.0082108443819364
TRN,2024-01-03,0.6666666666666666,0.8695652173913043,False,target_price,2024-01-04,25.705967252923653,-0.404033357427906,-0.0154742760621661
AVNT,2024-01-03,0.6666666666666666,0.8518518518518519,False,target_price,2024-01-04,35.161097548878466,-4.288903214060987,-0.1087174431208152
GOOG,2024-01-03,0.7777777777777778,0.8421052631578947,False,target_price,2024-01-04,137.08882971593368,-3.271170894417878,-0.0233055776588293
AMD,2024-01-03,0.5833333333333334,0.84,False,target_price,2024-01-04,126.6377921975475,-8.682215126671252,-0.0641606167362168
MA,2024-01-03,0.5833333333333334,0.8260869565217391,False,target_price,2024-01-04,411.9540754956972,-6.81591351797465,-0.0162760314654547
NSC,2024-01-03,0.5833333333333334,0.8260869565217391,False,target_price,2024-01-04,228.8336762470324,-4.136324973670725,-0.0177547536249192
ADP,2024-01-03,0.7222222222222222,0.8235294117647058,False,target_price,2024-01-04,231.6331915913284,-0.8768029155075965,-0.0037710332296352
AAPL,2024-01-03,0.6111111111111112,0.8181818181818182,True,target_price,2024-01-22,192.972266476404,8.722266476404002,0.0473393024499538
DDOG,2024-01-03,0.5277777777777778,0.8095238095238095,False,target_price,2024-01-04,108.08177861414286,-4.338219554802464,-0.0385893935728674
PAYX,2024-01-03,0.6666666666666666,0.8095238095238095,False,target_price,2024-01-04,117.44369058377691,0.6036942458862882,0.0051668458131448
CPB,2024-01-03,0.7222222222222222,0.8,False,target_price,2024-01-04,43.40305255021293,-1.1269462290839556,-0.025307573769975
ADBE,2024-01-03,0.6388888888888888,0.7894736842105263,True,target_price,2024-01-25,624.5388845265039,52.74890649916017,0.0922522403787875
KR,2024-01-03,0.6944444444444444,0.7894736842105263,False,target_price,2024-01-04,44.45875413845357,-2.0612463193101007,-0.0443088198415118
CMI,2024-01-03,0.6111111111111112,0.782608695652174,False,target_price,2024-01-04,226.5269551036078,-11.19304611709532,-0.047084999409467
ARCC,2024-01-03,0.6388888888888888,0.7727272727272727,False,target_price,2024-01-04,19.75137496544802,-0.2786257211974892,-0.0139104199523695
XLC,2024-01-03,0.6388888888888888,0.7727272727272727,False,target_price,2024-01-04,69.66588260638304,-2.3141207505505577,-0.0321494948961772
AFG,2024-01-03,0.5555555555555556,0.75,False,target_price,2024-01-04,117.61775284188936,-0.1422492943411271,-0.001207959339
SUN,2024-01-03,0.6388888888888888,0.7407407407407407,True,target_price,2024-01-04,58.99636239883034,0.7863633143576862,0.0135090762193027
HPE,2024-01-03,0.6111111111111112,0.7391304347826086,False,target_price,2024-01-04,16.288436491453876,-0.751564424073468,-0.0441058910618144
CAT,2024-01-03,0.5555555555555556,0.7272727272727273,False,target_price,2024-01-04,263.7504729835606,-20.54951480940815,-0.0722810963480329
PG,2024-01-03,0.6666666666666666,0.7142857142857143,True,target_price,2024-01-12,151.0933750032028,3.253378665312169,0.022006079179524
AXS,2024-01-03,0.7222222222222222,0.6111111111111112,False,target_price,2024-01-04,56.299628097192446,0.4596279446045557,0.0082311594439215
EMR,2024-01-03,0.5555555555555556,0.6,False,target_price,2024-01-04,90.57437745345614,-4.1056228517196445,-0.0433631478505097
PLTR,2024-01-03,0.5555555555555556,0.5294117647058824,True,target_price,2024-02-06,21.02159770112592,4.931597548538029,0.3065007769900387
VAC,2024-01-03,0.6666666666666666,0.5263157894736842,True,target_price,2024-01-08,87.51688052818278,2.8868832747648128,0.0341118204945731
SBUX,2024-01-03,0.6111111111111112,0.4444444444444444,True,stop_loss,2024-03-05,91.08163741832624,-2.1483659386073413,-0.0230437183444289
AMZN,2024-01-04,0.75,1.0,True,target_price,2024-01-09,150.55717661385765,5.987169289638899,0.0414136334392777
QSR,2024-01-04,0.7777777777777778,1.0,False,target_price,2024-01-05,74.2085472546464,-2.121454576408283,-0.0277931943602439
BAX,2024-01-04,0.8333333333333334,1.0,False,target_price,2024-01-05,35.680602660271624,-2.94939840784361,-0.0763499437300821
CNI,2024-01-04,0.75,0.9629629629629628,False,target_price,2024-01-05,122.3420729536068,-3.467924604986962,-0.0275647776192972
DRI,2024-01-04,0.7222222222222222,0.9615384615384616,False,target_price,2024-01-05,157.68773251470432,-3.3122674852956777,-0.0205730899707806
UNP,2024-01-04,0.7222222222222222,0.9615384615384616,False,target_price,2024-01-05,211.88799278968736,-29.172004768906334,-0.1210155358182793
SYY,2024-01-04,0.8055555555555556,0.96,False,target_price,2024-01-05,70.86159403918427,-4.258408707397763,-0.0566880797617052
JCI,2024-01-04,0.7777777777777778,0.96,False,target_price,2024-01-05,52.696706769318126,-4.023294451384999,-0.0709325522707582
KO,2024-01-04,0.75,0.9583333333333334,False,target_price,2024-01-05,57.62809346018666,-2.131904861346541,-0.0356744464729738
XLY,2024-01-04,0.6944444444444444,0.9565217391304348,False,target_price,2024-01-05,172.93220221691152,0.582196113395895,0.0033779871933756
EA,2024-01-04,0.6388888888888888,0.9473684210526316,False,target_price,2024-01-05,136.8666037887508,0.8966025680476832,0.0065941204677371
ADP,2024-01-04,0.75,0.9333333333333332,False,target_price,2024-01-05,232.711949711726,-0.9480539503833256,-0.004057407924012
CSCO,2024-01-04,0.7222222222222222,0.9285714285714286,False,target_price,2024-01-05,50.025992011826,-0.054009819228689,-0.0010784707918121
AMD,2024-01-04,0.75,0.9230769230769232,False,target_price,2024-01-05,133.60969395022838,-2.400300556607561,-0.0176479718664125
CTBI,2024-01-04,0.7222222222222222,0.9230769230769232,False,target_price,2024-01-05,43.0809745410872,0.2309760669661145,0.0053903401444835
PRU,2024-01-04,0.6944444444444444,0.92,False,target_price,2024-01-05,95.74797698817412,-7.132020265243838,-0.069323682500457
TRN,2024-01-04,0.7777777777777778,0.92,False,target_price,2024-01-05,26.05095554630595,0.1009547833664967,0.0038903576261421
XLI,2024-01-04,0.6944444444444444,0.92,False,target_price,2024-01-05,109.6188199665656,-1.6811830851922025,-0.0151049689047214
XLF,2024-01-04,0.6388888888888888,0.92,False,target_price,2024-01-05,36.91111939148696,-0.6788807611009275,-0.0180601425470914
XLP,2024-01-04,0.6388888888888888,0.9166666666666666,False,target_price,2024-01-05,69.84234057659577,-2.3276575923495386,-0.0322524269281626
XLV,2024-01-04,0.6666666666666666,0.9166666666666666,False,target_price,2024-01-05,127.35761347147825,-11.882392021685815,-0.0853374860163243
XLU,2024-01-04,0.7222222222222222,0.9166666666666666,False,target_price,2024-01-05,63.79773233506942,-0.4922685804579245,-0.0076570006758085
XLB,2024-01-04,0.6388888888888888,0.9166666666666666,False,target_price,2024-01-05,78.85189777052096,-5.348099177721224,-0.0635166196147098
WSO,2024-01-04,0.6388888888888888,0.9090909090909092,False,target_price,2024-01-05,380.76074736985225,-31.939264837179053,-0.0773909956202198
AAPL,2024-01-04,0.7222222222222222,0.9090909090909092,True,target_price,2024-01-19,190.1587241774509,8.248720515341574,0.0453450626644109
AVNT,2024-01-04,0.7222222222222222,0.8888888888888888,False,target_price,2024-01-05,37.73036881484295,-1.0396316429207246,-0.0268153631840501
MA,2024-01-04,0.6944444444444444,0.8846153846153846,False,target_price,2024-01-05,409.7570685498103,-10.012920463861576,-0.023853349991477
BFIN,2024-01-04,0.6388888888888888,0.88,True,target_price,2024-01-16,10.463755011694063,0.3137553931637917,0.0309118625572149
XLRE,2024-01-04,0.5833333333333334,0.875,False,target_price,2024-01-05,39.55658104259066,0.186582110705892,0.004739195218895
NVDA,2024-01-04,0.8611111111111112,0.8695652173913043,False,target_price,2024-01-05,47.41113231722767,-0.5868687814051441,-0.0122269421220097
NSC,2024-01-04,0.6111111111111112,0.8636363636363636,False,target_price,2024-01-05,220.15346319016007,-10.866541082300785,-0.0470372300291579
PAYX,2024-01-04,0.6944444444444444,0.85,False,target_price,2024-01-05,117.21090614608714,-0.6390923280339535,-0.0054229303038497
CMI,2024-01-04,0.6944444444444444,0.8333333333333334,False,target_price,2024-01-05,219.1065550804556,-16.773449802356907,-0.0711100960451909
HPE,2024-01-04,0.6666666666666666,0.8260869565217391,False,target_price,2024-01-05,16.36768517778756,-0.6323148222124395,-0.0371949895419082
XLK,2024-01-04,0.5555555555555556,0.8260869565217391,False,target_price,2024-01-05,183.26520764079748,-0.904790528147828,-0.0049128008749711
DDOG,2024-01-04,0.5555555555555556,0.8181818181818182,False,target_price,2024-01-05,111.14674017359717,-1.87325646946924,-0.0165745578225883
ADBE,2024-01-04,0.6666666666666666,0.7894736842105263,True,target_price,2024-01-22,615.9212508864748,48.87126309350606,0.086185105626612
ARCC,2024-01-04,0.6666666666666666,0.782608695652174,False,target_price,2024-01-05,19.80333374709205,-0.6766657951442774,-0.0330403227670379
GOOG,2024-01-04,0.6944444444444444,0.7777777777777778,False,target_price,2024-01-05,138.8000780714453,0.7600847853125003,0.0055062650121764
CPB,2024-01-04,0.6666666666666666,0.7727272727272727,False,target_price,2024-01-05,42.31511591645042,-1.1548853042527083,-0.0265674090596224
XLC,2024-01-04,0.6944444444444444,0.7692307692307693,False,target_price,2024-01-05,71.0997321576009,-0.6402657061686341,-0.0089248079904388
CAT,2024-01-04,0.6666666666666666,0.75,False,target_price,2024-01-05,260.4425320937281,-25.657474009787503,-0.0896800889983351
AXS,2024-01-04,0.7777777777777778,0.7333333333333333,False,target_price,2024-01-05,55.61539738758128,-0.4646044434734051,-0.0082846724019921
SUN,2024-01-04,0.6111111111111112,0.7307692307692307,False,target_price,2024-01-05,54.77295959408789,-2.797040100736332,-0.0485850289310979
EMR,2024-01-04,0.6666666666666666,0.7142857142857143,False,target_price,2024-01-05,91.38661914030466,-3.713379333816434,-0.0390471019284709
KR,2024-01-04,0.6111111111111112,0.6818181818181818,False,target_price,2024-01-05,44.39498196541507,-1.505019560463836,-0.0327890960878354
AFG,2024-01-04,0.5555555555555556,0.68,False,target_price,2024-01-05,111.5490885760762,-9.000914475681597,-0.0746654023046111
XLE,2024-01-04,0.75,0.625,True,stop_loss,2024-01-10,81.76336650291374,-2.846634107437822,-0.0336441802021397
PG,2024-01-04,0.5833333333333334,0.5625,False,target_price,2024-01-05,148.5661820419464,-0.08381185453797,-0.0005638201007686
