Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-30,19.010000228881836,17.799999237060547,18.880272,-0.05721700829401841,False,False,True,HPE
2024-07-31,19.90999984741211,17.780000686645508,18.200111,-0.023082864358998544,False,False,True,HPE
2024-08-01,19.079999923706055,18.760000228881836,20.139969,-0.06851890645681127,True,False,False,HPE
2024-08-06,17.25,18.770000457763672,16.10125,0.1657480514569828,False,True,False,HPE
2024-08-07,16.719999313354492,18.8799991607666,17.529997,0.07701098287009125,True,True,True,HPE
2024-08-08,17.309999465942383,18.770000457763672,19.369848,-0.03096812044139367,True,True,True,HPE
2024-08-12,17.190000534057617,19.18000030517578,20.720045,-0.0743263239957836,True,True,True,HPE
2024-08-13,17.799999237060547,19.100000381469727,18.77004,0.01757907070964089,True,True,True,HPE
2024-08-14,17.780000686645508,19.0,19.179102,-0.00933839053011758,True,True,True,HPE
2024-08-16,18.670000076293945,19.3700008392334,17.639866,0.09808095913117663,False,True,False,HPE
2024-08-19,18.8799991607666,19.059999465942383,20.620024,-0.07565579371280524,True,True,True,HPE
2024-08-20,18.770000457763672,18.770000457763672,20.34981,-0.07763262734529923,True,False,False,HPE
2024-08-21,18.8799991607666,17.639999389648438,18.810173,-0.06220961619347415,False,False,True,HPE
2024-08-22,18.770000457763672,17.530000686645508,17.800453,-0.01519357381315574,False,False,True,HPE
2024-08-23,19.209999084472656,17.600000381469727,19.848593,-0.1132872442950617,True,False,False,HPE
2024-08-26,19.18000030517578,16.100000381469727,18.880285,-0.14725862680853166,False,False,True,HPE
2024-08-27,19.100000381469727,16.399999618530273,18.769976,-0.12626420440544248,False,False,True,HPE
2024-08-28,19.0,16.860000610351562,19.001816,-0.1127163429301945,True,False,False,HPE
2024-08-29,18.68000030517578,17.149999618530273,20.459776,-0.16176991958936554,True,False,False,HPE
2024-08-30,19.3700008392334,17.229999542236328,17.781168,-0.03099731368986253,False,False,True,HPE
2024-09-03,19.059999465942383,18.200000762939453,20.84976,-0.12708823917128087,True,False,False,HPE
2024-09-06,17.530000686645508,18.809999465942383,16.860025,0.11565665016009373,False,True,False,HPE
2024-09-09,17.600000381469727,18.829999923706055,18.759619,0.0037517374662229246,True,True,True,HPE
2024-09-10,16.100000381469727,18.8799991607666,19.94985,-0.053627015602229065,True,True,True,HPE
2024-09-11,16.399999618530273,19.850000381469727,17.230167,0.15204918985517354,True,True,True,HPE
2024-09-12,16.860000610351562,20.350000381469727,20.348381,7.958072860328229e-05,True,True,True,HPE
2024-09-13,17.149999618530273,20.139999389648438,19.100117,0.05444378558656404,True,True,True,HPE
2024-09-16,17.229999542236328,20.459999084472656,17.150627,0.19295923828063313,False,True,False,HPE
2024-09-17,18.200000762939453,19.950000762939453,17.599998,0.13352286889534593,False,True,False,HPE
2024-09-19,18.850000381469727,20.350000381469727,20.888876,-0.025797251170060192,True,True,True,HPE
2024-09-20,18.809999465942383,20.6200008392334,16.401047,0.2572368794418617,False,True,False,HPE
2024-09-23,18.829999923706055,20.860000610351562,18.770227,0.11133446228306966,False,True,False,HPE
2024-09-25,19.850000381469727,20.850000381469727,20.66967,0.008724390644522491,True,True,True,HPE
2024-09-27,20.139999389648438,20.670000076293945,19.059587,0.0844935704647977,False,True,False,HPE
2024-09-30,20.459999084472656,20.719999313354492,18.83037,0.10035009238253552,False,True,False,HPE
2024-10-02,20.5,20.889999389648438,20.859196,0.0014767434396472786,True,True,True,HPE
