,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher
28,NVDA,36,31,0.8611111111111112,21,21,1.0,0.005600950730441413,135.72000122070312,2024-10-16,122.73400062561035,123.42142771606434,False
22,XLU,36,29,0.8055555555555556,25,25,1.0,-0.002508478014687246,82.20999908447266,2024-10-16,79.6693017578125,79.46945306590754,False
32,ARCC,36,33,0.9166666666666666,20,21,0.9523809523809523,-0.0003852499170435591,21.56999969482422,2024-10-16,20.627500038146973,20.61955329546846,False
21,XLRE,36,30,0.8333333333333334,19,20,0.95,-0.0018592075714200201,44.720001220703125,2024-10-16,44.00280082702637,43.920990486565074,False
24,XLP,36,28,0.7777777777777778,16,17,0.9411764705882353,-0.0007928704446588117,82.43000030517578,2024-10-16,82.4261003112793,82.360747092474,False
39,CTBI,36,29,0.8055555555555556,15,16,0.9375,0.0021153777869663947,52.380001068115234,2024-10-16,49.461300430297854,49.56592976654258,False
33,ADP,36,26,0.7222222222222222,23,25,0.92,0.000683129892731577,290.70001220703125,2024-10-16,280.3908984375,280.5824418418726,False
8,MA,36,26,0.7222222222222222,23,26,0.8846153846153846,0.004032988640833067,514.0700073242188,2024-10-16,495.05850311279295,497.05506843239465,False
5,VAC,36,30,0.8333333333333334,15,17,0.8823529411764706,-0.00023155885314090884,79.33000183105469,2024-10-16,74.60199958801269,74.58472483454608,False
25,XLV,36,27,0.75,14,16,0.875,0.0012988204197375238,153.27999877929688,2024-10-16,154.3708004760742,154.57130042394377,True
31,AFG,36,26,0.7222222222222222,21,24,0.875,0.0015777340765106998,134.94000244140625,2024-10-16,-67928.01450759266,-68035.186850831,False
9,PG,36,31,0.8611111111111112,19,22,0.8636363636363636,0.0016525287664805363,172.3800048828125,2024-10-16,169.99034505159335,170.27125898681507,False
13,KO,36,31,0.8611111111111112,18,21,0.8571428571428571,-2.668199616018754e-05,70.56999969482422,2024-10-16,71.392578125,71.3906732285046,True
35,AXS,36,23,0.6388888888888888,18,21,0.8571428571428571,0.0006944975008371865,81.63999938964844,2024-10-16,78.32390007019043,78.378295823045,False
20,XLF,36,29,0.8055555555555556,21,25,0.84,-0.00043990455412113306,47.47999954223633,2024-10-16,45.216199531555176,45.19630871946119,False
4,SBUX,36,28,0.7777777777777778,18,22,0.8181818181818182,-0.0012393798245793526,95.45999908447266,2024-10-16,95.54579978942871,95.4273822528464,False
2,DRI,36,24,0.6666666666666666,18,22,0.8181818181818182,-0.004823599796967653,162.92999267578125,2024-10-16,104616.27745910222,104111.65040439098,True
6,KR,36,26,0.7222222222222222,18,23,0.782608695652174,-0.0037448696842940347,56.650001525878906,2024-10-16,53.504000129699705,53.303634621625534,False
18,XLI,36,21,0.5833333333333334,18,23,0.782608695652174,0.0007180494178004546,139.25,2024-10-16,134.7177276611328,134.8144616470473,False
42,QSR,36,27,0.75,14,18,0.7777777777777778,-0.00036656400366443946,72.12000274658203,2024-10-16,69.38193736320329,69.35650444246144,False
41,PRU,36,25,0.6944444444444444,17,22,0.7727272727272727,0.00046587500298971555,127.02999877929688,2024-10-16,119.3090891460235,119.36467226828611,False
12,AMZN,36,25,0.6944444444444444,17,22,0.7727272727272727,0.0014582208487159893,186.88999938964844,2024-10-16,184.59787400401234,184.86705847251363,False
17,XLK,36,24,0.6666666666666666,17,22,0.7727272727272727,0.004812778022640174,229.38999938964844,2024-10-16,218.66440155029298,219.716784776408,False
3,PAYX,36,22,0.6111111111111112,20,26,0.7692307692307693,0.00070794541601027,142.27999877929688,2024-10-16,134.74259986877442,134.83799027469283,False
37,CPB,36,24,0.6666666666666666,13,17,0.7647058823529411,-0.0019930273999332563,48.349998474121094,2024-10-16,48.92869941711426,48.831183178532854,True
47,NSC,36,26,0.7222222222222222,16,21,0.7619047619047619,-0.0009534542258298109,255.64999389648438,2024-10-16,246.2801011657715,246.0452843625772,False
