Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-18,43.290000915527344,43.119998931884766,42.796101036071775,0.007568397306567368,False,False,True,XLF
2024-07-19,42.849998474121094,42.060001373291016,44.56910068511963,-0.05629683510007038,True,False,False,XLF
2024-07-22,43.09000015258789,40.84000015258789,44.94340129852295,-0.09130152652843203,True,False,False,XLF
2024-07-25,42.7400016784668,42.220001220703125,44.71220005035401,-0.055738675950729684,True,False,False,XLF
2024-07-26,43.40999984741211,42.400001525878906,44.64260009765625,-0.05023449724862867,True,False,False,XLF
2024-07-29,43.349998474121094,42.18000030517578,43.62549945831299,-0.033134271723776476,True,False,False,XLF
2024-07-31,43.7400016784668,43.04999923706055,44.69830081939697,-0.03687615752993315,True,False,False,XLF
2024-08-01,43.119998931884766,43.45000076293945,44.283699645996094,-0.01882631509384334,True,True,True,XLF
2024-08-02,42.060001373291016,43.77000045776367,43.651399765014645,0.002716996325146071,True,True,True,XLF
2024-08-06,41.5,43.869998931884766,44.21770038604736,-0.007863399750031131,True,True,True,XLF
2024-08-07,41.54999923706055,43.79999923706055,44.80720096588135,-0.022478568335204455,True,True,True,XLF
2024-08-08,42.220001220703125,44.04999923706055,44.467000274658204,-0.009377764072727586,True,True,True,XLF
2024-08-09,42.400001525878906,44.43000030517578,44.507201042175296,-0.001734567332741487,True,True,True,XLF
2024-08-12,42.18000030517578,44.56999969482422,43.2771993637085,0.029872550676184488,True,True,True,XLF
2024-08-13,42.529998779296875,44.79999923706055,44.38519916534424,0.00934545928635105,True,True,True,XLF
2024-08-14,43.04999923706055,44.90999984741211,44.40530048370361,0.011365745940481075,True,True,True,XLF
2024-08-15,43.45000076293945,45.310001373291016,42.79620071411133,0.0587388744148684,False,True,False,XLF
2024-08-16,43.77000045776367,45.7400016784668,43.454000549316405,0.05260738022396777,False,True,False,XLF
2024-08-19,44.0099983215332,45.400001525878906,44.588699417114256,0.01819524048403287,True,True,True,XLF
2024-08-20,43.869998931884766,45.45000076293945,42.66020099639893,0.06539584205840991,False,True,False,XLF
2024-08-21,43.79999923706055,44.95000076293945,44.92880104064941,0.0004718515028002128,True,True,True,XLF
2024-08-26,44.56999969482422,44.4900016784668,44.50020095825195,-0.00022919626351178976,False,False,True,XLF
2024-08-27,44.79999923706055,44.279998779296875,42.293100090026854,0.04697926340326496,False,False,True,XLF
2024-08-28,44.90999984741211,44.380001068115234,45.573499336242676,-0.026188427167327555,True,False,False,XLF
2024-08-29,45.310001373291016,44.5099983215332,45.4210005569458,-0.020056850889280664,True,False,False,XLF
2024-08-30,45.7400016784668,45.09000015258789,44.61819911956787,0.010574183681320013,False,False,True,XLF
2024-09-03,45.400001525878906,45.33000183105469,43.58380046844482,0.040065376214131136,False,False,True,XLF
2024-09-04,45.45000076293945,45.189998626708984,45.349401016235355,-0.003514983350481373,False,False,True,XLF
2024-09-05,44.95000076293945,45.689998626708984,44.97999980926514,0.01578476701766456,True,True,True,XLF
2024-09-09,44.95000076293945,45.439998626708984,45.464901275634766,-0.0005477334873072118,True,True,True,XLF
2024-09-10,44.4900016784668,45.060001373291016,45.15320117950439,-0.0020640797059518733,True,True,True,XLF
2024-09-11,44.279998779296875,44.790000915527344,43.12560066223145,0.03859425092607566,False,True,False,XLF
2024-09-13,44.5099983215332,45.150001525878906,44.57390125274658,0.012924609624490237,True,True,True,XLF
2024-09-17,45.33000183105469,45.08000183105469,44.108599433898924,0.02202297079533223,False,False,True,XLF
2024-09-18,45.189998626708984,45.130001068115234,44.04589931488037,0.02461300075824791,False,False,True,XLF
2024-09-20,45.65999984741211,45.650001525878906,44.86430068969727,0.017512829222858472,False,False,True,XLF
