Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-18,85.48999786376953,86.13999938964844,85.21009,0.0109131294836971,False,True,False,XLC
2024-07-19,85.11000061035156,84.73999786376953,85.55916,-0.009574199623520095,True,False,False,XLC
2024-07-22,85.47000122070312,82.30999755859375,87.780136,-0.06231635985446288,True,False,False,XLC
2024-07-25,82.16000366210938,84.48999786376953,86.92013,-0.027958196386400354,True,True,True,XLC
2024-07-26,83.69999694824219,85.20999908447266,87.69994,-0.02839163125346509,True,True,True,XLC
2024-07-29,84.44000244140625,84.62000274658203,87.18016,-0.029366288849850326,True,True,True,XLC
2024-07-31,85.79000091552734,85.2300033569336,90.18962,-0.054991001861549635,True,False,False,XLC
2024-08-01,86.13999938964844,86.0,86.89012,-0.010244219308303147,True,False,False,XLC
2024-08-02,84.73999786376953,86.26000213623047,85.23052,0.012078771248020044,True,True,True,XLC
2024-08-06,83.27999877929688,87.18000030517578,87.49978,-0.0036546200111589986,True,True,True,XLC
2024-08-07,82.83999633789062,87.55000305175781,89.24966,-0.019043811357557887,True,True,True,XLC
2024-08-08,84.48999786376953,86.88999938964844,87.77994,-0.010138288740716173,True,True,True,XLC
2024-08-09,85.20999908447266,87.5,84.11082,0.04029425901574601,False,True,False,XLC
2024-08-12,84.62000274658203,87.69999694824219,86.14035,0.0181058772138351,True,True,True,XLC
2024-08-13,85.72000122070312,87.5,86.86979,0.007254661060229328,True,True,True,XLC
2024-08-14,85.2300033569336,86.91999816894531,86.039764,0.010230545966075172,True,True,True,XLC
2024-08-15,86.0,86.73999786376953,84.49045,0.026624901619348235,False,True,False,XLC
2024-08-16,86.26000213623047,87.31999969482422,86.26004,0.01228795405312943,True,True,True,XLC
2024-08-19,87.23999786376953,85.72000122070312,87.70995,-0.022687870787162397,True,False,False,XLC
2024-08-20,87.18000030517578,85.30999755859375,84.74022,0.006723825455318099,False,False,True,XLC
2024-08-21,87.55000305175781,85.55999755859375,90.00951,-0.0494337637609146,True,False,False,XLC
2024-08-26,87.69999694824219,84.11000061035156,87.320305,-0.036764693675898824,False,False,True,XLC
2024-08-27,87.5,84.45999908447266,82.3116,0.026100809120911735,False,False,True,XLC
2024-08-28,86.91999816894531,86.04000091552734,88.89961,-0.0321667489111545,True,False,False,XLC
2024-08-29,86.73999786376953,86.87000274658203,85.31009,0.018285218682848253,False,True,False,XLC
2024-08-30,87.31999969482422,87.77999877929688,88.83046,-0.011825457396283113,True,True,True,XLC
2024-09-03,85.72000122070312,87.77999877929688,85.99964,0.020701916094940227,True,True,True,XLC
2024-09-04,85.30999755859375,87.70999908447266,85.72058,0.023208172475125424,True,True,True,XLC
2024-09-05,85.55999755859375,88.9000015258789,87.499176,0.016009585051198514,True,True,True,XLC
2024-09-09,84.12999725341797,88.83000183105469,90.87886,-0.02254494204592906,True,True,True,XLC
2024-09-10,84.11000061035156,89.25,86.73996,0.028937531114820947,True,True,True,XLC
2024-09-11,84.45999908447266,88.97000122070312,84.62087,0.051395460656234765,True,True,True,XLC
2024-09-13,86.87000274658203,90.01000213623047,90.46866,-0.005069781280138116,True,True,True,XLC
2024-09-17,87.77999877929688,90.47000122070312,87.54993,0.03335324849520851,False,True,False,XLC
2024-09-18,87.70999908447266,90.19000244140625,84.46032,0.0678387549915843,False,True,False,XLC
2024-09-20,88.9000015258789,90.87999725341797,88.96964,0.021471982550337526,True,True,True,XLC
