Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-06,86.9800033569336,88.68000030517578,91.27973,-0.028480927753149244,True,True,True,XLE
2024-08-07,87.33000183105469,88.83000183105469,90.39014,-0.0172600124784598,True,True,True,XLE
2024-08-08,89.20999908447266,89.05999755859375,89.769844,-0.007907404808966071,True,False,False,XLE
2024-08-09,89.41000366210938,90.38999938964844,89.78008,0.006793452051407013,True,True,True,XLE
2024-08-13,88.9800033569336,90.3499984741211,93.50852,-0.03377792195701999,True,True,True,XLE
2024-08-14,89.5,89.7699966430664,86.62996,0.036246554529280314,False,True,False,XLE
2024-08-15,90.56999969482422,90.94000244140625,85.59079,0.062497526419621204,False,True,False,XLE
2024-08-16,90.47000122070312,91.27999877929688,89.80934,0.01637532716758881,False,True,False,XLE
2024-08-19,91.08000183105469,89.01000213623047,84.352646,0.055212924431114654,False,False,True,XLE
2024-08-20,88.68000030517578,87.77999877929688,89.010254,-0.013821498905608005,True,False,False,XLE
2024-08-21,88.83000183105469,87.0999984741211,85.1103,0.023377903267576387,False,False,True,XLE
2024-08-23,90.38999938964844,86.62999725341797,89.80004,-0.03530114132461351,False,False,True,XLE
2024-08-26,91.19999694824219,85.13999938964844,93.17922,-0.08627698896283173,True,False,False,XLE
2024-08-27,90.3499984741211,84.3499984741211,89.80001,-0.06069055187957928,False,False,True,XLE
2024-08-28,89.7699966430664,85.11000061035156,88.68007,-0.040257843739315805,False,False,True,XLE
2024-08-29,90.94000244140625,85.58999633789062,92.31957,-0.07289435958531007,True,False,False,XLE
2024-08-30,91.27999877929688,86.56999969482422,90.71955,-0.04574043127317076,False,False,True,XLE
2024-09-04,87.77999877929688,87.91000366210938,90.34945,-0.027000114758277606,True,True,True,XLE
2024-09-05,87.0999984741211,88.95999908447266,87.10145,0.021337774133559133,True,True,True,XLE
2024-09-06,86.01000213623047,88.76000213623047,91.07017,-0.02536687334214701,True,True,True,XLE
2024-09-09,86.62999725341797,89.12000274658203,88.83008,0.003263811399265627,True,True,True,XLE
2024-09-16,86.56999969482422,87.80000305175781,90.279465,-0.027464292988064846,True,True,True,XLE
2024-09-17,87.73999786376953,89.80000305175781,88.95999,0.00944257730851813,True,True,True,XLE
2024-09-18,87.91000366210938,90.72000122070312,89.059944,0.01863977216314373,True,True,True,XLE
2024-09-19,88.95999908447266,92.31999969482422,92.23972,0.0008703027987075317,True,True,True,XLE
2024-09-20,88.76000213623047,93.18000030517578,91.619736,0.017029787034188813,True,True,True,XLE
2024-09-23,89.12000274658203,93.51000213623047,89.11991,0.04926049502937431,False,True,False,XLE
2024-09-24,88.9000015258789,91.06999969482422,90.63934,0.0047513189924816585,True,True,True,XLE
2024-09-25,87.16000366210938,91.62000274658203,87.78062,0.04373842572574127,True,True,True,XLE
2024-09-26,85.44999694824219,92.23999786376953,88.76011,0.03920555030034902,True,True,True,XLE
2024-09-30,87.80000305175781,92.7699966430664,86.56982,0.07162057513788593,False,True,False,XLE
2024-10-01,89.80000305175781,89.77999877929688,89.76999,0.00011150458783586933,False,False,True,XLE
2024-10-03,92.31999969482422,90.63999938964844,87.91074,0.031045758015287646,False,False,True,XLE
2024-10-04,93.18000030517578,90.33999633789062,90.93989,-0.006596573580500069,False,False,True,XLE
2024-10-08,91.06999969482422,90.27999877929688,90.33968,-0.0006606703840882399,False,False,True,XLE
2024-10-09,91.62000274658203,89.80999755859375,85.14065,0.05484277822906021,False,False,True,XLE
2024-10-10,92.23999786376953,89.80000305175781,87.799736,0.02278215310676744,False,False,True,XLE
2024-10-11,92.80999755859375,89.7699966430664,92.76992,-0.03233724568011995,False,False,True,XLE
