Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,LinearRegression_Predicted_Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead
2024-08-06,207.22999572753906,226.50999450683594,227.9781999206543,-0.006440113196478271,True,True,True,AAPL,,
2024-08-07,209.82000732421875,226.39999389648438,227.29789810180665,-0.003950340996642679,True,True,True,AAPL,,
2024-08-08,213.30999755859375,224.52999877929688,226.98910263061524,-0.010833576690772326,True,True,True,AAPL,,
2024-08-09,216.24000549316406,226.83999633789062,231.4407029724121,-0.01987855453009877,True,True,True,AAPL,,
2024-08-13,221.27000427246094,228.02999877929688,221.83690216064454,0.027917341787290037,True,True,True,AAPL,,
2024-08-14,221.72000122070312,226.49000549316406,221.78570281982422,0.021211027643028697,True,True,True,AAPL,,
2024-08-15,224.72000122070312,229.7899932861328,222.92070083618165,0.030814959867720926,False,True,False,AAPL,,
2024-08-16,226.0500030517578,229.0,228.91209671020508,0.00038400456357798156,True,True,True,AAPL,,
2024-08-19,225.88999938964844,222.77000427246094,224.24750244140625,-0.006588693978125234,False,False,True,AAPL,,
2024-08-20,226.50999450683594,220.85000610351562,223.5532032775879,-0.012091963498799388,False,False,True,AAPL,,
2024-08-21,226.39999389648438,222.3800048828125,224.6972039794922,-0.010312540857834568,False,False,True,AAPL,,
2024-08-23,226.83999633789062,220.91000366210938,226.42610458374023,-0.024361594400838203,False,False,True,AAPL,,
2024-08-26,227.17999267578125,220.11000061035156,227.19260238647462,-0.031174438347578444,True,False,False,AAPL,,
2024-08-27,228.02999877929688,222.66000366210938,229.03970535278322,-0.027854129836778173,True,False,False,AAPL,,
2024-08-28,226.49000549316406,222.77000427246094,227.0924969482422,-0.019034062040219776,True,False,False,AAPL,,
2024-08-29,229.7899932861328,222.5,226.09689865112304,-0.015908659838245753,False,False,True,AAPL,,
2024-08-30,229.0,216.32000732421875,227.5072981262207,-0.0491733271597962,False,False,True,AAPL,,
2024-09-04,220.85000610351562,220.69000244140625,227.85039855957032,-0.03142586610965275,True,False,False,AAPL,,
2024-09-05,222.3800048828125,228.8699951171875,224.2564027404785,0.020572845726273818,True,True,True,AAPL,,
2024-09-06,220.82000732421875,228.1999969482422,226.06290298461914,0.00945353676082116,True,True,True,AAPL,,
2024-09-09,220.91000366210938,226.47000122070312,227.25389602661133,-0.0034494229564997667,True,True,True,AAPL,,
2024-09-16,216.32000732421875,233.0,232.06520095825195,0.004028174141956849,True,True,True,AAPL,,
2024-09-17,216.7899932861328,226.2100067138672,228.78149658203125,-0.011239938135652673,True,True,True,AAPL,,
2024-09-18,220.69000244140625,226.77999877929688,225.87629943847656,0.004000859510567893,True,True,True,AAPL,,
2024-09-19,228.8699951171875,225.6699981689453,228.80489471435547,-0.013701177806199574,False,False,True,AAPL,,
2024-09-20,228.1999969482422,226.8000030517578,229.00399459838866,-0.00962424935205193,True,False,False,AAPL,,
2024-09-23,226.47000122070312,221.69000244140625,226.96180023193358,-0.023227687589453597,True,False,False,AAPL,,
2024-09-24,227.3699951171875,225.77000427246094,230.82529571533203,-0.021900942126835143,True,False,False,AAPL,,
2024-09-25,226.3699951171875,229.5399932861328,223.70420394897462,0.026087079429626153,False,True,False,AAPL,,
2024-09-26,227.52000427246094,229.0399932861328,228.5319985961914,0.00222286022553458,True,True,True,AAPL,,
2024-09-30,233.0,231.3000030517578,219.05710525512694,0.05588906957558881,False,False,True,AAPL,,
2024-10-01,226.2100067138672,233.85000610351562,229.68400299072266,0.018137976779171845,True,True,True,AAPL,,
2024-10-03,225.6699981689453,232.14999389648438,223.74880187988282,0.037547427946057324,False,True,False,AAPL,,
2024-10-04,226.8000030517578,235.0,227.571796875,0.03264114106846093,True,True,True,AAPL,,
2024-10-08,225.77000427246094,235.86000061035156,232.40020080566407,0.014887249635298807,True,True,True,AAPL,,
2024-10-09,229.5399932861328,230.75999450683594,222.6222007751465,0.03655427762080566,False,True,False,AAPL,,
2024-10-10,229.0399932861328,230.57000732421875,230.9341000366211,-0.0015766087050141234,True,True,True,AAPL,,
2024-10-11,227.5500030517578,231.41000366210938,229.4028025817871,0.008749679854528587,True,True,True,AAPL,,
2024-08-06,160.5399932861328,168.9600067138672,164.8792997741699,0.024749661996906206,True,True,True,GOOG,,
2024-08-07,160.75,167.6300048828125,165.52599548339845,0.012711051175191855,True,True,True,GOOG,,
2024-08-08,163.83999633789062,165.49000549316406,164.8740998840332,0.0037356116549783725,True,True,True,GOOG,,
2024-08-09,165.38999938964844,167.42999267578125,166.11789688110352,0.007898581786264996,True,True,True,GOOG,,
2024-08-13,165.92999267578125,166.3800048828125,164.59620025634766,0.010837459331908545,False,True,False,GOOG,,
2024-08-14,162.02999877929688,164.5,153.49169494628907,0.07171922270819299,False,True,False,GOOG,,
2024-08-15,163.1699981689453,163.39999389648438,160.82829635620118,0.015990330051046626,False,True,False,GOOG,,
2024-08-16,164.74000549316406,165.11000061035156,163.9365963745117,0.007157671086199828,False,True,False,GOOG,,
2024-08-19,168.39999389648438,158.61000061035156,157.56339614868165,0.0066424340122899295,False,False,True,GOOG,,
2024-08-20,168.9600067138672,157.80999755859375,159.18019943237306,-0.008607866296595714,False,False,True,GOOG,,
2024-08-21,167.6300048828125,158.60000610351562,158.51969635009766,0.0005066231847971536,False,False,True,GOOG,,
2024-08-23,167.42999267578125,149.5399932861328,166.16579864501952,-0.10005551981490766,False,False,True,GOOG,,
2024-08-26,167.92999267578125,150.00999450683594,166.3298974609375,-0.0981176757950824,False,False,True,GOOG,,
2024-08-27,166.3800048828125,152.14999389648438,163.1915982055664,-0.06766037241190158,False,False,True,GOOG,,
2024-08-28,164.5,155.5399932861328,166.27410263061523,-0.06455671192722469,True,False,False,GOOG,,
2024-08-29,163.39999389648438,158.3699951171875,165.6688038635254,-0.04405662729568874,True,False,False,GOOG,,
2024-08-30,165.11000061035156,158.99000549316406,166.65229919433594,-0.045977725709243,True,False,False,GOOG,,
2024-09-04,157.80999755859375,160.80999755859375,165.0250032043457,-0.0255416183239374,True,True,True,GOOG,,
2024-09-05,158.60000610351562,163.24000549316406,161.04280471801758,0.013643582394095376,True,True,True,GOOG,,
2024-09-06,152.1300048828125,164.63999938964844,164.84759857177735,-0.001259340044547415,True,True,True,GOOG,,
2024-09-09,149.5399932861328,163.07000732421875,165.09690322875977,-0.012277007411414229,True,True,True,GOOG,,
2024-09-16,158.99000549316406,167.19000244140625,164.3070053100586,0.01754640421999803,True,True,True,GOOG,,
2024-09-17,160.27999877929688,168.4199981689453,162.14680374145507,0.03868836315449621,True,True,True,GOOG,,
2024-09-18,160.80999755859375,167.30999755859375,164.39760314941407,0.01771555274156114,True,True,True,GOOG,,
2024-09-19,163.24000549316406,167.2100067138672,163.3231950378418,0.02379828336767976,True,True,True,GOOG,,
2024-09-20,164.63999938964844,168.55999755859375,162.4899967956543,0.037356150425512206,False,True,False,GOOG,,
2024-09-23,163.07000732421875,164.38999938964844,162.33660507202148,0.012648991376380909,False,True,False,GOOG,,
2024-09-24,163.63999938964844,165.6999969482422,164.0966960144043,0.009770464444312453,True,True,True,GOOG,,
2024-09-25,162.99000549316406,163.05999755859375,159.81219848632813,0.02032259804337445,False,True,False,GOOG,,
2024-09-26,163.8300018310547,163.17999267578125,163.93449905395508,-0.004602486862301643,True,False,False,GOOG,,
2024-09-30,167.19000244140625,166.35000610351562,160.01630294799804,0.0395816116160108,False,False,True,GOOG,,
2024-10-01,168.4199981689453,166.89999389648438,164.17290252685547,0.016611093107663184,False,False,True,GOOG,,
2024-10-03,167.2100067138672,164.50999450683594,161.68399810791016,0.01747851631575607,False,False,True,GOOG,,
2024-10-04,168.55999755859375,165.0500030517578,163.69789596557618,0.008259770708757096,False,False,True,GOOG,,
2024-10-08,165.6999969482422,166.82000732421875,165.18780212402345,0.009880906333325007,False,True,False,GOOG,,
2024-10-09,163.05999755859375,164.47999572753906,154.12399627685548,0.0671926481330067,False,True,False,GOOG,,
2024-10-10,163.17999267578125,164.52999877929688,166.7729022216797,-0.013448848179193253,True,True,True,GOOG,,
2024-10-11,164.52000427246094,166.99000549316406,166.1571043395996,0.005012732719884957,True,True,True,GOOG,,
2024-08-06,143.47000122070312,155.14999389648438,158.91759658813476,-0.023707901280528687,True,True,True,DRI,,
2024-08-07,141.86000061035156,155.6300048828125,156.1996047973633,-0.0036466155934884135,True,True,True,DRI,,
2024-08-08,144.49000549316406,153.89999389648438,157.54490432739257,-0.023135692306072583,True,True,True,DRI,,
2024-08-09,143.10000610351562,154.07000732421875,159.5767007446289,-0.03450812928650867,True,True,True,DRI,,
2024-08-13,144.1999969482422,156.74000549316406,159.5020021057129,-0.01731637582027514,True,True,True,DRI,,
2024-08-14,140.82000732421875,156.9600067138672,157.02520446777345,-0.0004152056615830869,True,True,True,DRI,,
2024-08-15,144.25,156.75,160.085400390625,-0.02083513163902697,True,True,True,DRI,,
2024-08-16,143.36000061035156,158.14999389648438,161.83480041503907,-0.022768937886688743,True,True,True,DRI,,
2024-08-19,149.67999267578125,158.25,158.52380126953125,-0.001727193439335429,True,True,True,DRI,,
2024-08-20,155.14999389648438,159.35000610351562,159.33519943237306,9.292781002135088e-05,True,True,True,DRI,,
2024-08-21,155.6300048828125,157.94000244140625,159.17159637451172,-0.0077375232840391885,True,True,True,DRI,,
2024-08-23,154.07000732421875,156.7100067138672,161.9564973449707,-0.03239444367538018,True,True,True,DRI,,
2024-08-26,156.1999969482422,155.61000061035156,162.7601983642578,-0.0439308739222846,True,False,False,DRI,,
2024-08-27,156.74000549316406,157.44000244140625,161.60890502929686,-0.025796243017269776,True,True,True,DRI,,
2024-08-28,156.9600067138672,158.50999450683594,156.53579772949217,0.012611791078966818,False,True,False,DRI,,
2024-08-29,156.75,160.25,161.22839767456054,-0.006068395448148256,True,True,True,DRI,,
2024-08-30,158.14999389648438,160.13999938964844,161.36699798583984,-0.007603776555966407,True,True,True,DRI,,
2024-09-04,159.35000610351562,159.13999938964844,157.69100341796874,0.0091888309432533,False,False,True,DRI,,
2024-09-05,157.94000244140625,172.27000427246094,158.05320190429688,0.08994947395480478,True,True,True,DRI,,
2024-09-06,157.42999267578125,170.1699981689453,158.75830291748048,0.07188093499208299,True,True,True,DRI,,
2024-09-09,156.7100067138672,172.74000549316406,157.78600357055663,0.09477394435635415,True,True,True,DRI,,
2024-09-16,160.13999938964844,164.1300048828125,161.90949768066406,0.013714496270799206,True,True,True,DRI,,
2024-09-17,161.52999877929688,164.1199951171875,168.08230255126952,-0.023573614675307136,True,True,True,DRI,,
2024-09-18,159.13999938964844,162.6999969482422,156.98549575805663,0.03640145965454446,False,True,False,DRI,,
2024-09-19,172.27000427246094,161.83999633789062,158.57599517822266,0.020583198333389473,False,False,True,DRI,,
2024-09-20,170.1699981689453,164.83999633789062,159.74619827270507,0.031886818717838,False,False,True,DRI,,
2024-09-23,172.74000549316406,159.5500030517578,169.60980361938476,-0.05931143337800087,False,False,True,DRI,,
2024-09-24,171.11000061035156,159.1300048828125,164.38410339355468,-0.03196232727055887,False,False,True,DRI,,
2024-09-25,168.11000061035156,158.55999755859375,162.2017039489746,-0.02245171475835084,False,False,True,DRI,,
2024-09-26,167.9499969482422,155.92999267578125,166.68019958496095,-0.06449600454011968,False,False,True,DRI,,
2024-09-30,164.1300048828125,156.94000244140625,160.90859924316408,-0.024663671304232207,False,False,True,DRI,,
2024-10-01,164.1199951171875,160.13999938964844,160.67689895629883,-0.0033414857402520415,False,False,True,DRI,,
2024-10-03,161.83999633789062,164.27000427246094,159.92249938964844,0.027185073391204823,False,True,False,DRI,,
2024-10-04,164.83999633789062,164.58999633789062,158.2286996459961,0.04020317872880587,False,False,True,DRI,,
2024-10-08,159.1300048828125,161.1199951171875,161.86549850463868,-0.004605696670002938,True,True,True,DRI,,
2024-10-09,158.55999755859375,162.36000061035156,156.77510025024415,0.03562364400464617,False,True,False,DRI,,
2024-10-10,155.92999267578125,162.57000732421875,163.11520385742188,-0.0033424016910139067,True,True,True,DRI,,
2024-10-11,156.72000122070312,159.9199981689453,157.90650238037108,0.012751189838427606,True,True,True,DRI,,
2024-08-06,125.22000122070312,125.25,,-0.05760505852068351,True,True,True,PAYX,132.90606144743293,
