Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-06,130.17999267578125,156.39999389648438,158.4232395939078,-0.01277114205346186,True,True,True,AMD
2024-08-07,128.6699981689453,157.80999755859375,157.44140587518828,0.002341135620306075,True,True,True,AMD
2024-08-08,136.32000732421875,151.6999969482422,159.1659291889549,-0.04690659790544415,True,True,True,AMD
2024-08-09,134.27000427246094,154.97999572753906,155.4951161061472,-0.0033127752916464813,True,True,True,AMD
2024-08-13,141.1300048828125,150.5,148.54093548280284,0.013188718051556714,True,True,True,AMD
2024-08-14,140.75,146.36000061035156,150.34241518224783,-0.026488962326890353,True,True,True,AMD
2024-08-15,147.36000061035156,145.49000549316406,148.80695115174674,-0.022290260185495014,True,False,False,AMD
2024-08-16,148.55999755859375,148.55999755859375,150.57728309487658,-0.013397011121603016,True,False,False,AMD
2024-08-19,155.27999877929688,136.94000244140625,149.81262112835242,-0.08592479451993243,False,False,True,AMD
2024-08-20,156.39999389648438,140.8699951171875,149.91876076054285,-0.06035779376410707,False,False,True,AMD
2024-08-21,157.80999755859375,139.44000244140625,155.86738102345774,-0.10539330598991203,False,False,True,AMD
2024-08-23,154.97999572753906,138.14999389648438,156.33710242394642,-0.11633264430181926,True,False,False,AMD
2024-08-26,149.99000549316406,142.83999633789062,160.7888554782366,-0.11162999504511942,True,False,False,AMD
2024-08-27,150.5,149.86000061035156,158.38481361044091,-0.05382342413873565,True,False,False,AMD
2024-08-28,146.36000061035156,150.77000427246094,162.80810535259977,-0.07394042854357559,True,True,True,AMD
2024-08-29,145.49000549316406,152.30999755859375,156.59871026959303,-0.02738664133067271,True,True,True,AMD
2024-08-30,148.55999755859375,152.0800018310547,157.44175689989925,-0.03405548295712642,True,True,True,AMD
2024-09-04,140.8699951171875,148.2899932861328,149.86757113850138,-0.010526479080058162,True,True,True,AMD
2024-09-05,139.44000244140625,156.74000549316406,152.93806900935738,0.0248593205631102,True,True,True,AMD
2024-09-06,134.35000610351562,155.9499969482422,159.37109827949968,-0.021466259366912793,True,True,True,AMD
2024-09-09,138.14999389648438,156.75,153.6179336088468,0.020388676748694486,True,True,True,AMD
2024-09-16,152.0800018310547,164.0800018310547,148.66036554043578,0.10372392287993368,False,True,False,AMD
2024-09-17,150.82000732421875,159.75,155.2138344862298,0.0292252654461199,True,True,True,AMD
2024-09-18,148.2899932861328,159.77999877929688,154.08886907701313,0.03693407405981634,True,True,True,AMD
2024-09-19,156.74000549316406,162.85000610351562,153.6107701415652,0.060147058395942435,False,True,False,AMD
2024-09-20,155.9499969482422,170.89999389648438,161.34776541550116,0.059202731791075096,True,True,True,AMD
2024-09-23,156.75,170.97000122070312,158.4325474091056,0.07913433203357652,True,True,True,AMD
2024-09-24,158.32000732421875,172.8000030517578,156.8631172713546,0.10159740579956904,False,True,False,AMD
2024-09-25,162.02000427246094,171.02000427246094,149.80728055607185,0.14160008537401703,False,True,False,AMD
2024-09-26,167.49000549316406,164.17999267578125,152.62323525477618,0.07572082587368306,False,False,True,AMD
2024-09-30,164.0800018310547,165.27000427246094,153.47803676877427,0.07683162849842883,False,True,False,AMD
2024-10-01,159.75,156.63999938964844,159.89693192351763,-0.02036894951447258,True,False,False,AMD
2024-10-03,162.85000610351562,156.25,151.75298286701425,0.02963379729363619,False,False,True,AMD
2024-10-04,170.89999389648438,155.97000122070312,154.7991495246661,0.007563683002344058,False,False,True,AMD
2024-10-08,172.8000030517578,154.08999633789062,153.29387006108047,0.005193464529879355,False,False,True,AMD
2024-10-09,171.02000427246094,152.91000366210938,153.09724682631204,-0.0012230341700076163,False,False,True,AMD
2024-10-10,164.17999267578125,153.44000244140625,154.27220467934868,-0.005394375737820946,False,False,True,AMD
2024-10-11,167.88999938964844,156.22999572753906,156.13572044824124,0.0006038034027522256,False,False,True,AMD
