Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-19,113.7300033569336,117.91000366210938,118.96972,-0.008907436955381499,True,True,True,CNI
2024-08-20,113.81999969482422,118.54000091552734,117.20022,0.0114315718469877,True,True,True,CNI
2024-08-21,114.18000030517578,117.33999633789062,112.26021,0.04525012284077185,False,True,False,CNI
2024-08-22,114.69999694824219,115.37000274658203,118.76981,-0.02862520946822388,True,True,True,CNI
2024-08-23,117.55999755859375,117.19999694824219,115.37014,0.015860749335644346,False,False,True,CNI
2024-08-26,118.0999984741211,115.77999877929688,116.51968,-0.00634809032489643,False,False,True,CNI
2024-08-27,118.2300033569336,116.5199966430664,110.29011,0.056486379825047756,False,False,True,CNI
2024-08-28,117.27999877929688,119.37000274658203,109.81082,0.08705135869044135,False,True,False,CNI
2024-08-29,116.94999694824219,118.7699966430664,112.32017,0.05742360648793723,False,True,False,CNI
2024-08-30,117.81999969482422,120.63999938964844,117.90997,0.023153480340215037,True,True,True,CNI
2024-09-03,117.91000366210938,119.04000091552734,120.63835,-0.013249107815366635,True,True,True,CNI
2024-09-04,118.54000091552734,117.0,115.72983,0.010975321940755255,False,False,True,CNI
2024-09-05,117.33999633789062,118.97000122070312,113.07975,0.05208935425209807,False,True,False,CNI
2024-09-09,117.19999694824219,117.0999984741211,113.62003,0.03062809532778621,False,False,True,CNI
2024-09-10,115.77999877929688,117.91000366210938,115.65945,0.019458479265606246,False,True,False,CNI
2024-09-11,116.5199966430664,115.7300033569336,117.909645,-0.0184856948907232,True,False,False,CNI
2024-09-13,118.7699966430664,116.43000030517578,108.21125,0.07595097530821981,False,False,True,CNI
2024-09-17,119.04000091552734,117.12000274658203,114.44002,0.023418250890240338,False,False,True,CNI
2024-09-18,117.0,115.94999694824219,115.77977,0.0014702659275623857,False,False,True,CNI
2024-09-19,118.97000122070312,114.22000122070312,115.51998,-0.011253292703102448,False,False,True,CNI
2024-09-20,117.06999969482422,113.54000091552734,116.99999,-0.029572578467512763,False,False,True,CNI
2024-09-23,117.0999984741211,113.08000183105469,111.99077,0.009726099871284229,False,False,True,CNI
2024-09-27,116.43000030517578,115.83999633789062,118.54005,-0.022777537459739577,True,False,False,CNI
2024-09-30,117.1500015258789,115.5199966430664,115.94923,-0.003701876672498471,False,False,True,CNI
2024-10-01,117.12000274658203,115.66000366210938,117.340775,-0.01432384335852391,True,False,False,CNI
2024-10-03,114.22000122070312,114.44000244140625,110.82004,0.032665253234953055,False,True,False,CNI
2024-10-04,113.54000091552734,113.62000274658203,112.24034,0.012292029278188331,False,True,False,CNI
2024-10-07,113.08000183105469,112.26000213623047,113.540016,-0.011273682012875088,True,False,False,CNI
2024-10-08,113.44000244140625,112.23999786376953,111.20989,0.009262715481209724,False,False,True,CNI
2024-10-09,113.94999694824219,111.98999786376953,119.0383,-0.05921036945922048,True,False,False,CNI
2024-10-10,115.0999984741211,110.81999969482422,114.22042,-0.029770693520896497,False,False,True,CNI
2024-10-11,115.83999633789062,110.97000122070312,116.42971,-0.0468927488462994,True,False,False,CNI
2024-10-14,115.5199966430664,111.20999908447266,110.80072,0.003693828603598517,False,False,True,CNI
2024-10-15,115.66000366210938,110.29000091552734,117.12044,-0.05831976762743784,True,False,False,CNI
2024-10-16,115.87999725341797,109.80999755859375,119.36866,-0.08007681762282731,True,False,False,CNI
2024-10-17,114.44000244140625,107.91999816894531,107.921814,-1.6825105432614464e-05,False,False,True,CNI
2024-10-18,113.62000274658203,108.20999908447266,117.09954,-0.07591440215771329,True,False,False,CNI
2024-10-23,111.98999786376953,112.31999969482422,115.83949,-0.030382497523267975,True,True,True,CNI
2024-10-25,110.97000122070312,110.80000305175781,110.97113,-0.0015420886384024208,True,False,False,CNI
