Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-19,155.27999877929688,136.94000244140625,152.92620361328125,-0.10453539546630473,False,False,True,AMD
2024-08-20,156.39999389648438,140.8699951171875,142.7534962463379,-0.01319408055617917,False,False,True,AMD
2024-08-21,157.80999755859375,139.44000244140625,158.3328955078125,-0.11932386511225042,True,False,False,AMD
2024-08-22,151.6999969482422,134.35000610351562,152.05489852905274,-0.11643750117102793,True,False,False,AMD
2024-08-23,154.97999572753906,138.14999389648438,141.57180526733399,-0.024170147187062486,False,False,True,AMD
2024-08-26,149.99000549316406,142.83999633789062,147.22540130615235,-0.029787013174053845,False,False,True,AMD
2024-08-27,150.5,149.86000061035156,161.07660064697265,-0.0696351921481396,True,False,False,AMD
2024-08-28,146.36000061035156,150.77000427246094,149.4024052429199,0.009153795263987796,True,True,True,AMD
2024-08-29,145.49000549316406,152.30999755859375,148.4393049621582,0.02607592778356326,True,True,True,AMD
2024-08-30,148.55999755859375,152.0800018310547,154.40770599365234,-0.015075051776841672,True,True,True,AMD
2024-09-03,136.94000244140625,150.82000732421875,153.3577017211914,-0.01654755104237447,True,True,True,AMD
2024-09-04,140.8699951171875,148.2899932861328,159.8115036010742,-0.07209437403018058,True,True,True,AMD
2024-09-05,139.44000244140625,156.74000549316406,163.83290145874022,-0.043293477088070985,True,True,True,AMD
2024-09-09,138.14999389648438,156.75,155.90920196533204,0.005392869850330675,True,True,True,AMD
2024-09-10,142.83999633789062,158.32000732421875,153.81230102539064,0.029306539651103716,True,True,True,AMD
2024-09-11,149.86000061035156,162.02000427246094,144.8046012878418,0.11888712673154953,False,True,False,AMD
2024-09-13,152.30999755859375,164.35000610351562,146.9988006591797,0.11803637421889669,False,True,False,AMD
2024-09-17,150.82000732421875,159.75,153.51830093383788,0.04059254843399948,True,True,True,AMD
2024-09-18,148.2899932861328,159.77999877929688,147.43199798583984,0.08375387271522292,False,True,False,AMD
2024-09-19,156.74000549316406,162.85000610351562,160.61120346069336,0.01393926821157386,True,True,True,AMD
2024-09-20,155.9499969482422,170.89999389648438,152.01559509277342,0.12422672024002546,False,True,False,AMD
2024-09-23,156.75,170.97000122070312,155.6621014404297,0.09834056998216492,False,True,False,AMD
2024-09-27,164.35000610351562,167.88999938964844,145.08579574584962,0.1571773689255253,False,True,False,AMD
2024-09-30,164.0800018310547,165.27000427246094,157.681300201416,0.04812684865834701,False,True,False,AMD
2024-10-01,159.75,156.63999938964844,142.3926025390625,0.10005714199006555,False,False,True,AMD
2024-10-03,162.85000610351562,156.25,152.36460235595703,0.0255006581841485,False,False,True,AMD
2024-10-04,170.89999389648438,155.97000122070312,154.77599670410157,0.007714403667412539,False,False,True,AMD
2024-10-07,170.97000122070312,157.89999389648438,164.56329483032226,-0.04049080896629031,False,False,True,AMD
2024-10-08,172.8000030517578,154.08999633789062,158.62169830322264,-0.02856924376556086,False,False,True,AMD
2024-10-09,171.02000427246094,152.91000366210938,151.14430419921874,0.011682209741515117,False,False,True,AMD
2024-10-10,164.17999267578125,153.44000244140625,156.536904296875,-0.01978384502606126,False,False,True,AMD
2024-10-11,167.88999938964844,156.22999572753906,161.56930435180664,-0.03304655327748133,False,False,True,AMD
2024-10-14,165.27000427246094,159.9199981689453,150.44059814453124,0.06301091687568956,False,False,True,AMD
2024-10-15,156.63999938964844,166.25,158.1326010131836,0.05133286200825626,True,True,True,AMD
2024-10-16,156.1300048828125,148.60000610351562,151.50460388183595,-0.019171679961525964,False,False,True,AMD
2024-10-17,156.25,144.07000732421875,147.67110565185547,-0.024385937328366393,False,False,True,AMD
2024-10-18,155.97000122070312,141.86000061035156,156.8279998779297,-0.09544213583817167,True,False,False,AMD
2024-10-23,152.91000366210938,145.10000610351562,164.87840042114257,-0.1199574611781031,True,False,False,AMD
2024-10-25,156.22999572753906,147.9499969482422,155.69479721069337,-0.04974347506275729,False,False,True,AMD
