,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-08-19,148.42999267578125,155.3699951171875,147.72000122070312,155.27999877929688,155.27999877929688,60766900,-0.10662402772658325
1,2024-08-20,156.49000549316406,162.0399932861328,154.50999450683594,156.39999389648438,156.39999389648438,76851200,-0.10662402772658325
2,2024-08-21,156.1199951171875,158.64999389648438,155.07000732421875,157.80999755859375,157.80999755859375,42791200,-0.10662402772658325
3,2024-08-22,158.8699951171875,159.83999633789062,151.00999450683594,151.6999969482422,151.6999969482422,45737300,-0.10662402772658325
4,2024-08-23,153.60000610351562,156.39999389648438,151.8300018310547,154.97999572753906,154.97999572753906,43694600,-0.10662402772658325
5,2024-08-26,154.6999969482422,158.27999877929688,148.91000366210938,149.99000549316406,149.99000549316406,49893300,-0.10662402772658325
6,2024-08-27,150.1300048828125,151.6999969482422,148.44000244140625,150.5,150.5,35102700,-0.10662402772658325
7,2024-08-28,149.39999389648438,150.42999267578125,144.72000122070312,146.36000061035156,146.36000061035156,34075800,-0.10662402772658325
8,2024-08-29,146.58999633789062,149.49000549316406,144.47000122070312,145.49000549316406,145.49000549316406,31602100,-0.10662402772658325
9,2024-08-30,147.52000427246094,148.99000549316406,145.25,148.55999755859375,148.55999755859375,31169100,-0.10662402772658325
10,2024-09-03,146.41000366210938,146.49000549316406,136.10000610351562,136.94000244140625,136.94000244140625,42172700,-0.10662402772658325
11,2024-09-04,140.50999450683594,143.3699951171875,138.50999450683594,140.8699951171875,140.8699951171875,42130600,-0.10662402772658325
12,2024-09-05,138.1999969482422,141.7100067138672,137.8300018310547,139.44000244140625,139.44000244140625,25023000,-0.10662402772658325
13,2024-09-06,138.6999969482422,139.1300048828125,132.11000061035156,134.35000610351562,134.35000610351562,39993500,-0.10662402772658325
14,2024-09-09,136.10000610351562,138.4499969482422,134.86000061035156,138.14999389648438,138.14999389648438,27194500,-0.10662402772658325
15,2024-09-10,139.05999755859375,143.0800018310547,137.25,142.83999633789062,142.83999633789062,37217500,-0.10662402772658325
16,2024-09-11,145.32000732421875,150.16000366210938,140.7100067138672,149.86000061035156,149.86000061035156,50935400,-0.10662402772658325
17,2024-09-12,148.42999267578125,151.5399932861328,147.64999389648438,150.77000427246094,150.77000427246094,29286200,-0.10662402772658325
18,2024-09-13,152.32000732421875,153.02999877929688,150.6999969482422,152.30999755859375,152.30999755859375,25117200,-0.10662402772658325
19,2024-09-16,151.6999969482422,154.44000244140625,150.91000366210938,152.0800018310547,152.0800018310547,27677800,-0.10662402772658325
20,2024-09-17,153.5500030517578,154.0399932861328,149.22999572753906,150.82000732421875,150.82000732421875,29889000,-0.10662402772658325
21,2024-09-18,150.89999389648438,152.82000732421875,148.00999450683594,148.2899932861328,148.2899932861328,26320100,-0.10662402772658325
22,2024-09-19,153.80999755859375,159.25,152.77000427246094,156.74000549316406,156.74000549316406,44500000,-0.10662402772658325
23,2024-09-20,156.0,157.4499969482422,152.47000122070312,155.9499969482422,155.9499969482422,40248200,-0.10662402772658325
24,2024-09-23,156.4499969482422,157.19000244140625,154.97000122070312,156.75,156.75,21728500,-0.10662402772658325
25,2024-09-24,157.4600067138672,159.63999938964844,154.5800018310547,158.32000732421875,158.32000732421875,27531200,-0.10662402772658325
26,2024-09-25,158.5,162.9499969482422,158.17999267578125,162.02000427246094,162.02000427246094,35233300,-0.10662402772658325
27,2024-09-26,167.05999755859375,168.67999267578125,164.0500030517578,167.49000549316406,167.49000549316406,38044900,-0.10662402772658325
28,2024-09-27,167.47999572753906,168.72999572753906,163.74000549316406,164.35000610351562,164.35000610351562,27876000,-0.10662402772658325
29,2024-09-30,163.10000610351562,165.0800018310547,162.17999267578125,164.0800018310547,164.0800018310547,21881600,-0.10662402772658325
30,2024-10-01,164.47999572753906,165.39999389648438,158.0800018310547,159.75,159.75,31831900,-0.10662402772658325
31,2024-10-02,159.30999755859375,163.10000610351562,158.6699981689453,159.77999877929688,159.77999877929688,24630400,-0.10662402772658325
32,2024-10-03,159.7100067138672,166.7899932861328,159.39999389648438,162.85000610351562,162.85000610351562,29598800,-0.10662402772658325
33,2024-10-04,166.52999877929688,171.2100067138672,164.4199981689453,170.89999389648438,170.89999389648438,44556500,-0.10662402772658325
34,2024-10-07,171.0800018310547,172.41000366210938,168.2100067138672,170.97000122070312,170.97000122070312,38379900,-0.10662402772658325
35,2024-10-08,171.75,173.60000610351562,170.0,172.8000030517578,172.8000030517578,34730200,-0.10662402772658325
36,2024-10-09,174.0500030517578,174.0500030517578,169.5500030517578,171.02000427246094,171.02000427246094,33890700,-0.10662402772658325
37,2024-10-10,169.75999450683594,172.00999450683594,162.0,164.17999267578125,164.17999267578125,75113600,-0.10662402772658325
38,2024-10-11,164.19000244140625,169.35000610351562,163.00999450683594,167.88999938964844,167.88999938964844,42136200,-0.10662402772658325
39,2024-10-14,167.77000427246094,168.89999389648438,165.14999389648438,165.27000427246094,165.27000427246094,31757200,-0.10662402772658325
40,2024-10-15,163.2100067138672,164.1300048828125,155.74000549316406,156.63999938964844,156.63999938964844,50768000,-0.10662402772658325
41,2024-10-16,158.07000732421875,158.27999877929688,154.9199981689453,156.1300048828125,156.1300048828125,30575800,-0.10662402772658325
42,2024-10-17,160.0,160.44000244140625,156.1999969482422,156.25,156.25,29491900,-0.10662402772658325
43,2024-10-18,157.41000366210938,158.00999450683594,155.55999755859375,155.97000122070312,155.97000122070312,23823000,-0.10662402772658325
44,2024-10-21,155.75999450683594,158.0,154.14999389648438,157.89999389648438,157.89999389648438,25781200,-0.10662402772658325
45,2024-10-22,156.60000610351562,156.74000549316406,151.91000366210938,154.08999633789062,154.08999633789062,34997400,-0.10662402772658325
