Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-19,563.1199951171875,571.0399780273438,526.4398,0.0847203365954837,False,True,False,ADBE
2024-08-20,562.25,575.25,569.8793,0.009424325113404854,True,True,True,ADBE
2024-08-21,565.7899780273438,567.9299926757812,497.71008,0.1410859696544796,False,True,False,ADBE
2024-08-22,557.4400024414062,563.4099731445312,536.8705,0.04943369130315461,False,True,False,ADBE
2024-08-23,558.2999877929688,569.8800048828125,563.41,0.011483701117625577,True,True,True,ADBE
2024-08-26,559.4400024414062,574.47998046875,580.379,-0.010164129928393625,True,True,True,ADBE
2024-08-27,567.8200073242188,580.3800048828125,485.39108,0.19569564726715222,False,True,False,ADBE
2024-08-28,560.5399780273438,586.5499877929688,486.6796,0.20520768217397103,False,True,False,ADBE
2024-08-29,569.6300048828125,536.8699951171875,504.8303,0.063466285389093,False,False,True,ADBE
2024-08-30,574.4099731445312,521.5,524.06934,-0.004902664134896869,False,False,True,ADBE
2024-09-03,571.0399780273438,515.030029296875,521.5001,-0.012406694648031461,False,False,True,ADBE
2024-09-04,575.25,508.1300048828125,517.8999,-0.018864451251533246,False,False,True,ADBE
2024-09-05,567.9299926757812,526.4400024414062,487.30136,0.08031711889816884,False,False,True,ADBE
2024-09-09,569.8800048828125,527.8699951171875,494.89993,0.06661965392728725,False,False,True,ADBE
2024-09-10,574.47998046875,524.0700073242188,508.0307,0.03157153026193673,False,False,True,ADBE
2024-09-11,580.3800048828125,517.9000244140625,571.0387,-0.09305616628141948,False,False,True,ADBE
2024-09-13,536.8699951171875,515.47998046875,482.80017,0.06768806545676859,False,False,True,ADBE
2024-09-17,515.030029296875,502.79998779296875,496.832,0.012012082659226786,False,False,True,ADBE
2024-09-18,508.1300048828125,505.80999755859375,574.4795,-0.1195334133990178,True,False,False,ADBE
2024-09-19,526.4400024414062,503.79998779296875,509.6501,-0.011478655303458986,False,False,True,ADBE
2024-09-20,522.2999877929688,507.2200012207031,508.12848,-0.0017878899151333358,False,False,True,ADBE
2024-09-23,527.8699951171875,487.29998779296875,485.02988,0.004680353093684641,False,False,True,ADBE
2024-09-27,515.47998046875,495.4200134277344,575.2499,-0.13877423979516373,True,False,False,ADBE
2024-09-30,517.780029296875,509.6499938964844,505.81003,0.007591715480449559,False,False,True,ADBE
2024-10-01,502.79998779296875,508.0299987792969,567.9295,-0.10546996616964485,True,True,True,ADBE
2024-10-03,503.79998779296875,496.8299865722656,482.8702,0.028910000201609196,False,False,True,ADBE
2024-10-04,507.2200012207031,494.8999938964844,493.10956,0.0036309087130545494,False,False,True,ADBE
2024-10-07,487.29998779296875,497.7099914550781,507.22028,-0.018749811228166696,True,True,True,ADBE
2024-10-08,496.239990234375,493.1099853515625,481.03998,0.025091484856862883,False,False,True,ADBE
2024-10-09,494.0799865722656,485.0299987792969,515.03,-0.058249089977402906,True,False,False,ADBE
2024-10-10,503.57000732421875,482.8699951171875,503.80002,-0.04154430812358153,True,False,False,ADBE
2024-10-11,495.4200134277344,483.7200012207031,515.48016,-0.06161277309547296,True,False,False,ADBE
2024-10-14,509.6499938964844,481.0400085449219,494.6802,-0.027573769033455993,False,False,True,ADBE
2024-10-15,508.0299987792969,485.3900146484375,502.80026,-0.03462656864548699,False,False,True,ADBE
2024-10-16,502.5400085449219,486.67999267578125,586.54803,-0.17026404674379395,True,False,False,ADBE
2024-10-17,496.8299865722656,478.0799865722656,478.08163,-3.4470038164077253e-06,False,False,True,ADBE
2024-10-18,494.8999938964844,482.79998779296875,527.86926,-0.08537961591515862,True,False,False,ADBE
2024-10-23,485.0299987792969,504.8299865722656,495.41998,0.018993992948838856,True,True,True,ADBE
2024-10-25,483.7200012207031,494.67999267578125,483.721,0.022655589041908272,True,True,True,ADBE
