Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-26,126.45999908447266,108.0999984741211,122.5270164076687,-0.11774560710387662,False,False,True,NVDA
2024-08-27,128.3000030517578,116.91000366210938,123.81475054475163,-0.05576675519082522,False,False,True,NVDA
2024-08-28,125.61000061035156,119.13999938964844,121.10780138129833,-0.01624835038871215,False,False,True,NVDA
2024-08-29,117.58999633789062,119.0999984741211,126.99537175398312,-0.06217055921657551,True,True,True,NVDA
2024-08-30,119.37000274658203,116.77999877929688,123.94597990521164,-0.05781535739517322,True,False,False,NVDA
2024-09-03,108.0,115.58999633789062,128.6078070066148,-0.10122099872253176,True,True,True,NVDA
2024-09-04,106.20999908447266,113.37000274658203,131.81472726044163,-0.13992916343419062,True,True,True,NVDA
2024-09-05,107.20999908447266,117.87000274658203,129.59401797450514,-0.09046725621416843,True,True,True,NVDA
2024-09-06,102.83000183105469,116.0,126.58559299117175,-0.08362399496686802,True,True,True,NVDA
2024-09-09,106.47000122070312,116.26000213623047,125.47291888280266,-0.07342553938015477,True,True,True,NVDA
2024-09-10,108.0999984741211,120.87000274658203,125.78350102393199,-0.0390631381488984,True,True,True,NVDA
2024-09-11,116.91000366210938,123.51000213623047,126.37302083391958,-0.02265529999042846,True,True,True,NVDA
2024-09-12,119.13999938964844,124.04000091552734,133.58021862695165,-0.07141938985791893,True,True,True,NVDA
2024-09-16,116.77999877929688,121.44000244140625,135.29678270476455,-0.10241766275843844,True,True,True,NVDA
2024-09-17,115.58999633789062,117.0,133.94860960514504,-0.1265306870680204,True,True,True,NVDA
2024-09-18,113.37000274658203,118.8499984741211,134.76068746065056,-0.11806624978204645,True,True,True,NVDA
2024-09-20,116.0,124.91999816894531,133.76077829671462,-0.06609396446661114,True,True,True,NVDA
2024-09-24,120.87000274658203,132.88999938964844,133.50205063339732,-0.00458458308951074,True,True,True,NVDA
2024-09-25,123.51000213623047,132.64999389648438,129.90098548100985,0.021162336877547372,True,True,True,NVDA
2024-09-26,124.04000091552734,134.80999755859375,128.21289716745153,0.05145426503018744,True,True,True,NVDA
2024-09-27,121.4000015258789,134.8000030517578,131.59885761271093,0.02432502452618319,True,True,True,NVDA
2024-09-30,121.44000244140625,138.07000732421875,136.49118089923238,0.011567241301487294,True,True,True,NVDA
2024-10-04,124.91999816894531,138.0,130.81962209476572,0.05488762152234942,True,True,True,NVDA
2024-10-07,127.72000122070312,143.7100067138672,133.8208931522723,0.0738981285257321,True,True,True,NVDA
2024-10-08,132.88999938964844,143.58999633789062,130.00813941344646,0.10446928158283778,False,True,False,NVDA
2024-10-10,134.80999755859375,140.41000366210938,132.04056740919248,0.06338533995374387,False,True,False,NVDA
2024-10-11,134.8000030517578,141.5399932861328,131.8534571945177,0.07346440736343376,False,True,False,NVDA
2024-10-14,138.07000732421875,140.52000427246094,131.17771218586694,0.07121859293716618,False,True,False,NVDA
2024-10-15,131.60000610351562,141.25,133.9968704824191,0.05412909638462445,True,True,True,NVDA
2024-10-16,135.72000122070312,139.33999633789062,132.53622996658657,0.05133514340206699,False,True,False,NVDA
2024-10-17,136.92999267578125,132.75999450683594,128.99711043485215,0.029170297375646824,False,False,True,NVDA
2024-10-18,138.0,135.39999389648438,129.98487291686942,0.04165962437089232,False,False,True,NVDA
2024-10-21,143.7100067138672,136.0500030517578,133.3655066211497,0.020128866141032504,False,False,True,NVDA
2024-10-22,143.58999633789062,139.91000366210938,130.90069159935135,0.06882554975593934,False,False,True,NVDA
2024-10-23,139.55999755859375,145.61000061035156,132.36769138083196,0.10004185380419207,False,True,False,NVDA
2024-10-24,140.41000366210938,148.8800048828125,130.6423584277981,0.13959979500135697,False,True,False,NVDA
2024-10-25,141.5399932861328,147.6300048828125,131.55557055612223,0.12218740915902786,False,True,False,NVDA
2024-10-30,139.33999633789062,146.27000427246094,134.09378375144735,0.09080376569567988,False,True,False,NVDA
2024-11-01,135.39999389648438,141.97999572753906,133.98338291167383,0.05968361629693183,False,True,False,NVDA
