Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-26,70.83999633789062,71.55000305175781,70.73499508672609,0.011521990833991974,False,True,False,KO
2024-08-27,71.5,71.08000183105469,70.21854205433743,0.012268266351224267,False,False,True,KO
2024-08-28,71.75,71.2300033569336,70.18368474931607,0.014908288320209892,False,False,True,KO
2024-08-29,72.05000305175781,71.41000366210938,69.64566053307627,0.025333137994939144,False,False,True,KO
2024-08-30,72.47000122070312,72.0999984741211,70.41864133306595,0.023876591613045544,False,False,True,KO
2024-09-03,73.01000213623047,71.80000305175781,69.95197703453312,0.026418495882001795,False,False,True,KO
2024-09-04,72.55999755859375,71.75,67.17066905374152,0.06817456206360957,False,False,True,KO
2024-09-05,71.16999816894531,70.62000274658203,65.47070605398159,0.07865039195323129,False,False,True,KO
2024-09-06,71.13999938964844,71.63999938964844,68.52769541031921,0.04541673203357954,False,True,False,KO
2024-09-09,71.8499984741211,71.7300033569336,69.44527783450879,0.032899652700208226,False,False,True,KO
2024-09-10,71.55000305175781,71.33000183105469,69.05433395031784,0.0329547437583586,False,False,True,KO
2024-09-11,71.08000183105469,71.44999694824219,70.18831840771963,0.0179756200055049,False,True,False,KO
2024-09-12,71.2300033569336,71.4000015258789,70.88736603352604,0.007231690511824363,False,True,False,KO
2024-09-16,72.0999984741211,71.86000061035156,69.94177216815991,0.02742607718860313,False,False,True,KO
2024-09-17,71.80000305175781,71.70999908447266,69.72165104171064,0.028518372887820644,False,False,True,KO
2024-09-18,71.75,71.01000213623047,68.19862220089513,0.04122341250610248,False,False,True,KO
2024-09-20,71.63999938964844,70.16999816894531,69.01372184589536,0.016754295988149516,False,False,True,KO
2024-09-24,71.33000183105469,69.18000030517578,68.41814135231242,0.011135335421350407,False,False,True,KO
2024-09-25,71.44999694824219,69.56999969482422,67.44757671007949,0.03146774262725367,False,False,True,KO
2024-09-26,71.4000015258789,69.25,70.00549868919457,-0.010791990677029196,False,False,True,KO
2024-09-27,71.79000091552734,69.56999969482422,69.21396050013084,0.005144037302889313,False,False,True,KO
2024-09-30,71.86000061035156,70.33999633789062,69.98498759678253,0.005072641337789061,False,False,True,KO
2024-10-04,70.16999816894531,70.44000244140625,69.31671934029029,0.016205081714867765,False,True,False,KO
2024-10-07,69.01000213623047,69.44999694824219,65.86951821310353,0.05435714169875899,False,True,False,KO
2024-10-08,69.18000030517578,69.44999694824219,68.15864071469353,0.018946331969180042,False,True,False,KO
2024-10-10,69.25,67.30000305175781,66.86240357549053,0.006544776329693438,False,False,True,KO
2024-10-11,69.56999969482422,66.91999816894531,69.01547129891888,-0.030362367894260764,False,False,True,KO
2024-10-14,70.33999633789062,66.66999816894531,69.94735051668337,-0.04685456023036022,False,False,True,KO
2024-10-15,70.33999633789062,65.55999755859375,68.03133869938651,-0.036326510517645384,False,False,True,KO
2024-10-16,70.56999969482422,65.91999816894531,69.26859244215274,-0.04834217291197143,False,False,True,KO
2024-10-17,69.9000015258789,65.30999755859375,66.24392183081581,-0.014098263605335157,False,False,True,KO
2024-10-18,70.44000244140625,65.01000213623047,68.46112341254386,-0.05040994223125839,False,False,True,KO
2024-10-21,69.44999694824219,65.11000061035156,65.37016854517675,-0.0039799183727879,False,False,True,KO
2024-10-22,69.44999694824219,65.37000274658203,67.89667551509477,-0.03721349755852199,False,False,True,KO
2024-10-23,68.01000213623047,63.70000076293945,69.9995730323843,-0.08999443848793827,True,False,False,KO
2024-10-24,67.30000305175781,63.65999984741211,67.02579628639963,-0.050216433455046894,False,False,True,KO
2024-10-25,66.91999816894531,63.91999816894531,67.55626106352398,-0.053825697830722774,True,False,False,KO
2024-10-30,65.91999816894531,63.0,69.19605222115646,-0.08954343524329039,True,False,False,KO
2024-11-01,65.01000213623047,61.7400016784668,68.21660387524147,-0.09494172721672671,True,False,False,KO
