,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-08-26,270.54998779296875,271.8699951171875,270.1099853515625,271.3500061035156,269.9854736328125,792600,-0.028442416658233556
1,2024-08-27,271.2799987792969,275.1000061035156,270.75,274.67999267578125,273.2987060546875,1260000,-0.028442416658233556
2,2024-08-28,275.7900085449219,276.7699890136719,271.80999755859375,272.67999267578125,271.3087463378906,1369500,-0.028442416658233556
3,2024-08-29,274.5400085449219,275.2699890136719,271.67999267578125,273.3599853515625,271.9853210449219,850400,-0.028442416658233556
4,2024-08-30,273.8699951171875,276.739990234375,272.29998779296875,275.9100036621094,274.52252197265625,1548100,-0.028442416658233556
5,2024-09-03,273.0,278.0199890136719,273.0,275.54998779296875,274.1643371582031,1589900,-0.028442416658233556
6,2024-09-04,276.0,278.25,273.67999267578125,275.2200012207031,273.83599853515625,1374400,-0.028442416658233556
7,2024-09-05,274.79998779296875,274.94000244140625,269.0199890136719,270.1700134277344,268.8114013671875,1856300,-0.028442416658233556
8,2024-09-06,271.0400085449219,271.489990234375,267.7900085449219,269.55999755859375,268.2044677734375,2814500,-0.028442416658233556
9,2024-09-09,269.70001220703125,276.1300048828125,269.70001220703125,275.5899963378906,274.2041320800781,1784400,-0.028442416658233556
10,2024-09-10,277.04998779296875,279.5799865722656,275.4700012207031,279.260009765625,277.8556823730469,1354300,-0.028442416658233556
11,2024-09-11,277.30999755859375,277.8500061035156,270.7099914550781,277.4800109863281,276.0846252441406,1556000,-0.028442416658233556
12,2024-09-12,277.5799865722656,279.010009765625,273.8999938964844,278.3999938964844,277.0,1499000,-0.028442416658233556
13,2024-09-13,276.7799987792969,278.67999267578125,275.8299865722656,277.510009765625,277.510009765625,1183100,-0.028442416658233556
14,2024-09-16,279.0299987792969,279.7799987792969,276.9700012207031,278.6000061035156,278.6000061035156,1699400,-0.028442416658233556
15,2024-09-17,278.07000732421875,281.5400085449219,278.07000732421875,279.4100036621094,279.4100036621094,2163300,-0.028442416658233556
16,2024-09-18,279.45001220703125,281.1400146484375,275.42999267578125,275.9100036621094,275.9100036621094,1521100,-0.028442416658233556
17,2024-09-19,279.42999267578125,279.7099914550781,276.510009765625,277.69000244140625,277.69000244140625,1559300,-0.028442416658233556
18,2024-09-20,276.7799987792969,278.010009765625,274.29998779296875,276.4100036621094,276.4100036621094,3271500,-0.028442416658233556
19,2024-09-23,276.8800048828125,277.8399963378906,275.2699890136719,277.5799865722656,277.5799865722656,1435000,-0.028442416658233556
20,2024-09-24,277.4599914550781,277.9599914550781,275.0,276.6400146484375,276.6400146484375,1436900,-0.028442416658233556
21,2024-09-25,276.3599853515625,276.989990234375,274.9599914550781,275.25,275.25,1076300,-0.028442416658233556
22,2024-09-26,275.9200134277344,276.760009765625,273.6300048828125,274.42999267578125,274.42999267578125,1333800,-0.028442416658233556
23,2024-09-27,274.79998779296875,276.2099914550781,272.7099914550781,272.8800048828125,272.8800048828125,1581300,-0.028442416658233556
24,2024-09-30,273.510009765625,277.0400085449219,272.17999267578125,276.7300109863281,276.7300109863281,1987800,-0.028442416658233556
25,2024-10-01,278.17999267578125,281.17999267578125,273.45001220703125,280.0799865722656,280.0799865722656,1909900,-0.028442416658233556
26,2024-10-02,280.0799865722656,283.760009765625,278.67999267578125,283.54998779296875,283.54998779296875,1297900,-0.028442416658233556
27,2024-10-03,282.7900085449219,285.6700134277344,282.1099853515625,284.6199951171875,284.6199951171875,1489500,-0.028442416658233556
28,2024-10-04,285.70001220703125,286.29998779296875,282.6700134277344,285.1600036621094,285.1600036621094,1076700,-0.028442416658233556
29,2024-10-07,283.55999755859375,284.9200134277344,281.2699890136719,282.1199951171875,282.1199951171875,1443300,-0.028442416658233556
30,2024-10-08,283.04998779296875,286.1099853515625,281.989990234375,285.4200134277344,285.4200134277344,1176000,-0.028442416658233556
31,2024-10-09,285.8299865722656,288.29998779296875,284.5899963378906,287.7699890136719,287.7699890136719,1253300,-0.028442416658233556
32,2024-10-10,287.5,287.5899963378906,285.7200012207031,286.9100036621094,286.9100036621094,864500,-0.028442416658233556
33,2024-10-11,286.94000244140625,288.5,286.6600036621094,288.3599853515625,288.3599853515625,952200,-0.028442416658233556
34,2024-10-14,288.989990234375,291.7699890136719,288.42999267578125,291.0,291.0,969700,-0.028442416658233556
35,2024-10-15,291.70001220703125,294.17999267578125,289.8900146484375,290.0400085449219,290.0400085449219,1532000,-0.028442416658233556
36,2024-10-16,289.1099853515625,291.1600036621094,287.7900085449219,290.70001220703125,290.70001220703125,1242100,-0.028442416658233556
37,2024-10-17,292.0400085449219,292.8299865722656,289.989990234375,291.9599914550781,291.9599914550781,2299200,-0.028442416658233556
38,2024-10-18,292.57000732421875,292.760009765625,290.239990234375,292.2900085449219,292.2900085449219,2738200,-0.028442416658233556
39,2024-10-21,291.7300109863281,291.989990234375,289.17999267578125,290.9100036621094,290.9100036621094,1044300,-0.028442416658233556
40,2024-10-22,290.1499938964844,291.7799987792969,288.4200134277344,291.3399963378906,291.3399963378906,983100,-0.028442416658233556
41,2024-10-23,289.7200012207031,292.44000244140625,289.3599853515625,290.0400085449219,290.0400085449219,1183700,-0.028442416658233556
42,2024-10-24,290.0400085449219,291.239990234375,288.760009765625,289.42999267578125,289.42999267578125,1261700,-0.028442416658233556
43,2024-10-25,290.3699951171875,290.8500061035156,287.6000061035156,287.9599914550781,287.9599914550781,1691500,-0.028442416658233556
44,2024-10-28,288.510009765625,289.19000244140625,286.0400085449219,286.44000244140625,286.44000244140625,1591800,-0.028442416658233556
45,2024-10-29,285.44000244140625,289.6600036621094,284.3900146484375,287.95001220703125,287.95001220703125,2583000,-0.028442416658233556
46,2024-10-30,286.20001220703125,292.8699951171875,285.6000061035156,292.7799987792969,292.7799987792969,2012600,-0.028442416658233556
47,2024-10-31,291.510009765625,292.5400085449219,288.94000244140625,289.239990234375,289.239990234375,2215700,-0.028442416658233556
48,2024-11-01,288.010009765625,289.3699951171875,285.989990234375,288.17999267578125,288.17999267578125,2037000,-0.028442416658233556
49,2024-11-04,290.0,292.25,288.9800109863281,289.8599853515625,289.8599853515625,1184300,-0.028442416658233556
50,2024-11-05,289.5799865722656,291.7099914550781,288.44000244140625,291.17999267578125,291.17999267578125,897600,-0.028442416658233556
51,2024-11-06,299.5899963378906,306.7099914550781,296.739990234375,305.17999267578125,305.17999267578125,2869300,-0.028442416658233556
52,2024-11-07,305.0,306.19000244140625,303.04998779296875,304.8500061035156,304.8500061035156,1299400,-0.028442416658233556
53,2024-11-08,305.6600036621094,306.9200134277344,304.1300048828125,304.7300109863281,304.7300109863281,1552200,-0.028442416658233556
54,2024-11-11,305.7799987792969,308.5400085449219,305.1300048828125,306.7799987792969,306.7799987792969,1340200,-0.028442416658233556
55,2024-11-12,307.3599853515625,309.2099914550781,306.8299865722656,307.9100036621094,307.9100036621094,1711200,-0.028442416658233556
56,2024-11-13,306.70001220703125,309.3699951171875,306.6700134277344,307.5,307.5,1637800,-0.028442416658233556
57,2024-11-14,307.1099853515625,307.7200012207031,301.3999938964844,301.989990234375,301.989990234375,1505800,-0.028442416658233556
58,2024-11-15,301.92999267578125,301.95001220703125,297.07000732421875,297.6400146484375,297.6400146484375,1457700,-0.028442416658233556
