Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-26,11.770000457763672,11.210000038146973,12.029901,-0.06815521950743861,True,False,False,BFIN
2024-08-27,11.869999885559082,11.399999618530273,11.82972,-0.03632545330835287,False,False,True,BFIN
2024-08-28,12.239999771118164,11.15999984741211,12.110047,-0.07845117911406287,False,False,True,BFIN
2024-08-29,11.960000038146973,11.359999656677246,12.389692,-0.08310881532542655,True,False,False,BFIN
2024-08-30,11.869999885559082,11.829999923706055,11.360584,0.04131967634495581,False,False,True,BFIN
2024-09-03,11.890000343322754,11.680000305175781,11.510026,0.014767501603470075,False,False,True,BFIN
2024-09-04,11.600000381469727,11.510000228881836,12.159534,-0.053417688637884465,True,False,False,BFIN
2024-09-05,11.5,11.760000228881836,12.229873,-0.038420062584456224,True,True,True,BFIN
2024-09-06,11.479999542236328,12.390000343322754,12.438689,-0.0039143102333520485,True,True,True,BFIN
2024-09-09,11.239999771118164,12.170000076293945,11.949905,0.01841811072988665,True,True,True,BFIN
2024-09-10,11.210000038146973,12.0,12.169987,-0.013967700104912125,True,True,True,BFIN
2024-09-11,11.399999618530273,11.710000038146973,11.710811,-6.922007300681818e-05,True,True,True,BFIN
2024-09-12,11.15999984741211,12.029999732971191,12.020022,0.0008300600758161735,True,True,True,BFIN
2024-09-16,11.829999923706055,12.180000305175781,12.4695015,-0.023216741286188683,True,True,True,BFIN
2024-09-17,11.680000305175781,11.949999809265137,11.759559,0.016194581515492395,True,True,True,BFIN
2024-09-18,11.510000228881836,11.710000038146973,11.210809,0.044527678166219144,False,True,False,BFIN
2024-09-20,12.390000343322754,11.9399995803833,12.110038,-0.014041097643423782,False,False,True,BFIN
2024-09-24,12.0,11.829999923706055,12.499734,-0.05357986059426161,True,False,False,BFIN
2024-09-25,11.710000038146973,11.979999542236328,11.680593,0.025632861035391197,False,True,False,BFIN
2024-09-26,12.029999732971191,12.069999694824219,11.810155,0.022001809615672677,False,True,False,BFIN
2024-09-27,11.970000267028809,12.100000381469727,11.710274,0.03328074538289088,False,True,False,BFIN
2024-09-30,12.180000305175781,12.020000457763672,12.248305,-0.01863971031073918,True,False,False,BFIN
2024-10-04,11.9399995803833,12.289999961853027,11.401072,0.07796884789404168,False,True,False,BFIN
2024-10-07,11.75,11.8100004196167,11.979655,-0.014161913880412645,True,True,True,BFIN
2024-10-08,11.829999923706055,11.760000228881836,11.161885,0.05358547891612202,False,False,True,BFIN
2024-10-10,12.069999694824219,12.5,12.189835,0.025444595073309526,True,True,True,BFIN
2024-10-11,12.100000381469727,12.470000267028809,12.070478,0.03309908796953167,False,True,False,BFIN
2024-10-14,12.020000457763672,12.109999656677246,12.099615,0.0008582553699483408,True,True,True,BFIN
2024-10-15,11.899999618530273,12.069999694824219,11.820194,0.021133785560091305,False,True,False,BFIN
2024-10-16,12.09000015258789,12.25,12.000063,0.02082797887749625,False,True,False,BFIN
2024-10-17,12.420000076293945,12.1899995803833,12.070848,0.009870980964039287,False,False,True,BFIN
2024-10-18,12.289999961853027,12.229999542236328,11.94038,0.024255462846382813,False,False,True,BFIN
2024-10-21,11.8100004196167,11.819999694824219,12.65835,-0.06622903432334015,True,True,True,BFIN
2024-10-22,11.760000228881836,12.15999984741211,11.83004,0.027891695209620614,True,True,True,BFIN
2024-10-23,12.029999732971191,12.229999542236328,11.760166,0.03995125300978929,False,True,False,BFIN
2024-10-24,12.5,12.15999984741211,12.16022,-1.8116346944513392e-05,False,False,True,BFIN
2024-10-25,12.470000267028809,12.109999656677246,12.179871,-0.005736592042294104,False,False,True,BFIN
2024-10-30,12.25,12.4399995803833,12.289254,0.012266439405761985,True,True,True,BFIN
2024-11-01,12.229999542236328,12.65999984741211,12.230262,0.035137272747901085,True,True,True,BFIN
