Date,Close,Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-09-30,225.75999450683594,233.82000732421875,229.56661090786824,0.018527940102132375,True,True,True,XLK
2024-10-01,220.25999450683594,228.67999267578125,231.63961931179648,-0.012776858487370635,True,True,True,XLK
2024-10-02,221.88999938964844,229.38999938964844,233.47642459545145,-0.017502517493505516,True,True,True,XLK
2024-10-03,222.80999755859375,230.08999633789062,229.5713239305403,0.002259308342479454,True,True,True,XLK
2024-10-07,223.74000549316406,231.99000549316406,227.06742450220563,0.021678939644249242,True,True,True,XLK
2024-10-08,227.9199981689453,231.75,234.18210751456985,-0.01038553944356545,True,True,True,XLK
2024-10-09,230.47000122070312,228.42999267578125,228.57253973586472,-0.0006236403561346357,False,False,True,XLK
2024-10-11,230.80999755859375,230.2899932861328,232.0315818278414,-0.007505825405270791,True,False,False,XLK
2024-10-14,233.82000732421875,230.22000122070312,233.44181479842894,-0.013801355941769752,False,False,True,XLK
2024-10-16,229.38999938964844,229.61000061035156,230.41042241861942,-0.003473895841454672,True,True,True,XLK
2024-10-17,230.08999633789062,222.24000549316406,241.24153880333748,-0.07876559486574845,True,False,False,XLK
2024-10-18,230.91000366210938,223.91000366210938,237.66827209847594,-0.057888536466768836,True,False,False,XLK
2024-10-22,231.75,226.88999938964844,240.27812604052107,-0.05571929027203596,True,False,False,XLK
2024-10-23,228.42999267578125,233.35000610351562,236.63405781832435,-0.013878187041571398,True,True,True,XLK
2024-10-24,229.10000610351562,237.4199981689453,237.02868759985975,0.0016508996149282697,True,True,True,XLK
2024-10-25,230.2899932861328,237.16000366210938,236.04567791584105,0.004720805549617473,True,True,True,XLK
2024-10-28,230.22000122070312,235.85000610351562,238.60610791974418,-0.011550843523065105,True,True,True,XLK
2024-10-29,233.32000732421875,236.14999389648438,224.3731538305424,0.052487741358025454,False,True,False,XLK
2024-10-30,229.61000061035156,235.3300018310547,238.93084776239837,-0.01507066151175464,True,True,True,XLK
2024-10-31,222.24000549316406,234.52999877929688,231.3866553892525,0.013584808444361055,True,True,True,XLK
2024-11-04,223.74000549316406,229.4499969482422,229.70646618998944,-0.0011165085859408477,True,True,True,XLK
2024-11-05,226.88999938964844,231.3300018310547,234.37842853978472,-0.013006430360175304,True,True,True,XLK
2024-11-06,233.35000610351562,231.1300048828125,238.7415226860059,-0.03188183487128092,True,False,False,XLK
2024-11-07,237.4199981689453,233.47999572753906,230.42077819748056,0.013276656532409689,False,False,True,XLK
2024-11-11,235.85000610351562,233.58999633789062,234.95097061346812,-0.005792588436744577,False,False,True,XLK
2024-11-12,236.14999389648438,234.75999450683594,232.84383520128455,0.008229375297374495,False,False,True,XLK
2024-11-13,235.3300018310547,231.5800018310547,237.79805642448517,-0.02614846684167529,True,False,False,XLK
2024-11-14,234.52999877929688,233.72999572753906,240.89465304299827,-0.029741869422815127,True,False,False,XLK
2024-11-15,228.7100067138672,235.9499969482422,233.83663051121047,0.009037790325713734,True,True,True,XLK
2024-11-18,229.4499969482422,236.8000030517578,239.73347345325567,-0.012236382175765866,True,True,True,XLK
2024-11-19,231.3300018310547,241.1300048828125,234.04592655273788,0.030267898418126722,True,True,True,XLK
2024-11-20,231.1300048828125,239.91000366210938,235.89681783553465,0.01701246275128937,True,True,True,XLK
2024-11-21,233.47999572753906,240.83999633789062,228.97021184324063,0.051839863356445574,False,True,False,XLK
2024-11-22,233.60000610351562,239.27000427246094,235.86346965595413,0.014442824153633444,True,True,True,XLK
2024-11-25,233.58999633789062,235.9499969482422,240.4147155207802,-0.018570903876938834,True,True,True,XLK
2024-11-26,234.75999450683594,239.3699951171875,236.10542564430403,0.013826744827971818,True,True,True,XLK
2024-11-27,231.5800018310547,238.02999877929688,235.33687309148178,0.011443704730317408,True,True,True,XLK
2024-11-29,233.72999572753906,239.0500030517578,234.13340926737484,0.02099911242811287,True,True,True,XLK
2024-12-02,235.9499969482422,241.44000244140625,230.80612754050324,0.04607275818115753,False,True,False,XLK
2024-12-03,236.8000030517578,239.97999572753906,235.827759088855,0.017607073292502357,False,True,False,XLK
2024-12-06,240.83999633789062,235.9600067138672,233.443782781625,0.010778714696360048,False,False,True,XLK
2024-12-10,235.9499969482422,240.52999877929688,228.92340682032975,0.050700765466401385,False,True,False,XLK
2024-12-11,239.3699951171875,240.69000244140625,237.1687222348688,0.014847152581318551,False,True,False,XLK
2024-12-12,238.02999877929688,237.49000549316406,231.70601055795694,0.02496264521269447,False,False,True,XLK
2024-12-13,239.0500030517578,234.47000122070312,239.14724354229196,-0.01955800222619622,True,False,False,XLK
2024-12-16,241.44000244140625,232.52000427246094,222.50038415926537,0.04503192275849531,False,False,True,XLK
2024-12-19,232.49000549316406,238.75,231.1635218181006,0.03281866499624058,False,True,False,XLK
2024-12-23,238.07000732421875,233.8800048828125,240.3662188524946,-0.026984715242629367,True,False,False,XLK
2024-12-24,240.52999877929688,228.77999877929688,239.66218131105035,-0.04540634017525616,False,False,True,XLK
