,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-09-27,491.0299987792969,496.0,490.3900146484375,493.6400146484375,492.2590026855469,2177200,-0.02163903485923141
1,2024-09-30,491.7799987792969,494.989990234375,490.1099853515625,493.79998779296875,492.4185485839844,2862400,-0.02163903485923141
2,2024-10-01,497.260009765625,498.0299987792969,493.1099853515625,496.3800048828125,494.9913330078125,3748100,-0.02163903485923141
3,2024-10-02,492.94000244140625,495.9100036621094,489.67999267578125,495.57000732421875,494.1836242675781,1736500,-0.02163903485923141
4,2024-10-03,495.54998779296875,497.0899963378906,493.0,494.9700012207031,493.5852966308594,1382200,-0.02163903485923141
5,2024-10-04,495.55999755859375,499.04998779296875,492.4700012207031,497.70001220703125,496.30767822265625,1935600,-0.02163903485923141
6,2024-10-07,497.3299865722656,498.5299987792969,490.75,491.29998779296875,489.925537109375,1990500,-0.02163903485923141
7,2024-10-08,492.5,497.5299987792969,491.5299987792969,497.05999755859375,495.66943359375,1750100,-0.02163903485923141
8,2024-10-09,498.3800048828125,500.75,495.5899963378906,499.95001220703125,499.2142333984375,1707500,-0.02163903485923141
9,2024-10-10,500.0,500.7200012207031,495.8399963378906,498.0199890136719,497.28704833984375,1491000,-0.02163903485923141
10,2024-10-11,496.510009765625,502.9200134277344,496.4700012207031,502.260009765625,501.5208435058594,1919900,-0.02163903485923141
11,2024-10-14,504.3599853515625,508.7900085449219,502.04998779296875,506.6600036621094,505.91436767578125,2127000,-0.02163903485923141
12,2024-10-15,505.6199951171875,509.8800048828125,504.0,507.2300109863281,506.4835205078125,2885900,-0.02163903485923141
13,2024-10-16,506.3500061035156,515.4000244140625,506.0,514.0700073242188,513.3134765625,2956700,-0.02163903485923141
14,2024-10-17,516.2899780273438,517.0399780273438,511.5199890136719,513.760009765625,513.00390625,2227400,-0.02163903485923141
15,2024-10-18,514.5399780273438,518.0,512.5800170898438,516.3400268554688,515.5801391601562,2604600,-0.02163903485923141
16,2024-10-21,516.989990234375,518.8200073242188,513.9400024414062,515.010009765625,514.2520751953125,2217500,-0.02163903485923141
17,2024-10-22,511.1499938964844,514.5499877929688,510.5,513.02001953125,512.2650146484375,1855800,-0.02163903485923141
18,2024-10-23,512.6599731445312,514.719970703125,511.8999938964844,513.72998046875,512.9739379882812,1759700,-0.02163903485923141
19,2024-10-24,511.8999938964844,513.3400268554688,509.4599914550781,510.6199951171875,509.8685302734375,1911900,-0.02163903485923141
20,2024-10-25,512.5,514.72998046875,505.6199951171875,507.3599853515625,506.6133117675781,1582200,-0.02163903485923141
21,2024-10-28,507.3999938964844,510.8599853515625,506.1400146484375,508.2099914550781,507.4620666503906,2186400,-0.02163903485923141
22,2024-10-29,507.5400085449219,511.3900146484375,505.70001220703125,506.2799987792969,505.534912109375,2066300,-0.02163903485923141
23,2024-10-30,512.52001953125,516.4500122070312,507.0,513.6900024414062,512.9340209960938,3121000,-0.02163903485923141
24,2024-10-31,521.25,527.9000244140625,499.0299987792969,499.5899963378906,498.854736328125,5523300,-0.02163903485923141
25,2024-11-01,500.44000244140625,510.54998779296875,498.5299987792969,508.0799865722656,507.3322448730469,3753700,-0.02163903485923141
26,2024-11-04,509.1400146484375,510.0,503.0299987792969,505.5799865722656,504.8359375,2165100,-0.02163903485923141
27,2024-11-05,505.5799865722656,508.1499938964844,503.6099853515625,505.55999755859375,504.81597900390625,2132900,-0.02163903485923141
28,2024-11-06,520.8599853515625,523.0,515.9400024414062,521.1300048828125,520.363037109375,3673700,-0.02163903485923141
29,2024-11-07,523.989990234375,524.030029296875,516.5900268554688,517.8800048828125,517.1178588867188,2382300,-0.02163903485923141
30,2024-11-08,520.3400268554688,528.8400268554688,519.530029296875,524.760009765625,523.9877319335938,2215600,-0.02163903485923141
31,2024-11-11,528.8499755859375,534.030029296875,528.52001953125,530.1199951171875,529.33984375,2213400,-0.02163903485923141
32,2024-11-12,529.0999755859375,530.9000244140625,527.2999877929688,529.1699829101562,528.3911743164062,2577600,-0.02163903485923141
33,2024-11-13,530.010009765625,530.5,516.4199829101562,521.8800048828125,521.1119384765625,2681500,-0.02163903485923141
34,2024-11-14,520.6199951171875,522.3599853515625,517.6500244140625,520.4000244140625,519.6341552734375,2480400,-0.02163903485923141
35,2024-11-15,518.530029296875,523.3900146484375,518.0,521.8900146484375,521.1219482421875,2408100,-0.02163903485923141
36,2024-11-18,518.5900268554688,523.489990234375,517.0,521.6300048828125,520.8623046875,2493400,-0.02163903485923141
37,2024-11-19,518.780029296875,522.6500244140625,516.760009765625,519.4600219726562,518.695556640625,2716000,-0.02163903485923141
38,2024-11-20,521.530029296875,522.5,511.0,512.5399780273438,511.7856750488281,2409400,-0.02163903485923141
39,2024-11-21,513.22998046875,520.1199951171875,511.5799865722656,515.0999755859375,514.3419189453125,3077300,-0.02163903485923141
