Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,LinearRegression_Predicted_Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead
2024-09-25,226.3699951171875,229.5399932861328,229.98290008544922,-0.0019258249163387527,True,True,True,AAPL,,
2024-07-23,183.60000610351562,160.5399932861328,,-0.004429987653242224,False,False,True,GOOG,161.2543480570572,
2024-07-24,174.3699951171875,160.75,,0.01756943356921955,False,False,True,GOOG,157.97447790481914,
2024-07-25,169.16000366210938,163.83999633789062,,0.007157718676807313,False,False,True,GOOG,162.6756100853219,
2024-07-30,171.86000061035156,165.92999267578125,,0.014784912665013196,False,False,True,GOOG,163.51247501307282,
2024-07-31,173.14999389648438,162.02999877929688,,-0.010583917185877692,False,False,True,GOOG,163.76325551374407,
2024-08-01,172.4499969482422,163.1699981689453,,0.0055491905496715885,False,False,True,GOOG,162.2695336065562,
2024-08-05,160.63999938964844,168.39999389648438,,0.03222333401803962,True,True,True,GOOG,163.14298306062256,
2024-08-06,160.5399932861328,168.9600067138672,,0.04302302752058731,True,True,True,GOOG,161.99067734440047,
2024-08-07,160.75,167.6300048828125,,0.009315149641728863,True,True,True,GOOG,166.08291765194966,
2024-08-09,165.38999938964844,167.42999267578125,,0.03623456016190688,False,True,False,GOOG,161.57537985378627,
2024-08-12,163.9499969482422,167.92999267578125,,0.03755160646533761,False,True,False,GOOG,161.85218318718051,
2024-08-13,165.92999267578125,166.3800048828125,,0.028552711465968245,False,True,False,GOOG,161.76128168062053,
2024-08-14,162.02999877929688,164.5,,0.030587028434837318,False,True,False,GOOG,159.6177668273467,
2024-08-15,163.1699981689453,163.39999389648438,,0.026393298497470092,False,True,False,GOOG,159.1982275563222,
2024-08-16,164.74000549316406,165.11000061035156,,0.023320176804769284,False,True,False,GOOG,161.3473518384965,
2024-08-19,168.39999389648438,158.61000061035156,,-0.03131243044494753,False,False,True,GOOG,163.7370041645171,
2024-08-20,168.9600067138672,157.80999755859375,,-0.020230597632450175,False,False,True,GOOG,161.06850977102982,
2024-08-21,167.6300048828125,158.60000610351562,,-0.048991410769093476,False,False,True,GOOG,166.7703193214875,
2024-08-22,165.49000549316406,152.1300048828125,,-0.06894107881988865,False,False,True,GOOG,163.39460524151218,
2024-08-23,167.42999267578125,149.5399932861328,,-0.09665217462022278,False,False,True,GOOG,165.53977226132645,
2024-08-26,167.92999267578125,150.00999450683594,,-0.10259056826463007,False,False,True,GOOG,167.1589234545411,
2024-08-29,163.39999389648438,158.3699951171875,,-0.018688035592132828,False,False,True,GOOG,161.3859820946435,
2024-08-30,165.11000061035156,158.99000549316406,,-0.024256041835250878,False,False,True,GOOG,162.94234175142026,
2024-09-03,158.61000061035156,160.27999877929688,,0.019266132916702306,False,True,False,GOOG,157.25039182911365,
2024-09-04,157.80999755859375,160.80999755859375,,0.017250673207152723,True,True,True,GOOG,158.0829600747253,
2024-09-05,158.60000610351562,163.24000549316406,,0.011097019853019504,True,True,True,GOOG,161.44840929003414,
2024-09-06,152.1300048828125,164.63999938964844,,0.0015344945280132834,True,True,True,GOOG,164.38774729095803,
2024-09-09,149.5399932861328,163.07000732421875,,0.0008318575796196801,True,True,True,GOOG,162.93446905115724,
2024-09-10,150.00999450683594,163.63999938964844,,0.008460863008255357,True,True,True,GOOG,162.2670798562352,
2024-09-12,155.5399932861328,163.8300018310547,,0.005568212256421527,True,True,True,GOOG,162.9228130267087,
2024-09-13,158.3699951171875,165.2899932861328,,0.016725501435297076,True,True,True,GOOG,162.5709132433437,
2024-09-16,158.99000549316406,167.19000244140625,,0.030454571572841822,True,True,True,GOOG,162.2487851999284,
2024-09-18,160.80999755859375,167.30999755859375,,0.02597675051734411,True,True,True,GOOG,163.07386836419874,
2024-09-20,164.63999938964844,168.55999755859375,,0.00645176358241293,True,True,True,GOOG,167.47945967982923,
2024-09-23,163.07000732421875,164.38999938964844,,-0.010770911654890867,True,True,True,GOOG,166.17990850295158,
2024-09-25,162.99000549316406,163.05999755859375,,-0.00879739068559354,True,True,True,GOOG,164.5072319486516,
2024-07-23,140.1999969482422,143.47000122070312,146.87150527954103,-0.023159727629697858,True,True,True,DRI,,
2024-07-24,139.42999267578125,141.86000061035156,155.95990173339842,-0.09040721984519821,True,True,True,DRI,,
2024-07-25,141.89999389648438,144.49000549316406,166.84439926147462,-0.13398348321706188,True,True,True,DRI,,
2024-07-30,148.13999938964844,144.1999969482422,158.24780029296875,-0.0887709233159605,True,False,False,DRI,,
2024-07-31,146.2899932861328,140.82000732421875,156.80560104370116,-0.10194529795544281,True,False,False,DRI,,
2024-08-01,145.35000610351562,144.25,152.86640533447266,-0.0563655913516113,True,False,False,DRI,,
2024-08-05,141.22000122070312,149.67999267578125,156.53870330810548,-0.04381479140544978,True,True,True,DRI,,
2024-08-06,143.47000122070312,155.14999389648438,157.24770431518556,-0.01334016561854891,True,True,True,DRI,,
2024-08-07,141.86000061035156,155.6300048828125,154.7295962524414,0.005819239836327577,True,True,True,DRI,,
2024-08-09,143.10000610351562,154.07000732421875,157.82950408935548,-0.023819987186985553,True,True,True,DRI,,
2024-08-12,142.0800018310547,156.1999969482422,163.3433044433594,-0.043731865958388266,True,True,True,DRI,,
2024-08-13,144.1999969482422,156.74000549316406,166.82740356445314,-0.06046607365313244,True,True,True,DRI,,
2024-08-14,140.82000732421875,156.9600067138672,159.9694010925293,-0.018812312592965313,True,True,True,DRI,,
2024-08-15,144.25,156.75,150.43100173950197,0.04200595746507428,True,True,True,DRI,,
2024-08-16,143.36000061035156,158.14999389648438,155.9063005065918,0.014391293889997124,True,True,True,DRI,,
2024-08-19,149.67999267578125,158.25,158.60989959716798,-0.002269086595994588,True,True,True,DRI,,
2024-08-20,155.14999389648438,159.35000610351562,152.8937986755371,0.04222674486412313,False,True,False,DRI,,
2024-08-21,155.6300048828125,157.94000244140625,156.69920333862305,0.007918349783194903,True,True,True,DRI,,
2024-08-22,153.89999389648438,157.42999267578125,163.4922038269043,-0.03707951210653051,True,True,True,DRI,,
2024-08-23,154.07000732421875,156.7100067138672,147.34800048828126,0.06353670354916353,False,True,False,DRI,,
2024-08-26,156.1999969482422,155.61000061035156,161.06949890136718,-0.0338952956844971,True,False,False,DRI,,
2024-08-29,156.75,160.25,157.50420288085937,0.01743316729914586,True,True,True,DRI,,
2024-08-30,158.14999389648438,160.13999938964844,148.99580459594728,0.07479535966749151,False,True,False,DRI,,
2024-09-03,158.25,161.52999877929688,167.19620040893554,-0.03388953586134152,True,True,True,DRI,,
2024-09-04,159.35000610351562,159.13999938964844,156.22870544433593,0.018634820899478027,False,False,True,DRI,,
2024-09-05,157.94000244140625,172.27000427246094,165.17589797973633,0.042948798096408135,True,True,True,DRI,,
2024-09-06,157.42999267578125,170.1699981689453,156.0185954284668,0.0907033081641016,False,True,False,DRI,,
2024-09-09,156.7100067138672,172.74000549316406,157.18439376831054,0.09896409784665046,True,True,True,DRI,,
2024-09-10,155.61000061035156,171.11000061035156,157.9777944946289,0.0831269113341694,True,True,True,DRI,,
2024-09-12,158.50999450683594,167.9499969482422,158.82469772338868,0.05745516506976928,True,True,True,DRI,,
2024-09-13,160.25,166.7100067138672,157.44450302124022,0.05884933112829599,False,True,False,DRI,,
2024-09-16,160.13999938964844,164.1300048828125,150.26299972534179,0.0922848950361534,False,True,False,DRI,,
2024-09-18,159.13999938964844,162.6999969482422,161.6611964416504,0.006425787569664191,True,True,True,DRI,,
2024-09-20,170.1699981689453,164.83999633789062,156.77829879760742,0.05142100406823801,False,False,True,DRI,,
2024-09-23,172.74000549316406,159.5500030517578,159.39309982299804,0.000984379053635387,False,False,True,DRI,,
2024-09-25,168.11000061035156,158.55999755859375,160.79360290527345,-0.013891133144118642,False,False,True,DRI,,
2024-07-23,123.70999908447266,125.22000122070312,127.59429801940918,-0.01860817321433036,True,True,True,PAYX,,
2024-07-24,123.23999786376953,123.22000122070312,130.9034970855713,-0.05869587929988986,True,False,False,PAYX,,
2024-07-25,123.9800033569336,124.37000274658203,132.9377961730957,-0.06444964241288999,True,True,True,PAYX,,
2024-07-30,127.91999816894531,125.41000366210938,130.18739601135255,-0.036696273952868494,True,False,False,PAYX,,
2024-07-31,128.02000427246094,125.0999984741211,128.85470207214357,-0.029139049934866004,True,False,False,PAYX,,
2024-08-01,126.48999786376953,125.81999969482422,132.73799926757812,-0.052117702624162224,True,False,False,PAYX,,
2024-08-05,124.69999694824219,125.20999908447266,135.5461009979248,-0.07625525070330424,True,True,True,PAYX,,
2024-08-06,125.22000122070312,125.25,130.38110397338866,-0.039354659663228056,True,True,True,PAYX,,
2024-08-07,123.22000122070312,127.02999877929688,127.10789924621582,-0.0006128688097350235,True,True,True,PAYX,,
2024-08-09,124.45999908447266,130.0,130.6578977203369,-0.005035269446513551,True,True,True,PAYX,,
2024-08-12,123.75,130.19000244140625,132.09880294799805,-0.014449794123745542,True,True,True,PAYX,,
2024-08-13,125.41000366210938,130.10000610351562,130.9394994354248,-0.006411307019874422,True,True,True,PAYX,,
2024-08-14,125.0999984741211,129.97999572753906,133.34299781799317,-0.025220687591293246,True,True,True,PAYX,,
2024-08-15,125.81999969482422,129.5500030517578,127.79449989318847,0.013736922637802108,True,True,True,PAYX,,
2024-08-16,125.19999694824219,131.1999969482422,131.12990020751954,0.0005345595521060841,True,True,True,PAYX,,
2024-08-19,125.20999908447266,131.92999267578125,132.61209632873536,-0.005143600560112016,True,True,True,PAYX,,
2024-08-20,125.25,132.0399932861328,127.9802018737793,0.031722026945679424,True,True,True,PAYX,,
2024-08-21,127.02999877929688,130.07000732421875,128.5174001312256,0.012080910377955247,True,True,True,PAYX,,
2024-08-22,127.88999938964844,129.3800048828125,132.97759811401366,-0.027054130035621633,True,True,True,PAYX,,
2024-08-23,130.0,132.22000122070312,125.4769010925293,0.05373977257536284,False,True,False,PAYX,,
2024-08-26,130.19000244140625,134.1199951171875,137.83399711608888,-0.026945471194405768,True,True,True,PAYX,,
2024-08-29,129.5500030517578,135.08999633789062,129.05610466003418,0.046754019840837546,False,True,False,PAYX,,
2024-08-30,131.1999969482422,135.19000244140625,126.18980278015137,0.0713227175490169,False,True,False,PAYX,,
2024-09-03,131.92999267578125,134.92999267578125,133.04490364074707,0.014168818071561565,True,True,True,PAYX,,
2024-09-04,132.0399932861328,132.5,132.0597018432617,0.003334084134620207,True,True,True,PAYX,,
2024-09-05,130.07000732421875,133.1699981689453,132.01400421142577,0.008756600971425504,True,True,True,PAYX,,
2024-09-06,129.3800048828125,133.25999450683594,126.82880027770996,0.05070768007774221,False,True,False,PAYX,,
2024-09-09,132.22000122070312,134.05999755859375,129.5882039642334,0.034507721054568924,False,True,False,PAYX,,
2024-09-10,134.1199951171875,133.6300048828125,130.96489822387696,0.02034977841451605,False,False,True,PAYX,,
2024-09-12,134.19000244140625,132.99000549316406,137.87339775085448,-0.035419394439781635,True,False,False,PAYX,,
2024-09-13,135.08999633789062,132.99000549316406,132.88229545593262,0.0008105672532362408,False,False,True,PAYX,,
2024-09-16,135.19000244140625,134.19000244140625,128.55289840698242,0.04385046237213151,False,False,True,PAYX,,
2024-09-18,132.5,140.75999450683594,135.79599617004394,0.03655482103151316,True,True,True,PAYX,,
2024-09-20,133.25999450683594,138.64999389648438,131.1690012359619,0.05703323643567891,False,True,False,PAYX,,
2024-09-23,134.05999755859375,137.44000244140625,135.85880058288575,0.011638567775782987,True,True,True,PAYX,,
2024-09-25,132.4600067138672,139.83999633789062,134.45870132446288,0.04002191721636608,True,True,True,PAYX,,
2024-07-23,76.26000213623047,75.37000274658203,94.32510063171387,-0.20095497124504286,True,False,False,SBUX,,
2024-07-24,74.68000030517578,75.29000091552734,94.11069831848144,-0.19998467484815263,True,True,True,SBUX,,
2024-07-25,73.31999969482422,75.75,95.95750175476074,-0.21058803517420863,True,True,True,SBUX,,
2024-07-30,75.94000244140625,95.9000015258789,94.30950073242188,0.016864693176243693,True,True,True,SBUX,,
2024-07-31,77.94999694824219,93.9000015258789,94.64160041809082,-0.007835865929314463,True,True,True,SBUX,,
2024-08-01,75.11000061035156,94.87999725341797,94.15539810180664,0.007695779171660958,True,True,True,SBUX,,
2024-08-05,73.86000061035156,92.30000305175781,95.45569816589355,-0.033059263876017334,True,True,True,SBUX,,
2024-08-06,75.37000274658203,93.01000213623047,97.62819953918456,-0.047303928831551496,True,True,True,SBUX,,
2024-08-07,75.29000091552734,92.77999877929688,94.07620170593262,-0.013778223430910503,True,True,True,SBUX,,
2024-08-09,75.08999633789062,94.0199966430664,95.2054019165039,-0.012451029558985617,True,True,True,SBUX,,
2024-08-12,77.02999877929688,95.62999725341797,96.30350074768066,-0.006993551522361559,True,True,True,SBUX,,
2024-08-13,95.9000015258789,98.5999984741211,95.95220100402832,0.02759496335036241,True,True,True,SBUX,,
2024-08-14,93.9000015258789,95.30000305175781,93.67670051574707,0.017328775747581578,False,True,False,SBUX,,
2024-08-15,94.87999725341797,94.86000061035156,81.25740211486817,0.167401346110651,False,False,True,SBUX,,
2024-08-16,94.80999755859375,94.56999969482422,91.82920181274415,0.029846691770979795,False,False,True,SBUX,,
2024-08-19,92.30000305175781,93.18000030517578,95.8639015197754,-0.027996995449282476,True,True,True,SBUX,,
2024-08-20,93.01000213623047,92.33000183105469,95.07970092773438,-0.028919938429019763,True,False,False,SBUX,,
2024-08-21,92.77999877929688,91.55999755859375,93.7880997467041,-0.02375676865324969,True,False,False,SBUX,,
2024-08-22,92.43000030517578,91.1500015258789,93.22920211791993,-0.022302031389383394,True,False,False,SBUX,,
2024-08-23,94.0199966430664,92.20999908447266,82.05730079650878,0.12372693458612802,False,False,True,SBUX,,
2024-08-26,95.62999725341797,93.33999633789062,94.59239952087403,-0.013239998026554217,False,False,True,SBUX,,
2024-08-29,94.86000061035156,98.56999969482422,90.28699867248535,0.09174079484450823,False,True,False,SBUX,,
2024-08-30,94.56999969482422,96.30999755859375,82.25499984741211,0.17087104415846446,False,True,False,SBUX,,
2024-09-03,93.18000030517578,96.44000244140625,93.20919776916504,0.034661865454977694,True,True,True,SBUX,,
2024-09-04,92.33000183105469,96.12000274658203,92.99399940490723,0.033615108089542454,True,True,True,SBUX,,
2024-09-05,91.55999755859375,96.9000015258789,95.77750122070313,0.011719874614280902,True,True,True,SBUX,,
2024-09-06,91.1500015258789,96.05000305175781,92.84220184326172,0.034551110861325486,True,True,True,SBUX,,
2024-09-09,92.20999908447266,95.4800033569336,91.52920150756836,0.043164386712567906,False,True,False,SBUX,,
2024-09-10,93.33999633789062,94.44999694824219,94.40230003356933,0.00050525161628365,True,True,True,SBUX,,
2024-09-12,99.27999877929688,97.47000122070312,94.69839797973633,0.029267688789834316,False,False,True,SBUX,,
2024-09-13,98.56999969482422,97.36000061035156,92.49510032653808,0.05259630257860998,False,False,True,SBUX,,
2024-09-16,96.30999755859375,97.48999786376953,93.98699813842774,0.037271109778210375,False,True,False,SBUX,,
2024-09-18,96.12000274658203,96.5,95.36690040588378,0.011881476584577232,False,True,False,SBUX,,
2024-09-20,96.05000305175781,96.58000183105469,94.98919815063476,0.016747206118081056,False,True,False,SBUX,,
2024-09-23,95.4800033569336,96.08999633789062,95.65479804992675,0.00454967546674157,True,True,True,SBUX,,
2024-09-25,95.62000274658203,95.87999725341797,96.42139808654785,-0.005614944855331003,True,True,True,SBUX,,
2024-07-23,87.9000015258789,73.70999908447266,,0.02708103866150155,False,False,True,VAC,71.76648804706977,
2024-07-24,81.5,73.05999755859375,,0.03306287119296244,False,False,True,VAC,70.72173397755103,
2024-07-25,85.37000274658203,70.91000366210938,,-0.038180598992132955,False,False,True,VAC,73.72486309571684,
2024-07-30,87.2300033569336,70.73999786376953,,-0.026333332158646614,False,False,True,VAC,72.65319867691693,
2024-07-31,84.58000183105469,70.02999877929688,,-0.025609078479674585,False,False,True,VAC,71.87053700175107,
2024-08-01,77.87999725341797,71.75,,-0.03587795514737241,False,False,True,VAC,74.42003881465801,
2024-08-05,71.98999786376953,72.87999725341797,,-0.004961741020279579,True,True,True,VAC,73.24341209567834,
2024-08-06,73.70999908447266,70.30000305175781,,-0.04548509456928582,False,False,True,VAC,73.64997932644721,
2024-08-07,73.05999755859375,72.4000015258789,,-0.005132820393713242,False,False,True,VAC,72.77353501050342,
2024-08-09,69.62000274658203,74.02999877929688,,0.005019200710855478,True,True,True,VAC,73.66028303432915,
2024-08-12,68.51000213623047,73.20999908447266,,-0.007777830241647442,True,True,True,VAC,73.78387755869468,
2024-08-13,70.73999786376953,72.83000183105469,,-0.03695349007501425,True,True,True,VAC,75.62459453461662,
2024-08-14,70.02999877929688,73.0999984741211,,-0.013578859088345248,True,True,True,VAC,74.10627716936577,
2024-08-15,71.75,73.4800033569336,,-0.0027594428247062516,True,True,True,VAC,73.68332828847971,
2024-08-16,71.19000244140625,74.0,,0.006083077577060912,True,True,True,VAC,73.55257398644792,
2024-08-19,72.87999725341797,73.23999786376953,,-0.010782884373863086,True,True,True,VAC,74.03834477470741,
2024-08-20,70.30000305175781,72.41999816894531,,-0.011601163333949968,True,True,True,VAC,73.27001558725411,
2024-08-21,72.4000015258789,73.11000061035156,,-0.0078002139345858985,True,True,True,VAC,73.68475748243262,
2024-08-22,72.20999908447266,71.68000030517578,,-0.014958902295345609,True,False,False,VAC,72.76853775157679,
2024-08-23,74.02999877929688,70.36000061035156,,-0.04019814844146176,False,False,True,VAC,73.30679816474631,
2024-08-26,73.20999908447266,69.44000244140625,,-0.036761614603839345,False,False,True,VAC,72.09015285748498,
2024-08-29,73.4800033569336,73.29000091552734,,0.010165110563422713,False,False,True,VAC,72.55249676426621,
2024-08-30,74.0,71.94999694824219,,-0.008741662086806157,False,False,True,VAC,72.58450617395258,
2024-09-03,73.23999786376953,73.91999816894531,,0.01456861959532983,False,True,False,VAC,72.85854967447051,
2024-09-04,72.41999816894531,72.30000305175781,,-0.0034631239445954715,True,False,False,VAC,72.55125704724864,
2024-09-05,73.11000061035156,74.58000183105469,,0.02144846771111595,False,True,False,VAC,73.01396417792391,
2024-09-06,71.68000030517578,74.48999786376953,,0.030198780935637718,True,True,True,VAC,72.30643177049473,
2024-09-09,70.36000061035156,75.22000122070312,,0.03175527781521777,True,True,True,VAC,72.90488630209329,
2024-09-10,69.44000244140625,76.06999969482422,,0.04230117537997663,True,True,True,VAC,72.98274384761437,
2024-09-12,71.37999725341797,75.76000213623047,,0.0401992741207984,True,True,True,VAC,72.83220054182854,
2024-09-13,73.29000091552734,76.5,,0.042926208756401504,True,True,True,VAC,73.3513065044358,
2024-09-16,71.94999694824219,73.4800033569336,,0.010660955093713943,True,True,True,VAC,72.70489968628513,
2024-09-18,72.30000305175781,74.27999877929688,,0.005762927916151385,True,True,True,VAC,73.85438130355254,
2024-09-20,74.48999786376953,76.37999725341797,,0.04302503778374333,False,True,False,VAC,73.22930369506076,
2024-09-23,75.22000122070312,73.93000030517578,,0.01413901769581661,False,False,True,VAC,72.89927614968319,
2024-09-25,73.62000274658203,72.68000030517578,,0.002614537345215304,False,False,True,VAC,72.49047126089192,
2024-07-23,53.84000015258789,54.130001068115234,,0.03201583437307689,False,True,False,KR,52.45074665060524,
2024-07-24,54.18000030517578,53.900001525878906,,0.006900323998365756,False,False,True,KR,53.53062288414398,
2024-07-25,53.310001373291016,54.31999969482422,,0.015571570266205072,True,True,True,KR,53.48712122828101,
2024-07-30,54.70000076293945,52.61000061035156,,-0.02199335419585763,False,False,True,KR,53.79309111656829,
2024-07-31,54.5,52.70000076293945,,-0.02397821164970165,False,False,True,KR,53.99469703644075,
2024-08-01,55.09000015258789,52.88999938964844,,-0.032232174645442056,False,False,True,KR,54.65153728402915,
2024-08-05,53.900001525878906,52.7599983215332,,-0.029644899616457016,True,False,False,KR,54.37184624544073,
2024-08-06,54.130001068115234,52.040000915527344,,-0.05680898707045672,True,False,False,KR,55.1744028538732,
2024-08-07,53.900001525878906,52.709999084472656,,-0.014971195057600896,False,False,True,KR,53.511124568133766,
2024-08-09,53.91999816894531,51.95000076293945,,-0.033594027109716346,False,False,True,KR,53.755877157474224,
2024-08-12,53.2400016784668,52.77000045776367,,-0.033760791522062565,True,False,False,KR,54.61380576854183,
2024-08-13,52.61000061035156,52.720001220703125,,-0.017404320149368612,True,True,True,KR,53.65380929490482,
2024-08-14,52.70000076293945,53.2599983215332,,-0.032306120598971054,True,True,True,KR,55.03806467650639,
2024-08-15,52.88999938964844,52.5,,-0.04033655404214875,True,False,False,KR,54.70667891033313,
2024-08-16,53.189998626708984,53.209999084472656,,-0.02933303339769956,True,True,True,KR,54.81797662356603,
2024-08-19,52.7599983215332,53.70000076293945,,-0.011510761645077474,True,True,True,KR,54.32532664929041,
2024-08-20,52.040000915527344,53.36000061035156,,-0.0035336999531256214,True,True,True,KR,53.54922751310453,
2024-08-21,52.709999084472656,53.369998931884766,,-0.022250902008122853,True,True,True,KR,54.58455450534013,
2024-08-22,52.220001220703125,52.27000045776367,,-0.025958871756902265,True,True,True,KR,53.66303222949566,
2024-08-23,51.95000076293945,51.970001220703125,,-0.04100630913286222,True,True,True,KR,54.19222432392751,
2024-08-26,52.77000045776367,52.29999923706055,,-0.03671495399078232,True,False,False,KR,54.29337811661626,
2024-08-29,52.5,55.90999984741211,,0.04439655448300115,True,True,True,KR,53.53330553171804,
2024-08-30,53.209999084472656,56.189998626708984,,0.033690353386994554,True,True,True,KR,54.358636938611816,
2024-09-03,53.70000076293945,55.040000915527344,,0.030823755167809837,False,True,False,KR,53.394191431460825,
2024-09-04,53.36000061035156,54.619998931884766,,0.005148481227480254,True,True,True,KR,54.340229281531826,
2024-09-05,53.369998931884766,54.83000183105469,,0.009096295894781519,True,True,True,KR,54.33574779147917,
2024-09-06,52.27000045776367,55.38999938964844,,0.03586022033646178,True,True,True,KR,53.47246501237107,
2024-09-09,51.970001220703125,56.13999938964844,,0.042625147036753776,True,True,True,KR,53.84485454739318,
2024-09-10,52.29999923706055,56.060001373291016,,0.04848764796104549,True,True,True,KR,53.46748860829099,
2024-09-12,55.20000076293945,55.470001220703125,,0.003597503853601974,True,True,True,KR,55.2711629988218,
2024-09-13,55.90999984741211,56.52000045776367,,0.05671349405037913,False,True,False,KR,53.48658910479387,
2024-09-16,56.189998626708984,57.29999923706055,,0.06657201805755363,False,True,False,KR,53.72351633733613,
2024-09-18,54.619998931884766,56.09000015258789,,0.03417454622205283,False,True,False,KR,54.2364926283387,
2024-09-20,55.38999938964844,55.88999938964844,,0.027104988395639372,False,True,False,KR,54.41507929676191,
2024-09-23,56.13999938964844,55.959999084472656,,0.008680469142556936,False,False,True,KR,55.47842036838707,
2024-09-25,56.599998474121094,56.150001525878906,,0.012027595738585715,False,False,True,KR,55.482678300783085,
2024-07-23,283.6499938964844,292.30999755859375,297.45549346923826,-0.017298372440973733,True,True,True,CMI,,
2024-07-24,281.57000732421875,291.989990234375,303.12719879150393,-0.03674104007007729,True,True,True,CMI,,
2024-07-25,283.1700134277344,297.239990234375,309.69129272460935,-0.040205529773504424,True,True,True,CMI,,
2024-07-30,289.0400085449219,291.739990234375,306.9783038330078,-0.04963970876235694,True,True,True,CMI,,
2024-07-31,291.79998779296875,291.989990234375,311.36719818115233,-0.06223265668307084,True,True,True,CMI,,
2024-08-01,306.0899963378906,299.79998779296875,308.6064987182617,-0.02853637548745452,True,False,False,CMI,,
2024-08-05,282.6499938964844,301.32000732421875,321.75529388427736,-0.06351188915452119,True,True,True,CMI,,
2024-08-06,292.30999755859375,300.30999755859375,308.1992950439453,-0.025598038711369047,True,True,True,CMI,,
2024-08-07,291.989990234375,303.6600036621094,302.8285040283203,0.002745777305399572,True,True,True,CMI,,
2024-08-09,293.9700012207031,309.30999755859375,305.02450408935545,0.014049669491415317,True,True,True,CMI,,
