Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-04-25,162.5500030517578,166.0399932861328,166.40964,-0.002221290609731206,True,True,True,PG
2024-04-26,161.2899932861328,166.85000610351562,164.54062,0.014035362347118248,True,True,True,PG
2024-04-29,161.66000366210938,165.8699951171875,167.00966,-0.006823938833153878,True,True,True,PG
2024-04-30,163.1999969482422,165.75999450683594,168.34976,-0.015383255823228015,True,True,True,PG
2024-05-02,163.83999633789062,167.86000061035156,164.65012,0.019495186047740098,True,True,True,PG
2024-05-06,164.44000244140625,167.30999755859375,163.11118,0.02574208669429338,False,True,False,PG
2024-05-07,165.75999450683594,168.35000610351562,168.46954,-0.0007095487472850748,True,True,True,PG
2024-05-08,165.07000732421875,167.80999755859375,167.80937,3.7281013825345723e-06,True,True,True,PG
2024-05-09,166.0399932861328,165.49000549316406,167.45012,-0.011705656209019656,True,False,False,PG
2024-05-10,166.85000610351562,165.3300018310547,166.03981,-0.004274928698346794,False,False,True,PG
2024-05-13,165.8699951171875,163.11000061035156,166.78989,-0.022063003591156025,True,False,False,PG
2024-05-15,166.50999450683594,162.5800018310547,167.85884,-0.03144808507965378,True,False,False,PG
2024-05-16,167.86000061035156,164.5399932861328,165.33008,-0.004778833034058288,False,False,True,PG
2024-05-17,167.63999938964844,164.64999389648438,166.84917,-0.013180605063163106,False,False,True,PG
2024-05-20,167.30999755859375,167.00999450683594,163.83022,0.019408990239808462,False,False,True,PG
2024-05-21,168.35000610351562,166.0500030517578,167.34999,-0.007768078064461481,False,False,True,PG
2024-05-22,167.80999755859375,168.47000122070312,165.87024,0.015673468456567478,False,True,False,PG
2024-05-23,165.49000549316406,167.05999755859375,168.2602,-0.0071329724043492845,True,True,True,PG
2024-05-24,165.3300018310547,167.35000610351562,162.72235,0.028438963662626597,False,True,False,PG
2024-05-28,163.11000061035156,167.47999572753906,165.75992,0.010376920628298624,True,True,True,PG
2024-05-29,161.64999389648438,165.17999267578125,164.91994,0.0015768593325452276,True,True,True,PG
2024-05-30,162.5800018310547,166.41000366210938,165.18028,0.007444720701729428,True,True,True,PG
2024-05-31,164.5399932861328,166.7899932861328,166.84996,-0.0003594069839635896,True,True,True,PG
2024-06-05,166.0500030517578,167.6699981689453,165.49074,0.01316847263697051,False,True,False,PG
2024-06-06,168.47000122070312,168.25999450683594,167.4792,0.004662025049934324,False,False,True,PG
2024-06-10,167.35000610351562,166.85000610351562,166.04996,0.004818121252498335,False,False,True,PG
2024-06-11,167.47999572753906,167.4499969482422,167.05995,0.0023347616340993207,False,False,True,PG
2024-06-13,166.41000366210938,164.9199981689453,167.30997,-0.014284677203267978,True,False,False,PG
2024-06-14,166.7899932861328,162.72000122070312,162.58011,0.0008604532208337048,False,False,True,PG
2024-06-18,168.55999755859375,163.8300018310547,167.66992,-0.022901662987640802,False,False,True,PG
