Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,RandomForest_Predicted_Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead
2024-09-17,216.7899932861328,226.2100067138672,221.01187727689916,0.02351968365236521,True,True,True,AAPL,,
2024-09-18,220.69000244140625,226.77999877929688,225.97927780728295,0.0035433380431314668,True,True,True,AAPL,,
2024-09-20,228.1999969482422,226.8000030517578,228.43527529204476,-0.007158580207003169,True,False,False,AAPL,,
2024-09-23,226.47000122070312,221.69000244140625,222.56102921259668,-0.003913653590981553,False,False,True,AAPL,,
2024-09-24,227.3699951171875,225.77000427246094,226.01847656559258,-0.001099345048720087,False,False,True,AAPL,,
2024-09-26,227.52000427246094,229.0399932861328,231.00974115794892,-0.008526687497863259,True,True,True,AAPL,,
2024-09-30,233.0,231.3000030517578,222.40017261032682,0.040017192149507094,False,False,True,AAPL,,
2024-10-01,226.2100067138672,233.85000610351562,228.160008329805,0.02493862888313771,True,True,True,AAPL,,
2024-10-03,225.6699981689453,232.14999389648438,225.79071359987194,0.028164490005916906,True,True,True,AAPL,,
2024-07-31,173.14999389648438,162.02999877929688,,-0.009464613666551686,False,False,True,GOOG,163.5782032775879,
2024-08-01,172.4499969482422,163.1699981689453,,0.01812876060372564,False,False,True,GOOG,160.264599609375,
2024-08-02,168.39999389648438,164.74000549316406,,-0.009463997030300568,False,False,True,GOOG,166.3140007019043,
2024-08-07,160.75,167.6300048828125,,0.0710101446785175,False,True,False,GOOG,156.5157955932617,
2024-08-08,163.83999633789062,165.49000549316406,,0.0696207491694813,False,True,False,GOOG,154.71839492797852,
2024-08-09,165.38999938964844,167.42999267578125,,0.04494905634651833,False,True,False,GOOG,160.22789978027345,
2024-08-13,165.92999267578125,166.3800048828125,,0.0035369803471134217,False,True,False,GOOG,165.79359619140624,
2024-08-14,162.02999877929688,164.5,,0.031186953854826952,False,True,False,GOOG,159.52490417480467,
2024-08-15,163.1699981689453,163.39999389648438,,-0.00962859113821136,True,True,True,GOOG,164.9886016845703,
2024-08-19,168.39999389648438,158.61000061035156,,0.020083295453935418,False,False,True,GOOG,155.4873031616211,
2024-08-20,168.9600067138672,157.80999755859375,,-0.03812983403713589,False,False,True,GOOG,164.0657992553711,
2024-08-21,167.6300048828125,158.60000610351562,,-0.03464204941495235,False,False,True,GOOG,164.2913967895508,
2024-08-22,165.49000549316406,152.1300048828125,,-0.0720583571780012,False,False,True,GOOG,163.94350448608398,
2024-08-23,167.42999267578125,149.5399932861328,,-0.08228789606075251,False,False,True,GOOG,162.94869888305664,
2024-08-26,167.92999267578125,150.00999450683594,,-0.07531322813179397,False,False,True,GOOG,162.22790145874023,
2024-08-27,166.3800048828125,152.14999389648438,,-0.06706070149480049,False,False,True,GOOG,163.0867025756836,
2024-08-28,164.5,155.5399932861328,,-0.06290258693976299,True,False,False,GOOG,165.98060256958007,
2024-08-29,163.39999389648438,158.3699951171875,,-0.03421738561311475,True,False,False,GOOG,163.98099609375,
2024-08-30,165.11000061035156,158.99000549316406,,-0.052783490664927886,True,False,False,GOOG,167.84969848632812,
2024-09-03,158.61000061035156,160.27999877929688,,-0.009691163176568401,True,True,True,GOOG,161.84849899291993,
2024-09-04,157.80999755859375,160.80999755859375,,-0.020101887816021954,True,True,True,GOOG,164.1088961791992,
2024-09-09,149.5399932861328,163.07000732421875,,0.014195814293864486,True,True,True,GOOG,160.78749786376954,
2024-09-10,150.00999450683594,163.63999938964844,,0.0013578453732427304,True,True,True,GOOG,163.41810287475585,
2024-09-11,152.14999389648438,162.99000549316406,,-0.009146758961507762,True,True,True,GOOG,164.4945979309082,
2024-09-12,155.5399932861328,163.8300018310547,,0.01641225556572725,True,True,True,GOOG,161.18459899902345,
2024-09-13,158.3699951171875,165.2899932861328,,-0.0053257402892385565,True,True,True,GOOG,166.1749981689453,
2024-09-16,158.99000549316406,167.19000244140625,,0.019522102631627125,True,True,True,GOOG,163.9886001586914,
2024-09-17,160.27999877929688,168.4199981689453,,0.05241842839520039,False,True,False,GOOG,160.03140350341798,
2024-09-18,160.80999755859375,167.30999755859375,,0.08672425418998554,False,True,False,GOOG,153.95809646606446,
2024-09-20,164.63999938964844,168.55999755859375,,0.03492885882231371,False,True,False,GOOG,162.87109603881837,
2024-09-23,163.07000732421875,164.38999938964844,,0.04744103413923117,False,True,False,GOOG,156.94439498901366,
2024-09-24,163.63999938964844,165.6999969482422,,-0.004448427016019145,True,True,True,GOOG,166.44039489746095,
2024-09-26,163.8300018310547,163.17999267578125,,-0.01941348684242436,True,False,False,GOOG,166.41060272216797,
2024-09-30,167.19000244140625,166.35000610351562,,0.052936783472592994,False,False,True,GOOG,157.98669845581054,
2024-10-01,168.4199981689453,166.89999389648438,,0.025607587274906436,False,False,True,GOOG,162.7327995300293,
2024-10-03,167.2100067138672,164.50999450683594,,-0.005241383889832825,False,False,True,GOOG,165.37679779052735,
2024-07-31,146.2899932861328,140.82000732421875,,-0.10152126376456302,True,False,False,DRI,156.73159713745116,
2024-08-01,145.35000610351562,144.25,,-0.08949750589363256,True,False,False,DRI,158.42900039672853,
2024-08-02,144.02999877929688,143.36000061035156,,-0.11089061259197222,True,False,False,DRI,161.24000335693358,
2024-08-07,141.86000061035156,155.6300048828125,,-0.012103818623481968,True,True,True,DRI,157.5368017578125,
2024-08-08,144.49000549316406,153.89999389648438,,-0.020149717152519075,True,True,True,DRI,157.06480529785156,
2024-08-09,143.10000610351562,154.07000732421875,,-0.02735669612556994,True,True,True,DRI,158.40340103149413,
2024-08-13,144.1999969482422,156.74000549316406,,-0.015488719465506933,True,True,True,DRI,159.20590103149414,
2024-08-14,140.82000732421875,156.9600067138672,,-0.008035040465216026,True,True,True,DRI,158.23140243530273,
2024-08-15,144.25,156.75,,-0.0008713555577914959,True,True,True,DRI,156.8867041015625,
2024-08-19,149.67999267578125,158.25,,0.008992004070668386,True,True,True,DRI,156.83969680786132,
2024-08-20,155.14999389648438,159.35000610351562,,-0.0018134349335065293,True,True,True,DRI,159.639501953125,
2024-08-21,155.6300048828125,157.94000244140625,,-0.030949615883142937,True,True,True,DRI,162.98430404663085,
2024-08-22,153.89999389648438,157.42999267578125,,-0.04214379683800464,True,True,True,DRI,164.35660400390626,
2024-08-23,154.07000732421875,156.7100067138672,,0.05920419184238406,False,True,False,DRI,147.9507048034668,
2024-08-26,156.1999969482422,155.61000061035156,,-0.05353450565549651,True,False,False,DRI,164.41169967651368,
2024-08-27,156.74000549316406,157.44000244140625,,-0.03827181087352872,True,True,True,DRI,163.70530075073242,
2024-08-28,156.9600067138672,158.50999450683594,,0.0009654916266759687,True,True,True,DRI,158.35710205078124,
2024-08-29,156.75,160.25,,0.02190935937922653,True,True,True,DRI,156.81429916381836,
2024-08-30,158.14999389648438,160.13999938964844,,0.006057470724162211,True,True,True,DRI,159.17579666137695,
2024-09-03,158.25,161.52999877929688,,0.077949651199912,False,True,False,DRI,149.849298248291,
2024-09-04,159.35000610351562,159.13999938964844,,0.028695420778081134,False,False,True,DRI,154.70079498291017,
2024-09-09,156.7100067138672,172.74000549316406,,0.0815366471793491,True,True,True,DRI,159.7172004699707,
2024-09-10,155.61000061035156,171.11000061035156,,0.14916668292810734,False,True,False,DRI,148.8992007446289,
2024-09-11,157.44000244140625,168.11000061035156,,0.04487734460828925,True,True,True,DRI,160.88969818115234,
2024-09-12,158.50999450683594,167.9499969482422,,0.038081735714356676,True,True,True,DRI,161.78879867553712,
2024-09-13,160.25,166.7100067138672,,0.02370661636411732,True,True,True,DRI,162.84939849853515,
2024-09-16,160.13999938964844,164.1300048828125,,0.04046022791131578,False,True,False,DRI,157.7475048828125,
2024-09-17,161.52999877929688,164.1199951171875,,0.028748771129930736,False,True,False,DRI,159.5336001586914,
2024-09-18,159.13999938964844,162.6999969482422,,0.03332617624895953,False,True,False,DRI,157.45270050048828,
2024-09-20,170.1699981689453,164.83999633789062,,0.019786314766775465,False,False,True,DRI,161.6417027282715,
2024-09-23,172.74000549316406,159.5500030517578,,0.001997117852821504,False,False,True,DRI,159.23199798583985,
2024-09-24,171.11000061035156,159.1300048828125,,0.01806451592497285,False,False,True,DRI,156.30640533447266,
2024-09-26,167.9499969482422,155.92999267578125,,-0.01251633516870963,False,False,True,DRI,157.90640213012696,
2024-09-30,164.1300048828125,156.94000244140625,,-0.03055476802710044,False,False,True,DRI,161.88640396118163,
2024-10-01,164.1199951171875,160.13999938964844,,-0.03975363858264971,True,False,False,DRI,166.7697018432617,
2024-10-03,161.83999633789062,164.27000427246094,,0.018353552355142962,False,True,False,DRI,161.30940368652344,
2024-07-31,128.02000427246094,125.0999984741211,,-0.034079031629200576,True,False,False,PAYX,129.51369995117187,
2024-08-01,126.48999786376953,125.81999969482422,,-0.05279491027078252,True,False,False,PAYX,132.83290077209472,
2024-08-02,127.27999877929688,125.19999694824219,,-0.058376202746327696,True,False,False,PAYX,132.96180206298828,
2024-08-07,123.22000122070312,127.02999877929688,,-0.04072487397154205,True,True,True,PAYX,132.42290489196776,
2024-08-08,124.37000274658203,127.88999938964844,,-0.03723389571285285,True,True,True,PAYX,132.83600120544435,
2024-08-09,124.45999908447266,130.0,,-0.02724023019313266,True,True,True,PAYX,133.64039512634278,
2024-08-13,125.41000366210938,130.10000610351562,,-0.06160512424160977,True,True,True,PAYX,138.64100227355956,
2024-08-14,125.0999984741211,129.97999572753906,,-0.009615902585007984,True,True,True,PAYX,131.24200607299804,
2024-08-15,125.81999969482422,129.5500030517578,,-0.012766602970212272,True,True,True,PAYX,131.2253044128418,
2024-08-19,125.20999908447266,131.92999267578125,,0.008356129328259033,True,True,True,PAYX,130.8367042541504,
2024-08-20,125.25,132.0399932861328,,-0.022560971417346608,True,True,True,PAYX,135.08770309448244,
2024-08-21,127.02999877929688,130.07000732421875,,-0.02110193614678494,True,True,True,PAYX,132.87390396118164,
2024-08-22,127.88999938964844,129.3800048828125,,-0.026124773490154095,True,True,True,PAYX,132.85069931030273,
2024-08-23,130.0,132.22000122070312,,0.03636934769431365,False,True,False,PAYX,127.57999984741211,
2024-08-26,130.19000244140625,134.1199951171875,,0.021839357962215162,True,True,True,PAYX,131.25350288391112,
2024-08-27,130.10000610351562,132.99000549316406,,0.0043105652638737516,True,True,True,PAYX,132.41920387268067,
2024-08-28,129.97999572753906,134.19000244140625,,0.03675742695773155,False,True,False,PAYX,129.43240043640137,
2024-08-29,129.5500030517578,135.08999633789062,,0.040313353038626244,True,True,True,PAYX,129.85510177612304,
2024-08-30,131.1999969482422,135.19000244140625,,-0.014979634833261786,True,True,True,PAYX,137.24589584350585,
2024-09-03,131.92999267578125,134.92999267578125,,0.03780168275742709,False,True,False,PAYX,130.0151993560791,
2024-09-04,132.0399932861328,132.5,,-0.030419901730226673,True,True,True,PAYX,136.657095413208,
2024-09-09,132.22000122070312,134.05999755859375,,-0.0031765072335047987,True,True,True,PAYX,134.4871971130371,
2024-09-10,134.1199951171875,133.6300048828125,,0.035181347880766455,False,False,True,PAYX,129.08849754333497,
2024-09-11,132.99000549316406,132.4600067138672,,-0.04200530502162732,True,False,False,PAYX,138.26799606323243,
2024-09-12,134.19000244140625,132.99000549316406,,-0.013029646633134008,True,False,False,PAYX,134.74569427490235,
2024-09-13,135.08999633789062,132.99000549316406,,-0.02968432737856129,True,False,False,PAYX,137.05849472045898,
2024-09-16,135.19000244140625,134.19000244140625,,0.019150412676095838,False,False,True,PAYX,131.66849639892578,
2024-09-17,134.92999267578125,140.7899932861328,,0.046550986899093864,False,True,False,PAYX,134.5276007080078,
2024-09-18,132.5,140.75999450683594,,0.04576909995610568,True,True,True,PAYX,134.59949668884278,
2024-09-20,133.25999450683594,138.64999389648438,,-0.008533904009209581,True,True,True,PAYX,139.84340408325195,
2024-09-23,134.05999755859375,137.44000244140625,,0.021169364054732374,True,True,True,PAYX,134.59080078125,
2024-09-24,133.6300048828125,138.16000366210938,,0.0423079463056026,False,True,False,PAYX,132.55200073242187,
2024-09-26,132.99000549316406,139.2899932861328,,0.0022124368048850934,True,True,True,PAYX,138.98250328063966,
2024-09-30,134.19000244140625,142.35000610351562,,0.06975148024921032,False,True,False,PAYX,133.06829551696777,
2024-10-01,140.7899932861328,142.3000030517578,,0.056263274713047394,False,True,False,PAYX,134.72020324707032,
2024-10-03,139.36000061035156,142.32000732421875,,0.039555286377520614,False,True,False,PAYX,136.90470260620117,
2024-07-31,77.94999694824219,93.9000015258789,,0.0033745177524757823,True,True,True,SBUX,93.58419998168945,
2024-08-01,75.11000061035156,94.87999725341797,,-0.004954296020833463,True,True,True,SBUX,95.35240127563476,
2024-08-02,75.87999725341797,94.80999755859375,,-0.019211300549797788,True,True,True,SBUX,96.66709823608399,
2024-08-07,75.29000091552734,92.77999877929688,,-0.03656143685368674,True,True,True,SBUX,96.30089797973633,
2024-08-08,75.75,92.43000030517578,,-0.006691895062105532,True,True,True,SBUX,93.05269920349122,
2024-08-09,75.08999633789062,94.0199966430664,,0.007521550710951949,True,True,True,SBUX,93.31809982299805,
2024-08-13,95.9000015258789,98.5999984741211,,0.03585136374250514,False,True,False,SBUX,95.18740036010742,
2024-08-14,93.9000015258789,95.30000305175781,,0.029341134783673388,False,True,False,SBUX,92.58349815368652,
2024-08-15,94.87999725341797,94.86000061035156,,-0.018005290862379338,True,False,False,SBUX,96.59929908752441,
2024-08-19,92.30000305175781,93.18000030517578,,0.007948489741046658,True,True,True,SBUX,92.44520057678223,
2024-08-20,93.01000213623047,92.33000183105469,,-0.03416659113651421,True,False,False,SBUX,95.59619804382324,
2024-08-21,92.77999877929688,91.55999755859375,,-0.050815016307286284,True,False,False,SBUX,96.46170043945312,
2024-08-22,92.43000030517578,91.1500015258789,,-0.048562463559106865,True,False,False,SBUX,95.80240219116212,
2024-08-23,94.0199966430664,92.20999908447266,,-0.026145494749372965,True,False,False,SBUX,94.68560096740723,
2024-08-26,95.62999725341797,93.33999633789062,,-0.03108947090427591,True,False,False,SBUX,96.33500053405761,
2024-08-27,98.5999984741211,98.19999694824219,,0.025285455217467688,False,False,True,SBUX,95.77820152282715,
2024-08-28,95.30000305175781,99.27999877929688,,0.05675366984630646,False,True,False,SBUX,93.94809936523437,
2024-08-29,94.86000061035156,98.56999969482422,,0.0350088558060269,True,True,True,SBUX,95.23589981079101,
2024-08-30,94.56999969482422,96.30999755859375,,-0.002370053383230706,True,True,True,SBUX,96.5387996673584,
2024-09-03,93.18000030517578,96.44000244140625,,0.015412327222952897,True,True,True,SBUX,94.97619819641113,
2024-09-04,92.33000183105469,96.12000274658203,,0.013296668112266211,True,True,True,SBUX,94.85869812011718,
2024-09-09,92.20999908447266,95.4800033569336,,-0.016282602395578397,True,True,True,SBUX,97.06039924621582,
2024-09-10,93.33999633789062,94.44999694824219,,-0.011508172803876136,True,True,True,SBUX,95.54959823608398,
2024-09-11,98.19999694824219,95.62000274658203,,-0.006818875012283586,False,False,True,SBUX,96.27650016784668,
2024-09-12,99.27999877929688,97.47000122070312,,0.015130615655858782,False,False,True,SBUX,96.01720184326172,
2024-09-13,98.56999969482422,97.36000061035156,,0.012893158854216054,False,False,True,SBUX,96.12070114135742,
2024-09-16,96.30999755859375,97.48999786376953,,0.024663778174585482,False,True,False,SBUX,95.14340209960938,
2024-09-17,96.44000244140625,97.43000030517578,,0.01816459089935625,False,True,False,SBUX,95.69179794311523,
2024-09-18,96.12000274658203,96.5,,0.024876377166733556,False,True,False,SBUX,94.15769760131836,
2024-09-20,96.05000305175781,96.58000183105469,,0.01261633500698377,False,True,False,SBUX,95.37669746398926,
2024-09-23,95.4800033569336,96.08999633789062,,-0.015138340883383299,True,True,True,SBUX,97.56699882507324,
2024-09-24,94.44999694824219,96.20999908447266,,0.0158732328940628,True,True,True,SBUX,94.70669761657715,
2024-09-26,97.47000122070312,93.87999725341797,,-0.011112908344863302,False,False,True,SBUX,94.93500122070313,
2024-09-30,97.48999786376953,94.76000213623047,,0.013925982714189005,False,False,True,SBUX,93.45850067138672,
2024-10-01,97.43000030517578,95.04000091552734,,0.005765401744233341,False,False,True,SBUX,94.49519813537597,
2024-10-03,95.55999755859375,95.2699966430664,,-0.008379927729526086,True,False,False,SBUX,96.07509902954102,
2024-07-31,84.58000183105469,70.02999877929688,,-0.03155235782127368,False,False,True,VAC,72.31160026550293,
2024-08-01,77.87999725341797,71.75,,-0.009065524036709932,False,False,True,VAC,72.40640197753906,
2024-08-02,76.66000366210938,71.19000244140625,,-0.02325715255334437,False,False,True,VAC,72.88510238647461,
2024-08-07,73.05999755859375,72.4000015258789,,0.026771246951790603,False,False,True,VAC,70.51229934692383,
2024-08-08,70.91000366210938,72.20999908447266,,0.016214952676335014,True,True,True,VAC,71.0578002166748,
2024-08-09,69.62000274658203,74.02999877929688,,0.01989785904664215,True,True,True,VAC,72.58569877624512,
2024-08-13,70.73999786376953,72.83000183105469,,-0.016067373911517233,True,True,True,VAC,74.0192975616455,
2024-08-14,70.02999877929688,73.0999984741211,,0.0004885856121656408,True,True,True,VAC,73.06430030822754,
2024-08-15,71.75,73.4800033569336,,0.0045689909122811805,True,True,True,VAC,73.14580085754395,
2024-08-19,72.87999725341797,73.23999786376953,,0.008563949407902923,False,True,False,VAC,72.61810012817382,
2024-08-20,70.30000305175781,72.41999816894531,,-0.010436767868835734,True,True,True,VAC,73.1838005065918,
2024-08-21,72.4000015258789,73.11000061035156,,-0.039735836300645165,True,True,True,VAC,76.13530044555664,
2024-08-22,72.20999908447266,71.68000030517578,,-0.055427744093260366,True,False,False,VAC,75.88620124816894,
2024-08-23,74.02999877929688,70.36000061035156,,-0.027851839771608006,False,False,True,VAC,72.37579978942871,
2024-08-26,73.20999908447266,69.44000244140625,,-0.06420263194361799,True,False,False,VAC,74.20410102844238,
2024-08-27,72.83000183105469,69.20999908447266,,-0.05208665142011069,True,False,False,VAC,73.01300186157226,
2024-08-28,73.0999984741211,71.37999725341797,,-0.018900442593194088,False,False,True,VAC,72.7551008605957,
2024-08-29,73.4800033569336,73.29000091552734,,0.0009915574273293057,False,False,True,VAC,73.21740165710449,
2024-08-30,74.0,71.94999694824219,,-0.019961749365726127,False,False,True,VAC,73.41549873352051,
2024-09-03,73.23999786376953,73.91999816894531,,0.023107081830291046,False,True,False,VAC,72.25049995422363,
2024-09-04,72.41999816894531,72.30000305175781,,-0.00543909497691175,True,False,False,VAC,72.69540023803711,
2024-09-09,70.36000061035156,75.22000122070312,,0.02690121712253669,True,True,True,VAC,73.24950050354003,
2024-09-10,69.44000244140625,76.06999969482422,,0.056532154306114926,True,True,True,VAC,71.99970146179199,
2024-09-11,69.20999908447266,73.62000274658203,,-0.0037564962675712067,True,True,True,VAC,73.89759880065918,
2024-09-12,71.37999725341797,75.76000213623047,,0.02843262686208391,True,True,True,VAC,73.66549850463868,
2024-09-13,73.29000091552734,76.5,,0.015380720094672866,True,True,True,VAC,75.34119812011718,
2024-09-16,71.94999694824219,73.4800033569336,,0.006476133078545198,True,True,True,VAC,73.00719902038574,
2024-09-17,73.91999816894531,73.73999786376953,,0.020645442104595266,False,False,True,VAC,72.2483977508545,
2024-09-18,72.30000305175781,74.27999877929688,,0.04747623988914248,False,True,False,VAC,70.91330184936524,
2024-09-20,74.48999786376953,76.37999725341797,,-0.01624274261686536,True,True,True,VAC,77.64110168457032,
2024-09-23,75.22000122070312,73.93000030517578,,0.016123578633468135,False,False,True,VAC,72.756898727417,
2024-09-24,76.06999969482422,73.56999969482422,,-0.0025258742136032753,False,False,True,VAC,73.756298828125,
2024-09-26,75.76000213623047,72.68000030517578,,-0.019598548491198114,False,False,True,VAC,74.13289749145508,
2024-09-30,73.4800033569336,74.7699966430664,,0.020710416044333664,False,True,False,VAC,73.25289863586426,
2024-10-01,73.73999786376953,75.0199966430664,,-0.0014960650092933495,True,True,True,VAC,75.13239959716798,
2024-10-03,73.8499984741211,80.37000274658203,,0.09442090798515108,False,True,False,VAC,73.43609954833984,
2024-07-31,54.5,52.70000076293945,,-0.010995401784293474,False,False,True,KR,53.285900650024416,
2024-08-01,55.09000015258789,52.88999938964844,,-0.028851678473403027,False,False,True,KR,54.46129928588867,
2024-08-02,54.33000183105469,53.189998626708984,,-0.052038960090368555,True,False,False,KR,56.10989944458008,
2024-08-07,53.900001525878906,52.709999084472656,,0.004472561029313241,False,False,True,KR,52.47530010223389,
2024-08-08,54.31999969482422,52.220001220703125,,-0.009844661885997903,False,False,True,KR,52.73920082092285,
2024-08-09,53.91999816894531,51.95000076293945,,-0.022505881002619594,False,False,True,KR,53.14610057830811,
2024-08-13,52.61000061035156,52.720001220703125,,-0.04353959860289749,True,True,True,KR,55.11989952087402,
2024-08-14,52.70000076293945,53.2599983215332,,-0.0070491126698678085,True,True,True,KR,53.6380993270874,
2024-08-15,52.88999938964844,52.5,,-0.013050307357061126,True,False,False,KR,53.19420066833496,
2024-08-19,52.7599983215332,53.70000076293945,,0.004869040974625985,True,True,True,KR,53.43980018615723,
2024-08-20,52.040000915527344,53.36000061035156,,-0.03763779085511238,True,True,True,KR,55.4468994140625,
2024-08-21,52.709999084472656,53.369998931884766,,-0.034139057750175505,True,True,True,KR,55.25640037536621,
2024-08-22,52.220001220703125,52.27000045776367,,-0.05862392199957349,True,True,True,KR,55.52509956359863,
2024-08-23,51.95000076293945,51.970001220703125,,-0.03287155849871337,True,True,True,KR,53.73640045166016,
2024-08-26,52.77000045776367,52.29999923706055,,-0.042610278260890116,True,False,False,KR,54.62770076751709,
2024-08-27,52.720001220703125,51.5,,-0.07810507075022712,True,False,False,KR,55.863199119567874,
2024-08-28,53.2599983215332,55.20000076293945,,0.02866473853147372,True,True,True,KR,53.66179931640625,
2024-08-29,52.5,55.90999984741211,,0.0421579059793191,True,True,True,KR,53.648299865722656,
2024-08-30,53.209999084472656,56.189998626708984,,0.008925722798080717,True,True,True,KR,55.69289924621582,
2024-09-03,53.70000076293945,55.040000915527344,,0.03129874452388848,False,True,False,KR,53.36959945678711,
2024-09-04,53.36000061035156,54.619998931884766,,-0.002957181465422315,True,True,True,KR,54.78199924468994,
2024-09-09,51.970001220703125,56.13999938964844,,0.020428560616920877,True,True,True,KR,55.01609966278076,
2024-09-10,52.29999923706055,56.060001373291016,,0.04152156344499477,True,True,True,KR,53.82509910583496,
2024-09-11,51.5,56.599998474121094,,0.018789987580826277,True,True,True,KR,55.556100044250485,
2024-09-12,55.20000076293945,55.470001220703125,,0.009775555896983847,False,True,False,KR,54.93300060272217,
2024-09-13,55.90999984741211,56.52000045776367,,0.01822428397560952,False,True,False,KR,55.50839962005615,
2024-09-16,56.189998626708984,57.29999923706055,,0.06732731611932484,False,True,False,KR,53.68549869537353,
2024-09-17,55.040000915527344,56.709999084472656,,0.02273424473357717,True,True,True,KR,55.449398880004885,
2024-09-18,54.619998931884766,56.09000015258789,,0.047723843417094375,False,True,False,KR,53.53509944915771,
2024-09-20,55.38999938964844,55.88999938964844,,-0.005052199890357164,True,True,True,KR,56.17380065917969,
2024-09-23,56.13999938964844,55.959999084472656,,0.019543659466118996,False,False,True,KR,54.88730037689209,
2024-09-24,56.060001373291016,56.0,,0.05809707795973965,False,False,True,KR,52.92520050048828,
2024-09-26,55.470001220703125,55.209999084472656,,0.009030260892799031,False,False,True,KR,54.71590023040771,
2024-09-30,57.29999923706055,55.27000045776367,,0.02707715533749488,False,False,True,KR,53.81290019989014,
2024-10-01,56.709999084472656,56.13999938964844,,0.0127139170618896,False,False,True,KR,55.43520084381103,
2024-10-03,55.619998931884766,56.540000915527344,,0.01839195090130654,False,True,False,KR,55.518900032043454,
2024-07-31,291.79998779296875,291.989990234375,,-0.040264581145105276,True,True,True,CMI,304.24009002685546,
2024-08-01,306.0899963378906,299.79998779296875,,-0.00376895304136887,False,False,True,CMI,300.93419464111327,
2024-08-02,290.3599853515625,301.6499938964844,,-0.04770717059491199,True,True,True,CMI,316.7618032836914,
2024-08-07,291.989990234375,303.6600036621094,,0.019260461482982386,True,True,True,CMI,297.92189056396484,
2024-08-08,297.239990234375,305.8299865722656,,0.015216764035631469,True,True,True,CMI,301.2459973144531,
2024-08-09,293.9700012207031,309.30999755859375,,0.014495687381132123,True,True,True,CMI,304.8904016113281,
2024-08-13,291.739990234375,306.3699951171875,,-0.04849663668124296,True,True,True,CMI,321.98519409179687,
2024-08-14,291.989990234375,306.07000732421875,,0.015394345313522564,True,True,True,CMI,301.429694519043,
2024-08-15,299.79998779296875,309.30999755859375,,0.01656156860298318,True,True,True,CMI,304.2707958984375,
2024-08-19,301.32000732421875,304.32000732421875,,0.007788617787712952,True,True,True,CMI,301.96809326171876,
