Date,Close,Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-31,150.94000244140625,146.4600067138672,143.85751516779087,0.01809075836629639,False,False,True,EA
2024-08-01,148.39999389648438,147.0399932861328,140.94289974615467,0.043259316723008555,False,False,True,EA
2024-08-02,148.8300018310547,148.36000061035156,144.91106860456384,0.02380033519178054,False,False,True,EA
2024-08-07,144.41000366210938,149.75,143.6810070617856,0.04223935412426925,False,True,False,EA
2024-08-08,147.02000427246094,147.1300048828125,143.76280192520616,0.023421934690436505,False,True,False,EA
2024-08-09,146.60000610351562,147.6199951171875,143.88843461288988,0.025933707002489943,False,True,False,EA
2024-08-13,146.89999389648438,149.2100067138672,144.54489304699027,0.0322744966531632,False,True,False,EA
2024-08-14,146.4600067138672,149.32000732421875,146.9302741358034,0.0162644029793792,True,True,True,EA
2024-08-15,147.0399932861328,150.25,145.59149390287152,0.031997103486253876,False,True,False,EA
2024-08-19,149.6699981689453,146.22999572753906,144.6321816185542,0.011047431429879554,False,False,True,EA
2024-08-20,149.0500030517578,147.0800018310547,144.56205662541615,0.017417746152871543,False,False,True,EA
2024-08-21,149.75,145.91000366210938,144.531218040771,0.009539708030063354,False,False,True,EA
2024-08-22,147.1300048828125,144.00999450683594,143.9439603631266,0.0004587489710770849,False,False,True,EA
2024-08-23,147.6199951171875,144.3000030517578,144.99592847952462,-0.004799620479447348,False,False,True,EA
2024-08-26,148.55999755859375,143.8000030517578,144.6715581476868,-0.006024370699313703,False,False,True,EA
2024-08-27,149.2100067138672,143.6999969482422,145.48401885304096,-0.012262665816242586,False,False,True,EA
2024-08-28,149.32000732421875,144.75,145.72771728250663,-0.00670920605042647,False,False,True,EA
2024-08-29,150.25,145.8300018310547,146.08383281250767,-0.0017375706576562746,False,False,True,EA
2024-08-30,151.82000732421875,146.52000427246094,146.06645632631952,0.0031050794107592003,False,False,True,EA
2024-09-03,146.22999572753906,142.58999633789062,146.8885059694463,-0.029263757590738862,True,False,False,EA
2024-09-04,147.0800018310547,140.4499969482422,145.89558875977886,-0.03732526704767607,False,False,True,EA
2024-09-09,144.3000030517578,141.07000732421875,145.79783317294945,-0.0324272710083587,True,False,False,EA
2024-09-10,143.8000030517578,141.63999938964844,145.75059520668046,-0.028202943605156627,True,False,False,EA
2024-09-11,143.6999969482422,141.47999572753906,144.4237005842111,-0.020382422308557423,True,False,False,EA
2024-09-12,144.75,143.61000061035156,144.5491852189028,-0.006497335886943666,False,False,True,EA
2024-09-13,145.8300018310547,144.64999389648438,145.84386888168692,-0.00818597994113177,True,False,False,EA
2024-09-16,146.52000427246094,143.44000244140625,147.07251549481666,-0.024698789173415808,True,False,False,EA
2024-09-17,142.58999633789062,142.25,144.43210989929352,-0.015108204822424986,True,False,False,EA
2024-09-18,140.4499969482422,143.1999969482422,144.9053807927356,-0.011768947675812642,True,True,True,EA
2024-09-20,139.5500030517578,142.6999969482422,144.8303869498105,-0.01470955126500201,True,True,True,EA
2024-09-23,141.07000732421875,142.89999389648438,145.164564927776,-0.015600026304066244,True,True,True,EA
2024-09-24,141.63999938964844,143.3300018310547,144.2731684197225,-0.006537366573415383,True,True,True,EA
2024-09-26,143.61000061035156,141.97000122070312,145.5291273215697,-0.024456451889538995,True,False,False,EA
2024-09-30,143.44000244140625,144.1699981689453,145.39548500085525,-0.008428644341347494,True,True,True,EA
2024-10-01,142.25,146.4199981689453,144.56834813307282,0.012808128887023608,True,True,True,EA
2024-10-03,140.69000244140625,144.1999969482422,143.21031485106218,0.006910690044982244,True,True,True,EA
