,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-07-31,76.6500015258789,76.94000244140625,75.69000244140625,76.6500015258789,76.13658142089844,6846700,-0.05086616285810511
1,2024-08-01,76.98999786376953,77.48999786376953,75.5999984741211,75.80999755859375,75.30220794677734,2609000,-0.05086616285810511
2,2024-08-02,76.05999755859375,76.7699966430664,75.22000122070312,76.70999908447266,76.19618225097656,3313100,-0.05086616285810511
3,2024-08-05,76.26000213623047,77.25,74.08000183105469,74.62000274658203,74.12018585205078,4128400,-0.05086616285810511
4,2024-08-06,74.83000183105469,76.2699966430664,74.54000091552734,75.19000244140625,74.68636322021484,2727000,-0.05086616285810511
5,2024-08-07,75.75,76.45999908447266,75.19999694824219,75.25,74.74596405029297,3170300,-0.05086616285810511
6,2024-08-08,75.30999755859375,76.4800033569336,75.30999755859375,75.55000305175781,75.04395294189453,2672700,-0.05086616285810511
7,2024-08-09,75.36000061035156,75.86000061035156,74.80999755859375,75.62999725341797,75.1234130859375,2258800,-0.05086616285810511
8,2024-08-12,75.61000061035156,75.83999633789062,74.91000366210938,75.23999786376953,74.73602294921875,1657100,-0.05086616285810511
9,2024-08-13,75.3499984741211,75.48999786376953,74.44999694824219,75.37000274658203,74.86515808105469,2023700,-0.05086616285810511
10,2024-08-14,75.5999984741211,76.45999908447266,75.41000366210938,76.01000213623047,75.50086975097656,3134300,-0.05086616285810511
11,2024-08-15,76.5,76.70999908447266,75.0999984741211,75.76000213623047,75.25254821777344,2768200,-0.05086616285810511
12,2024-08-16,75.86000061035156,76.5999984741211,75.43000030517578,76.56999969482422,76.05712127685547,2197200,-0.05086616285810511
13,2024-08-19,76.48999786376953,77.02999877929688,76.33999633789062,76.91000366210938,76.39484405517578,2028200,-0.05086616285810511
14,2024-08-20,76.83000183105469,77.19999694824219,76.4800033569336,76.54000091552734,76.0273208618164,1409500,-0.05086616285810511
15,2024-08-21,77.0,77.27999877929688,76.62000274658203,77.12999725341797,76.61336517333984,1774500,-0.05086616285810511
16,2024-08-22,77.18000030517578,77.69000244140625,76.73999786376953,77.58000183105469,77.06035614013672,1808800,-0.05086616285810511
17,2024-08-23,77.79000091552734,77.83000183105469,76.91000366210938,77.16000366210938,76.64317321777344,2004900,-0.05086616285810511
18,2024-08-26,77.52999877929688,77.75,76.81999969482422,76.98999786376953,76.47430419921875,2246500,-0.05086616285810511
19,2024-08-27,77.01000213623047,77.0199966430664,76.16000366210938,76.19999694824219,75.6895980834961,2861800,-0.05086616285810511
20,2024-08-28,76.19999694824219,77.04000091552734,76.02999877929688,76.66999816894531,76.15644836425781,2519200,-0.05086616285810511
21,2024-08-29,76.63999938964844,77.86000061035156,76.30000305175781,77.52999877929688,77.01068878173828,2882700,-0.05086616285810511
22,2024-08-30,77.91999816894531,78.16000366210938,77.51000213623047,77.97000122070312,77.44774627685547,2346500,-0.05086616285810511
