Date,Close,Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-31,26.889999389648438,31.0,31.920536,-0.028838364119885124,True,True,True,PLTR
2024-08-01,26.079999923706055,31.219999313354492,36.37948,-0.14182388974255353,True,True,True,PLTR
2024-08-02,24.739999771118164,32.08000183105469,37.200306,-0.1376414515542046,True,True,True,PLTR
2024-08-07,26.31999969482422,32.540000915527344,34.85024,-0.0662904463230894,True,True,True,PLTR
2024-08-08,29.280000686645508,31.920000076293945,34.599834,-0.07745223088642854,True,True,True,PLTR
2024-08-09,30.010000228881836,31.780000686645508,30.509962,0.04162701354156697,True,True,True,PLTR
2024-08-13,30.389999389648438,30.84000015258789,42.429028,-0.27313912366043114,True,True,True,PLTR
2024-08-14,31.0,30.360000610351562,30.16127,0.00658892904101841,False,False,True,PLTR
2024-08-15,31.219999313354492,31.0,30.839834,0.005193471068476596,False,False,True,PLTR
2024-08-19,32.5,30.510000228881836,30.330729,0.005910563533464298,False,False,True,PLTR
2024-08-20,32.31999969482422,30.59000015258789,38.88776,-0.2133771648231498,True,False,False,PLTR
2024-08-21,32.540000915527344,30.15999984741211,36.83981,-0.18132041603610105,True,False,False,PLTR
2024-08-22,31.920000076293945,30.329999923706055,37.95003,-0.20079117459709242,True,False,False,PLTR
2024-08-23,31.780000686645508,34.599998474121094,31.00111,0.11608901708000302,False,True,False,PLTR
2024-08-26,30.850000381469727,34.7599983215332,37.0997,-0.06306526865967527,True,True,True,PLTR
2024-08-27,30.84000015258789,34.849998474121094,37.11985,-0.06114926851445922,True,True,True,PLTR
2024-08-28,30.360000610351562,34.90999984741211,32.53993,0.07283579052037438,True,True,True,PLTR
2024-08-29,31.0,35.59000015258789,31.000217,0.1480564684444918,True,True,True,PLTR
2024-08-30,31.479999542236328,36.310001373291016,36.460087,-0.0041164314816192395,True,True,True,PLTR
2024-09-03,30.510000228881836,36.45000076293945,31.220697,0.16749476453048595,True,True,True,PLTR
2024-09-04,30.59000015258789,36.380001068115234,43.518238,-0.1640286306724772,True,True,True,PLTR
2024-09-09,34.599998474121094,37.95000076293945,35.589813,0.06631637865318936,True,True,True,PLTR
2024-09-10,34.7599983215332,36.900001525878906,32.08033,0.15023759564291853,False,True,False,PLTR
2024-09-11,34.849998474121094,37.119998931884766,37.49001,-0.009869572795730796,True,True,True,PLTR
2024-09-12,34.90999984741211,37.099998474121094,36.45022,0.0178265125838208,True,True,True,PLTR
2024-09-13,35.59000015258789,36.84000015258789,40.00993,-0.07922856979683102,True,True,True,PLTR
2024-09-16,36.310001373291016,37.20000076293945,30.361088,0.22525256700704124,False,True,False,PLTR
2024-09-17,36.45000076293945,36.459999084472656,36.30945,0.0041463269086593575,False,True,False,PLTR
2024-09-18,36.380001068115234,37.4900016784668,34.760212,0.07853202213608355,False,True,False,PLTR
2024-09-20,37.20000076293945,40.0099983215332,41.998688,-0.04735122760793569,True,True,True,PLTR
2024-09-23,37.95000076293945,38.88999938964844,34.91031,0.11399757504976218,False,True,False,PLTR
2024-09-24,36.900001525878906,41.45000076293945,31.78054,0.3042572641859793,False,True,False,PLTR
2024-09-26,37.099998474121094,43.52000045776367,43.39911,0.0027855772652031993,True,True,True,PLTR
2024-09-30,37.20000076293945,43.400001525878906,30.591663,0.4186872094631271,False,True,False,PLTR
2024-10-01,36.459999084472656,42.43000030517578,36.89967,0.14987480134191705,True,True,True,PLTR
2024-10-03,39.2400016784668,42.0,41.450226,0.01326347827815535,True,True,True,PLTR
