Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-08-13,34.5099983215332,37.90999984741211,38.56399990081787,-0.01695882312747049,True,True,True,BAX
2024-08-14,35.529998779296875,37.81999969482422,38.01789928436279,-0.005205432000814697,True,True,True,BAX
2024-08-15,35.72999954223633,38.15999984741211,38.235299797058104,-0.0019693830059046295,True,True,True,BAX
2024-08-16,36.119998931884766,37.939998626708984,36.97260070800781,0.02616526563390082,True,True,True,BAX
2024-08-20,36.220001220703125,37.529998779296875,37.397099838256835,0.003553723192836612,True,True,True,BAX
2024-08-21,36.18000030517578,38.81999969482422,39.33359897613526,-0.013057520661220248,True,True,True,BAX
2024-08-22,36.4900016784668,38.959999084472656,38.49370098114014,0.0121136209677781,True,True,True,BAX
2024-08-23,37.540000915527344,39.22999954223633,36.783301162719724,0.06651655240765503,False,True,False,BAX
2024-08-26,37.93000030517578,39.209999084472656,38.97479919433594,0.006034665860982815,True,True,True,BAX
2024-08-27,37.90999984741211,39.27000045776367,38.85249919891358,0.010745801877830533,True,True,True,BAX
2024-08-28,37.81999969482422,39.380001068115234,38.29279876708984,0.028391821335341304,True,True,True,BAX
2024-08-30,37.939998626708984,40.2599983215332,37.47779930114746,0.0742359229267914,False,True,False,BAX
2024-09-03,37.849998474121094,39.810001373291016,36.85850063323974,0.08007652751315526,False,True,False,BAX
2024-09-04,37.529998779296875,39.369998931884766,36.31790046691894,0.08403840601264664,False,True,False,BAX
2024-09-05,38.81999969482422,38.7599983215332,37.78949993133545,0.02568169443790408,False,False,True,BAX
2024-09-06,38.959999084472656,38.4900016784668,37.15709922790527,0.035872080389970445,False,False,True,BAX
2024-09-09,39.22999954223633,39.0,37.65810001373291,0.03563376765630055,False,False,True,BAX
2024-09-11,39.27000045776367,38.34000015258789,37.60889965057373,0.019439561082798252,False,False,True,BAX
2024-09-12,39.380001068115234,38.709999084472656,38.65020072937012,0.001547168034682314,False,False,True,BAX
2024-09-13,39.720001220703125,38.90999984741211,37.21560096740723,0.04552926288866886,False,False,True,BAX
2024-09-16,40.2599983215332,37.970001220703125,37.67989994049072,0.007699099006912761,False,False,True,BAX
2024-09-23,39.0,35.77000045776367,37.36639984130859,-0.042722857709725066,False,False,True,BAX
2024-09-24,38.97999954223633,37.119998931884766,38.40959930419922,-0.033574949899919014,False,False,True,BAX
2024-09-25,38.34000015258789,37.84000015258789,38.16429977416992,-0.008497460283589914,False,False,True,BAX
2024-09-26,38.709999084472656,37.029998779296875,37.05679889678955,-0.0007232172851011825,False,False,True,BAX
2024-09-27,38.90999984741211,36.540000915527344,37.7981005859375,-0.03328473258992862,False,False,True,BAX
2024-09-30,37.970001220703125,36.90999984741211,37.29540046691895,-0.010333730558777348,False,False,True,BAX
2024-10-01,36.90999984741211,36.650001525878906,38.81000038146973,-0.05565572879051393,True,False,False,BAX
2024-10-02,35.970001220703125,36.7599983215332,38.4771000289917,-0.044626588442598224,True,True,True,BAX
2024-10-04,36.31999969482422,36.86000061035156,38.26129997253418,-0.03662445769455142,True,True,True,BAX
2024-10-07,35.77000045776367,36.56999969482422,36.85680042266846,-0.007781487393242182,True,True,True,BAX
2024-10-09,37.84000015258789,36.470001220703125,38.030499954223636,-0.041032821956031196,True,False,False,BAX
2024-10-10,37.029998779296875,36.72999954223633,38.458399620056156,-0.044942069740168344,True,False,False,BAX
2024-10-11,36.540000915527344,35.970001220703125,37.02580074310303,-0.028515238055899988,True,False,False,BAX
2024-10-15,36.650001525878906,35.9900016784668,38.69030109405517,-0.06979266997752263,True,False,False,BAX
2024-10-16,36.7599983215332,35.86000061035156,36.2758003616333,-0.011462179941907081,False,False,True,BAX
2024-10-17,36.650001525878906,35.70000076293945,36.81779983520508,-0.030360289785615863,True,False,False,BAX
