Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker
2024-07-17,451.1600036621094,463.7099914550781,463.73960052490236,-6.384848261981114e-05,True,True,True,MA
2024-07-18,448.7200012207031,462.4100036621094,451.3604986572266,0.024480443099815983,True,True,True,MA
2024-07-19,443.69000244140625,462.0199890136719,463.5338909912109,-0.0032660006246829974,True,True,True,MA
2024-07-22,447.94000244140625,442.0,482.1082913208008,-0.08319353150081428,True,False,False,MA
2024-07-24,432.45001220703125,449.8399963378906,495.46309326171877,-0.0920817262563059,True,True,True,MA
2024-07-25,429.6000061035156,455.5799865722656,472.7953048706055,-0.03641177930701184,True,True,True,MA
2024-07-26,438.17999267578125,456.7799987792969,473.5373016357422,-0.035387503367866696,True,True,True,MA
2024-07-29,441.29998779296875,455.69000244140625,489.7175051879883,-0.06948394204025828,True,True,True,MA
2024-07-30,447.45001220703125,459.3599853515625,470.1976992797852,-0.023049270434166543,True,True,True,MA
2024-07-31,463.7099914550781,460.1600036621094,462.42269104003907,-0.00489311493958193,False,False,True,MA
2024-08-01,462.4100036621094,468.7099914550781,467.86230316162107,0.0018118328570793695,True,True,True,MA
2024-08-05,442.0,466.9800109863281,486.72669342041013,-0.04057037080772106,True,True,True,MA
2024-08-06,448.29998779296875,469.1199951171875,493.8789935302734,-0.05013170986704107,True,True,True,MA
2024-08-07,449.8399963378906,468.0,491.09739837646487,-0.047032214898354824,True,True,True,MA
2024-08-08,455.5799865722656,468.82000732421875,474.46809448242186,-0.011904039963665802,True,True,True,MA
2024-08-09,456.7799987792969,466.44000244140625,483.8639892578125,-0.03601009209867523,True,True,True,MA
2024-08-12,455.69000244140625,468.6400146484375,486.09858795166014,-0.03591570462442651,True,True,True,MA
2024-08-14,460.1600036621094,471.79998779296875,464.99949432373046,0.014624733042190835,True,True,True,MA
2024-08-15,468.7099914550781,480.79998779296875,471.8644958496094,0.01893656340316656,True,True,True,MA
2024-08-16,468.8800048828125,483.3399963378906,484.9116061401367,-0.003241023275883194,True,True,True,MA
2024-08-19,466.9800109863281,482.1199951171875,468.31390197753905,0.029480425589225007,True,True,True,MA
2024-08-26,468.6400146484375,488.0199890136719,486.4728073120117,0.003180407369959848,True,True,True,MA
2024-08-27,474.989990234375,488.17999267578125,483.7836944580078,0.009087322016296367,True,True,True,MA
2024-08-28,471.79998779296875,492.1099853515625,464.7555923461914,0.05885758763499741,False,True,False,MA
2024-08-29,480.79998779296875,493.3599853515625,489.7942074584961,0.007280155295361605,True,True,True,MA
2024-08-30,483.3399963378906,497.7099914550781,477.37499572753904,0.042597530054014905,False,True,False,MA
2024-09-03,482.1199951171875,500.989990234375,490.9104113769531,0.020532420221338783,True,True,True,MA
2024-09-04,483.1400146484375,494.760009765625,468.696904296875,0.0556075903847692,False,True,False,MA
2024-09-05,477.3599853515625,493.010009765625,484.6982989501953,0.01714821536083783,True,True,True,MA
2024-09-09,487.0899963378906,497.1400146484375,474.4387109375,0.0478487593604647,False,True,False,MA
2024-09-10,488.0199890136719,487.4100036621094,490.0648065185547,-0.005417248537607035,True,False,False,MA
2024-09-12,492.1099853515625,491.2699890136719,473.8083920288086,0.036853709808925376,False,False,True,MA
2024-09-13,493.3599853515625,493.6400146484375,462.98489654541015,0.06621191821107421,False,True,False,MA
2024-09-16,497.7099914550781,493.79998779296875,488.71909271240236,0.010396350697836065,False,False,True,MA
2024-09-18,494.760009765625,495.57000732421875,468.8851950073242,0.056911185512005115,False,True,False,MA
2024-09-19,493.010009765625,494.9700012207031,486.97829193115234,0.0164108121901266,False,True,False,MA
2024-09-20,492.739990234375,497.70001220703125,487.3412014770508,0.021255766388281177,False,True,False,MA
