Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,XGBoost_Predicted_Close_10d_ahead,LinearRegression_Predicted_Close_10d_ahead
2024-07-17,228.8800048828125,222.0800018310547,219.69749954223633,0.01084446702298643,False,False,True,AAPL,,
2024-07-18,224.17999267578125,218.36000061035156,216.45870132446288,0.00878365838035179,False,False,True,AAPL,,
2024-07-19,224.30999755859375,219.86000061035156,217.1551986694336,0.012455616800753562,False,False,True,AAPL,,
2024-07-22,223.9600067138672,209.27000427246094,223.98140197753906,-0.0656813359287455,True,False,False,AAPL,,
2024-07-24,218.5399932861328,209.82000732421875,218.77809539794922,-0.040946000820767894,True,False,False,AAPL,,
2024-07-25,217.49000549316406,213.30999755859375,224.9517984008789,-0.05175242396390496,True,False,False,AAPL,,
2024-07-26,217.9600067138672,216.24000549316406,225.31399688720703,-0.040272648479026514,True,False,False,AAPL,,
2024-07-29,218.24000549316406,217.52999877929688,226.7129978942871,-0.040504952077216674,True,False,False,AAPL,,
2024-07-30,218.8000030517578,221.27000427246094,226.34769607543944,-0.02243314993268658,True,True,True,AAPL,,
2024-07-31,222.0800018310547,221.72000122070312,222.48340316772462,-0.0034312759340793743,True,False,False,AAPL,,
2024-08-01,218.36000061035156,224.72000122070312,223.7647999572754,0.004268773567648355,True,True,True,AAPL,,
2024-08-05,209.27000427246094,225.88999938964844,222.7609030151367,0.014046883147619081,True,True,True,AAPL,,
2024-08-06,207.22999572753906,226.50999450683594,219.14230422973634,0.03362057500945016,True,True,True,AAPL,,
2024-08-07,209.82000732421875,226.39999389648438,223.89439987182618,0.011190963356352739,True,True,True,AAPL,,
2024-08-08,213.30999755859375,224.52999877929688,222.73430068969728,0.00806206356200735,True,True,True,AAPL,,
2024-08-09,216.24000549316406,226.83999633789062,222.71760040283203,0.018509520251665624,True,True,True,AAPL,,
2024-08-12,217.52999877929688,227.17999267578125,222.85910293579101,0.019388437281985953,True,True,True,AAPL,,
2024-08-14,221.72000122070312,226.49000549316406,215.33810485839842,0.05178786467958786,False,True,False,AAPL,,
2024-08-15,224.72000122070312,229.7899932861328,222.91070129394532,0.030861201154788815,False,True,False,AAPL,,
2024-08-16,226.0500030517578,229.0,220.70440200805663,0.037586916783112205,False,True,False,AAPL,,
2024-08-19,225.88999938964844,222.77000427246094,220.17450088500976,0.011788392284385031,False,False,True,AAPL,,
2024-08-26,227.17999267578125,220.11000061035156,226.69509536743163,-0.029048245381783966,False,False,True,AAPL,,
2024-08-27,228.02999877929688,222.66000366210938,227.5451953125,-0.02146910482412748,False,False,True,AAPL,,
2024-08-28,226.49000549316406,222.77000427246094,221.4956999206543,0.005753178740098064,False,False,True,AAPL,,
2024-08-29,229.7899932861328,222.5,227.20269653320312,-0.020698242604334043,False,False,True,AAPL,,
2024-08-30,229.0,216.32000732421875,222.15530334472658,-0.0262667419262685,False,False,True,AAPL,,
2024-09-03,222.77000427246094,216.7899932861328,225.20470092773436,-0.03736470689526919,True,False,False,AAPL,,
2024-09-04,220.85000610351562,220.69000244140625,222.70050048828125,-0.009027811084693969,True,False,False,AAPL,,
2024-09-05,222.3800048828125,228.8699951171875,226.99869979858397,0.00824363892949136,True,True,True,AAPL,,
2024-09-09,220.91000366210938,226.47000122070312,226.8088949584961,-0.001494181865552436,True,True,True,AAPL,,
